,0BTFloor,timestamp
76,16.6,2022-03-04 15:26:46.611000+01:00
77,16.6,2022-03-04 15:41:56.964000+01:00
78,16.65,2022-03-04 15:57:07.334000+01:00
79,16.65,2022-03-04 16:12:17.382000+01:00
80,16.6,2022-03-04 16:27:27.504000+01:00
81,16.6,2022-03-04 16:42:38.022000+01:00
82,16.6,2022-03-04 16:57:49.235000+01:00
83,16.6,2022-03-04 17:12:59.715000+01:00
84,16.6,2022-03-04 17:28:10.277000+01:00
85,16.65,2022-03-04 17:43:20.636000+01:00
86,16.65,2022-03-04 17:58:31.357000+01:00
87,16.65,2022-03-04 18:13:41.826000+01:00
88,16.65,2022-03-04 18:28:51.986000+01:00
89,16.65,2022-03-04 18:44:02.011000+01:00
90,16.6,2022-03-04 18:59:12.025000+01:00
91,16.6,2022-03-04 19:14:21.907000+01:00
92,16.65,2022-03-04 19:29:32.216000+01:00
93,16.65,2022-03-04 19:44:42.848000+01:00
94,16.6,2022-03-04 19:59:53.820000+01:00
0,16.6,2022-03-04 20:15:04.231000+01:00
1,16.6,2022-03-04 20:30:14.681000+01:00
2,16.7,2022-03-04 20:45:25.027000+01:00
3,16.85,2022-03-04 21:00:34.761000+01:00
4,16.95,2022-03-04 21:15:44.373000+01:00
5,17.0,2022-03-04 21:30:53.551000+01:00
6,17.1,2022-03-04 21:46:02.541000+01:00
7,17.15,2022-03-04 22:01:11.298000+01:00
8,17.25,2022-03-04 22:16:19.789000+01:00
9,17.3,2022-03-04 22:31:28.301000+01:00
10,17.4,2022-03-04 22:46:36.842000+01:00
11,17.4,2022-03-04 23:01:44.878000+01:00
12,17.45,2022-03-04 23:16:52.836000+01:00
13,17.55,2022-03-04 23:32:00.598000+01:00
14,17.55,2022-03-04 23:47:08.118000+01:00
15,17.55,2022-03-05 00:02:15.852000+01:00
16,17.7,2022-03-05 00:17:23.272000+01:00
17,17.7,2022-03-05 00:32:30.827000+01:00
18,17.7,2022-03-05 00:47:38.279000+01:00
19,17.6,2022-03-05 01:02:45.709000+01:00
20,17.5,2022-03-05 01:17:53.265000+01:00
21,17.4,2022-03-05 01:33:01.240000+01:00
22,17.3,2022-03-05 01:48:09.325000+01:00
23,17.2,2022-03-05 02:03:17.716000+01:00
24,17.15,2022-03-05 02:18:26.867000+01:00
25,17.05,2022-03-05 02:33:35.896000+01:00
26,17.0,2022-03-05 02:48:45.073000+01:00
27,16.95,2022-03-05 03:03:54.297000+01:00
28,16.95,2022-03-05 03:19:04.067000+01:00
29,16.95,2022-03-05 03:34:13.945000+01:00
30,16.95,2022-03-05 03:49:23.780000+01:00
31,17.0,2022-03-05 04:04:33.716000+01:00
32,16.95,2022-03-05 04:19:43.222000+01:00
33,16.95,2022-03-05 04:34:52.299000+01:00
34,16.95,2022-03-05 04:50:01.572000+01:00
35,16.85,2022-03-05 05:05:11.290000+01:00
36,16.85,2022-03-05 05:20:21.072000+01:00
37,16.85,2022-03-05 05:35:30.909000+01:00
38,16.8,2022-03-05 05:50:40.794000+01:00
39,16.8,2022-03-05 06:05:50.666000+01:00
40,16.8,2022-03-05 06:21:00.808000+01:00
41,16.8,2022-03-05 06:36:10.841000+01:00
42,16.8,2022-03-05 06:51:21.227000+01:00
43,16.75,2022-03-05 07:06:31.176000+01:00
44,16.75,2022-03-05 07:21:41.195000+01:00
45,16.7,2022-03-05 07:36:51.301000+01:00
46,16.65,2022-03-05 07:52:01.388000+01:00
47,16.65,2022-03-05 08:07:11.509000+01:00
48,16.6,2022-03-05 08:22:22.032000+01:00
49,16.65,2022-03-05 08:37:32.300000+01:00
50,16.65,2022-03-05 08:52:42.421000+01:00
51,16.65,2022-03-05 09:07:52.679000+01:00
52,16.7,2022-03-05 09:23:02.906000+01:00
53,16.65,2022-03-05 09:38:13.640000+01:00
54,16.8,2022-03-05 09:53:24.371000+01:00
55,16.85,2022-03-05 10:08:34.562000+01:00
56,16.95,2022-03-05 10:23:44.065000+01:00
57,17.05,2022-03-05 10:38:53.322000+01:00
58,17.2,2022-03-05 10:54:02.106000+01:00
59,17.35,2022-03-05 11:09:10.447000+01:00
60,17.45,2022-03-05 11:24:18.346000+01:00
61,17.55,2022-03-05 11:39:25.697000+01:00
62,17.65,2022-03-05 11:54:32.758000+01:00
63,17.75,2022-03-05 12:09:39.619000+01:00
64,17.85,2022-03-05 12:24:46.087000+01:00
65,17.9,2022-03-05 12:39:51.233000+01:00
66,18.0,2022-03-05 12:54:57.631000+01:00
67,18.05,2022-03-05 13:10:03.974000+01:00
68,18.15,2022-03-05 13:25:09.805000+01:00
69,18.25,2022-03-05 13:40:15.181000+01:00
70,18.4,2022-03-05 13:55:20.709000+01:00
71,18.55,2022-03-05 14:10:25.173000+01:00
72,18.65,2022-03-05 14:25:29.082000+01:00
73,18.75,2022-03-05 14:40:32.803000+01:00
74,18.8,2022-03-05 14:55:36.124000+01:00
75,18.95,2022-03-05 15:10:39.443000+01:00
76,19.0,2022-03-05 15:25:42.581000+01:00
77,19.15,2022-03-05 15:40:45.429000+01:00
78,19.2,2022-03-05 15:55:47.828000+01:00
79,19.25,2022-03-05 16:10:49.948000+01:00
80,19.4,2022-03-05 16:25:51.533000+01:00
81,19.45,2022-03-05 16:40:52.681000+01:00
82,19.6,2022-03-05 16:55:53.885000+01:00
83,19.65,2022-03-05 17:10:54.856000+01:00
84,19.75,2022-03-05 17:25:55.350000+01:00
85,19.85,2022-03-05 17:40:55.581000+01:00
86,19.9,2022-03-05 17:55:55.598000+01:00
87,19.95,2022-03-05 18:10:55.598000+01:00
88,20.1,2022-03-05 18:25:55.176000+01:00
89,20.25,2022-03-05 18:40:54.328000+01:00
90,20.35,2022-03-05 18:55:53.619000+01:00
91,20.4,2022-03-05 19:10:52.409000+01:00
92,20.4,2022-03-05 19:25:50.617000+01:00
93,20.55,2022-03-05 19:40:48.488000+01:00
94,20.6,2022-03-05 19:55:46.414000+01:00
95,20.65,2022-03-05 20:10:44.193000+01:00
0,20.7,2022-03-05 20:25:41.940000+01:00
1,20.85,2022-03-05 20:40:38.678000+01:00
2,20.85,2022-03-05 20:55:34.304000+01:00
3,20.95,2022-03-05 21:10:29.895000+01:00
4,21.1,2022-03-05 21:25:26.622000+01:00
5,21.2,2022-03-05 21:40:22.416000+01:00
6,21.45,2022-03-05 21:55:17.921000+01:00
7,21.65,2022-03-05 22:10:12.944000+01:00
8,21.8,2022-03-05 22:25:07.119000+01:00
9,22.05,2022-03-05 22:40:00.929000+01:00
10,22.1,2022-03-05 22:54:54.233000+01:00
11,22.2,2022-03-05 23:09:47.293000+01:00
12,22.3,2022-03-05 23:24:40.293000+01:00
13,22.4,2022-03-05 23:39:33.523000+01:00
14,22.45,2022-03-05 23:54:26.051000+01:00
15,22.4,2022-03-06 00:09:18.443000+01:00
16,22.35,2022-03-06 00:24:11.085000+01:00
17,22.4,2022-03-06 00:39:03.827000+01:00
18,22.4,2022-03-06 00:53:56.538000+01:00
19,22.4,2022-03-06 01:08:49.172000+01:00
20,22.4,2022-03-06 01:23:41.816000+01:00
21,22.5,2022-03-06 01:38:34.202000+01:00
22,22.5,2022-03-06 01:53:26.443000+01:00
23,22.55,2022-03-06 02:08:18.884000+01:00
24,22.55,2022-03-06 02:23:10.992000+01:00
25,22.7,2022-03-06 02:38:02.881000+01:00
26,22.6,2022-03-06 02:52:55.098000+01:00
27,22.7,2022-03-06 03:07:46.971000+01:00
28,22.7,2022-03-06 03:22:38.502000+01:00
29,22.8,2022-03-06 03:37:30.010000+01:00
30,22.85,2022-03-06 03:52:21.105000+01:00
31,22.9,2022-03-06 04:07:12.231000+01:00
32,22.9,2022-03-06 04:22:03.438000+01:00
33,22.9,2022-03-06 04:36:54.737000+01:00
34,22.95,2022-03-06 04:51:45.550000+01:00
35,23.0,2022-03-06 05:06:36.335000+01:00
36,23.05,2022-03-06 05:21:26.872000+01:00
37,23.1,2022-03-06 05:36:17.300000+01:00
38,23.15,2022-03-06 05:51:07.787000+01:00
39,23.15,2022-03-06 06:05:58.785000+01:00
40,23.2,2022-03-06 06:20:49.078000+01:00
41,23.3,2022-03-06 06:35:39.672000+01:00
42,23.3,2022-03-06 06:50:30.066000+01:00
43,23.35,2022-03-06 07:05:19.866000+01:00
44,23.45,2022-03-06 07:20:09.410000+01:00
45,23.4,2022-03-06 07:34:58.812000+01:00
46,23.5,2022-03-06 07:49:48.085000+01:00
47,23.5,2022-03-06 08:04:37.354000+01:00
48,23.7,2022-03-06 08:19:26.373000+01:00
49,23.8,2022-03-06 08:34:14.903000+01:00
50,23.85,2022-03-06 08:49:03.134000+01:00
51,23.95,2022-03-06 09:03:51.256000+01:00
52,24.0,2022-03-06 09:18:39.050000+01:00
53,24.15,2022-03-06 09:33:26.615000+01:00
54,24.25,2022-03-06 09:48:13.894000+01:00
55,24.2,2022-03-06 10:03:00.705000+01:00
56,24.2,2022-03-06 10:17:47.703000+01:00
57,24.1,2022-03-06 10:32:34.750000+01:00
58,24.0,2022-03-06 10:47:22.039000+01:00
59,23.95,2022-03-06 11:02:09.548000+01:00
60,24.0,2022-03-06 11:16:57.305000+01:00
61,24.0,2022-03-06 11:31:44.983000+01:00
62,24.0,2022-03-06 11:46:32.424000+01:00
63,24.1,2022-03-06 12:01:19.889000+01:00
64,24.15,2022-03-06 12:16:07.178000+01:00
65,24.2,2022-03-06 12:30:54.191000+01:00
66,24.1,2022-03-06 12:45:41.089000+01:00
67,24.05,2022-03-06 13:00:28.380000+01:00
68,24.0,2022-03-06 13:15:16.049000+01:00
69,24.0,2022-03-06 13:30:04.164000+01:00
70,24.05,2022-03-06 13:44:52.316000+01:00
71,24.0,2022-03-06 13:59:40.246000+01:00
72,23.95,2022-03-06 14:14:28.108000+01:00
73,24.05,2022-03-06 14:29:15.743000+01:00
74,23.95,2022-03-06 14:44:03.951000+01:00
75,24.0,2022-03-06 14:58:52.134000+01:00
76,23.95,2022-03-06 15:13:40.445000+01:00
77,23.9,2022-03-06 15:28:28.679000+01:00
78,23.9,2022-03-06 15:43:16.874000+01:00
79,23.95,2022-03-06 15:58:04.878000+01:00
80,24.0,2022-03-06 16:12:53.135000+01:00
81,24.0,2022-03-06 16:27:41.060000+01:00
82,24.05,2022-03-06 16:42:29.049000+01:00
83,24.0,2022-03-06 16:57:17.119000+01:00
84,24.0,2022-03-06 17:12:04.933000+01:00
85,24.05,2022-03-06 17:26:53.094000+01:00
86,23.95,2022-03-06 17:41:41.234000+01:00
87,23.95,2022-03-06 17:56:29.459000+01:00
88,24.0,2022-03-06 18:11:17.677000+01:00
89,24.0,2022-03-06 18:26:05.787000+01:00
90,24.1,2022-03-06 18:40:53.381000+01:00
91,24.25,2022-03-06 18:55:40.771000+01:00
92,24.35,2022-03-06 19:10:27.971000+01:00
93,24.3,2022-03-06 19:25:14.882000+01:00
94,24.4,2022-03-06 19:40:01.952000+01:00
95,24.35,2022-03-06 19:54:49.028000+01:00
96,24.35,2022-03-06 20:09:35.770000+01:00
0,24.3,2022-03-06 20:24:22.732000+01:00
1,24.3,2022-03-06 20:39:09.727000+01:00
2,24.35,2022-03-06 20:53:56.607000+01:00
3,24.4,2022-03-06 21:08:43.150000+01:00
4,24.55,2022-03-06 21:23:29.155000+01:00
5,24.7,2022-03-06 21:38:14.779000+01:00
6,24.8,2022-03-06 21:53:00.118000+01:00
7,24.95,2022-03-06 22:07:45.273000+01:00
8,24.95,2022-03-06 22:22:30.272000+01:00
9,25.0,2022-03-06 22:37:15.076000+01:00
10,25.0,2022-03-06 22:51:59.820000+01:00
11,25.05,2022-03-06 23:06:44.355000+01:00
12,25.05,2022-03-06 23:21:28.914000+01:00
13,25.05,2022-03-06 23:36:13.434000+01:00
14,25.15,2022-03-06 23:50:57.964000+01:00
15,25.15,2022-03-07 00:05:42.221000+01:00
16,24.9,2022-03-07 00:20:26.511000+01:00
17,24.6,2022-03-07 00:35:11.873000+01:00
18,24.4,2022-03-07 00:49:58.328000+01:00
19,24.2,2022-03-07 01:04:45.448000+01:00
20,24.0,2022-03-07 01:19:33.142000+01:00
21,23.9,2022-03-07 01:34:21.352000+01:00
22,23.75,2022-03-07 01:49:10.183000+01:00
23,23.7,2022-03-07 02:04:00.718000+01:00
24,23.6,2022-03-07 02:18:51.355000+01:00
25,23.5,2022-03-07 02:33:41.586000+01:00
26,23.4,2022-03-07 02:48:31.643000+01:00
27,23.35,2022-03-07 03:03:21.897000+01:00
28,23.3,2022-03-07 03:18:12.374000+01:00
29,23.2,2022-03-07 03:33:03.373000+01:00
30,23.15,2022-03-07 03:47:54.328000+01:00
31,23.05,2022-03-07 04:02:45.609000+01:00
32,23.05,2022-03-07 04:17:37.140000+01:00
33,22.95,2022-03-07 04:32:28.853000+01:00
34,22.95,2022-03-07 04:47:20.986000+01:00
35,22.85,2022-03-07 05:02:13.262000+01:00
36,22.85,2022-03-07 05:17:05.279000+01:00
37,22.8,2022-03-07 05:31:56.293000+01:00
38,22.75,2022-03-07 05:46:47.372000+01:00
39,22.7,2022-03-07 06:01:38.636000+01:00
40,22.7,2022-03-07 06:16:30.952000+01:00
41,22.6,2022-03-07 06:31:24.089000+01:00
42,22.6,2022-03-07 06:46:17.484000+01:00
43,22.6,2022-03-07 07:01:10.611000+01:00
44,22.65,2022-03-07 07:16:03.728000+01:00
45,22.65,2022-03-07 07:30:56.510000+01:00
46,22.75,2022-03-07 07:45:49.280000+01:00
47,22.75,2022-03-07 08:00:42.083000+01:00
48,22.75,2022-03-07 08:15:35.021000+01:00
49,22.8,2022-03-07 08:30:27.517000+01:00
50,22.85,2022-03-07 08:45:19.736000+01:00
51,22.85,2022-03-07 09:00:11.942000+01:00
52,22.9,2022-03-07 09:15:04.055000+01:00
53,22.9,2022-03-07 09:29:56.173000+01:00
54,22.9,2022-03-07 09:44:48.387000+01:00
55,22.9,2022-03-07 09:59:40.415000+01:00
56,22.85,2022-03-07 10:14:32.202000+01:00
57,22.85,2022-03-07 10:29:24.364000+01:00
58,22.8,2022-03-07 10:44:16.647000+01:00
59,22.75,2022-03-07 10:59:09.021000+01:00
60,22.85,2022-03-07 11:14:01.391000+01:00
61,22.8,2022-03-07 11:28:54.001000+01:00
62,22.8,2022-03-07 11:43:46.387000+01:00
63,22.75,2022-03-07 11:58:38.776000+01:00
64,22.75,2022-03-07 12:13:31.451000+01:00
65,22.7,2022-03-07 12:28:24.023000+01:00
66,22.5,2022-03-07 12:43:16.857000+01:00
67,22.4,2022-03-07 12:58:10.691000+01:00
68,22.5,2022-03-07 13:13:04.460000+01:00
69,22.5,2022-03-07 13:27:57.818000+01:00
70,22.5,2022-03-07 13:42:51.280000+01:00
71,22.5,2022-03-07 13:57:44.696000+01:00
72,22.5,2022-03-07 14:12:38.060000+01:00
73,22.45,2022-03-07 14:27:31.442000+01:00
74,22.5,2022-03-07 14:42:24.810000+01:00
75,22.45,2022-03-07 14:57:18.270000+01:00
76,22.45,2022-03-07 15:12:11.803000+01:00
77,22.4,2022-03-07 15:27:05.456000+01:00
78,22.4,2022-03-07 15:41:59.243000+01:00
79,22.35,2022-03-07 15:56:53.208000+01:00
80,22.3,2022-03-07 16:11:46.824000+01:00
81,22.35,2022-03-07 16:26:40.469000+01:00
82,22.3,2022-03-07 16:41:34.351000+01:00
83,22.3,2022-03-07 16:56:28.371000+01:00
84,22.2,2022-03-07 17:11:22.419000+01:00
85,22.2,2022-03-07 17:26:16.530000+01:00
86,22.15,2022-03-07 17:41:10.785000+01:00
87,22.1,2022-03-07 17:56:04.943000+01:00
88,22.1,2022-03-07 18:10:58.907000+01:00
89,22.1,2022-03-07 18:25:53.360000+01:00
90,22.0,2022-03-07 18:40:47.673000+01:00
91,22.0,2022-03-07 18:55:42.416000+01:00
92,22.0,2022-03-07 19:10:37.567000+01:00
93,21.95,2022-03-07 19:25:32.657000+01:00
94,21.95,2022-03-07 19:40:27.751000+01:00
95,21.9,2022-03-07 19:55:22.850000+01:00
96,21.9,2022-03-07 20:10:17.962000+01:00
0,22.0,2022-03-07 20:25:12.761000+01:00
1,22.05,2022-03-07 20:40:07.229000+01:00
2,22.15,2022-03-07 20:55:01.283000+01:00
3,22.25,2022-03-07 21:09:55.069000+01:00
4,22.35,2022-03-07 21:24:48.892000+01:00
5,22.45,2022-03-07 21:39:42.431000+01:00
6,22.45,2022-03-07 21:54:35.326000+01:00
7,22.55,2022-03-07 22:09:28.085000+01:00
8,22.65,2022-03-07 22:24:20.695000+01:00
9,22.7,2022-03-07 22:39:13.313000+01:00
10,22.8,2022-03-07 22:54:05.599000+01:00
11,22.9,2022-03-07 23:08:57.254000+01:00
12,22.9,2022-03-07 23:23:48.647000+01:00
13,22.95,2022-03-07 23:38:40.022000+01:00
14,23.05,2022-03-07 23:53:31.106000+01:00
15,23.1,2022-03-08 00:08:22.083000+01:00
16,23.2,2022-03-08 00:23:12.660000+01:00
17,23.25,2022-03-08 00:38:02.880000+01:00
18,23.3,2022-03-08 00:52:53.351000+01:00
19,23.4,2022-03-08 01:07:43.455000+01:00
20,23.45,2022-03-08 01:22:33.305000+01:00
21,23.55,2022-03-08 01:37:22.822000+01:00
22,23.6,2022-03-08 01:52:12.133000+01:00
23,23.65,2022-03-08 02:07:01.215000+01:00
24,23.75,2022-03-08 02:21:50.072000+01:00
25,23.8,2022-03-08 02:36:38.639000+01:00
26,23.9,2022-03-08 02:51:27.061000+01:00
27,23.9,2022-03-08 03:06:15.270000+01:00
28,24.0,2022-03-08 03:21:03.260000+01:00
29,24.0,2022-03-08 03:35:51.171000+01:00
30,24.1,2022-03-08 03:50:38.756000+01:00
31,24.15,2022-03-08 04:05:26.066000+01:00
32,24.25,2022-03-08 04:20:12.891000+01:00
33,24.3,2022-03-08 04:34:59.676000+01:00
34,24.35,2022-03-08 04:49:46.283000+01:00
35,24.4,2022-03-08 05:04:32.405000+01:00
36,24.45,2022-03-08 05:19:18.396000+01:00
37,24.55,2022-03-08 05:34:04.504000+01:00
38,24.55,2022-03-08 05:48:50.128000+01:00
39,24.65,2022-03-08 06:03:35.560000+01:00
40,24.7,2022-03-08 06:18:21.068000+01:00
41,24.7,2022-03-08 06:33:06.745000+01:00
42,24.65,2022-03-08 06:47:52.443000+01:00
43,24.65,2022-03-08 07:02:38.221000+01:00
44,24.7,2022-03-08 07:17:23.713000+01:00
45,24.65,2022-03-08 07:32:09.163000+01:00
46,24.65,2022-03-08 07:46:54.677000+01:00
47,24.65,2022-03-08 08:01:40.350000+01:00
48,24.1,2022-03-08 08:16:27.063000+01:00
49,24.35,2022-03-08 08:31:14.119000+01:00
50,24.4,2022-03-08 08:46:00.718000+01:00
51,24.4,2022-03-08 09:00:47.179000+01:00
52,24.4,2022-03-08 09:15:33.499000+01:00
53,24.45,2022-03-08 09:30:19.629000+01:00
54,24.5,2022-03-08 09:45:05.764000+01:00
55,24.35,2022-03-08 09:59:51.822000+01:00
56,24.25,2022-03-08 10:14:38.643000+01:00
57,24.2,2022-03-08 10:29:25.766000+01:00
58,24.1,2022-03-08 10:44:13.167000+01:00
59,24.05,2022-03-08 10:59:00.884000+01:00
60,24.05,2022-03-08 11:13:48.875000+01:00
61,24.0,2022-03-08 11:28:36.749000+01:00
62,23.9,2022-03-08 11:43:24.779000+01:00
63,23.8,2022-03-08 11:58:13.180000+01:00
64,23.9,2022-03-08 12:13:01.902000+01:00
65,23.95,2022-03-08 12:27:49.976000+01:00
66,23.95,2022-03-08 12:42:38.538000+01:00
67,23.9,2022-03-08 12:57:26.906000+01:00
68,23.85,2022-03-08 13:12:15.586000+01:00
69,23.75,2022-03-08 13:27:04.649000+01:00
70,23.7,2022-03-08 13:41:53.824000+01:00
71,23.6,2022-03-08 13:56:43.265000+01:00
72,23.6,2022-03-08 14:11:32.801000+01:00
73,23.45,2022-03-08 14:26:22.846000+01:00
74,23.3,2022-03-08 14:41:13.125000+01:00
75,23.25,2022-03-08 14:56:03.893000+01:00
76,23.1,2022-03-08 15:10:54.800000+01:00
77,23.05,2022-03-08 15:25:45.877000+01:00
78,23.2,2022-03-08 15:40:36.758000+01:00
79,23.25,2022-03-08 15:55:27.366000+01:00
80,23.2,2022-03-08 16:10:18.099000+01:00
81,23.2,2022-03-08 16:25:09.163000+01:00
82,23.2,2022-03-08 16:40:00.322000+01:00
83,23.2,2022-03-08 16:54:51.389000+01:00
84,23.15,2022-03-08 17:09:42.343000+01:00
85,23.1,2022-03-08 17:24:33.479000+01:00
86,23.0,2022-03-08 17:39:24.681000+01:00
87,23.05,2022-03-08 17:54:16.118000+01:00
88,23.05,2022-03-08 18:09:07.587000+01:00
89,22.95,2022-03-08 18:23:59.200000+01:00
90,22.9,2022-03-08 18:38:50.931000+01:00
91,22.9,2022-03-08 18:53:42.629000+01:00
92,22.9,2022-03-08 19:08:34.620000+01:00
93,23.0,2022-03-08 19:23:26.147000+01:00
94,23.05,2022-03-08 19:38:18.020000+01:00
95,23.1,2022-03-08 19:53:09.301000+01:00
96,23.15,2022-03-08 20:07:59.887000+01:00
0,23.2,2022-03-08 20:22:50.640000+01:00
1,23.15,2022-03-08 20:37:39.798000+01:00
2,23.05,2022-03-08 20:52:29.238000+01:00
3,22.95,2022-03-08 21:07:19.147000+01:00
4,22.95,2022-03-08 21:22:09.245000+01:00
5,20.35,2022-03-08 21:37:02.483000+01:00
6,18.6,2022-03-08 21:52:04.736000+01:00
7,17.95,2022-03-08 22:07:08.727000+01:00
8,18.75,2022-03-08 22:22:13.392000+01:00
9,19.8,2022-03-08 22:37:13.967000+01:00
10,20.2,2022-03-08 22:52:11.147000+01:00
11,20.5,2022-03-08 23:07:08.348000+01:00
12,20.7,2022-03-08 23:22:04.883000+01:00
13,20.9,2022-03-08 23:37:01.202000+01:00
14,21.0,2022-03-08 23:51:57.010000+01:00
15,21.0,2022-03-09 00:06:52.475000+01:00
16,21.15,2022-03-09 00:21:47.891000+01:00
17,21.2,2022-03-09 00:36:42.699000+01:00
18,21.25,2022-03-09 00:51:37.482000+01:00
19,21.3,2022-03-09 01:06:32.240000+01:00
20,21.3,2022-03-09 01:21:28.308000+01:00
21,21.35,2022-03-09 01:36:24.340000+01:00
22,21.4,2022-03-09 01:51:20.563000+01:00
23,21.4,2022-03-09 02:06:16.791000+01:00
24,21.35,2022-03-09 02:21:12.920000+01:00
25,21.25,2022-03-09 02:36:09.257000+01:00
26,21.25,2022-03-09 02:51:05.766000+01:00
27,21.15,2022-03-09 03:06:03.011000+01:00
28,21.1,2022-03-09 03:21:00.896000+01:00
29,21.0,2022-03-09 03:35:58.792000+01:00
30,21.0,2022-03-09 03:50:56.704000+01:00
31,20.95,2022-03-09 04:05:53.862000+01:00
32,20.9,2022-03-09 04:20:51.221000+01:00
33,20.85,2022-03-09 04:35:48.883000+01:00
34,20.8,2022-03-09 04:50:46.612000+01:00
35,20.75,2022-03-09 05:05:44.545000+01:00
36,20.75,2022-03-09 05:20:42.225000+01:00
37,20.65,2022-03-09 05:35:40.844000+01:00
38,20.55,2022-03-09 05:50:39.229000+01:00
39,20.55,2022-03-09 06:05:37.767000+01:00
40,20.5,2022-03-09 06:20:36.306000+01:00
41,20.45,2022-03-09 06:35:35.508000+01:00
42,20.45,2022-03-09 06:50:35.347000+01:00
43,20.35,2022-03-09 07:05:35.578000+01:00
44,20.35,2022-03-09 07:20:35.660000+01:00
45,20.35,2022-03-09 07:35:35.996000+01:00
46,20.3,2022-03-09 07:50:36.476000+01:00
47,20.3,2022-03-09 08:05:37.170000+01:00
48,20.25,2022-03-09 08:20:38.210000+01:00
49,20.3,2022-03-09 08:35:38.905000+01:00
50,20.25,2022-03-09 08:50:39.410000+01:00
51,20.3,2022-03-09 09:05:39.932000+01:00
52,20.3,2022-03-09 09:20:39.863000+01:00
53,20.25,2022-03-09 09:35:39.384000+01:00
54,20.25,2022-03-09 09:50:39.048000+01:00
55,20.2,2022-03-09 10:05:38.864000+01:00
56,20.25,2022-03-09 10:20:38.695000+01:00
57,20.2,2022-03-09 10:35:38.224000+01:00
58,20.2,2022-03-09 10:50:38.136000+01:00
59,20.2,2022-03-09 11:05:37.660000+01:00
60,20.15,2022-03-09 11:20:37.296000+01:00
61,20.15,2022-03-09 11:35:36.894000+01:00
62,20.15,2022-03-09 11:50:36.488000+01:00
63,20.2,2022-03-09 12:05:36.036000+01:00
64,20.2,2022-03-09 12:20:35.704000+01:00
65,20.2,2022-03-09 12:35:35.788000+01:00
66,20.25,2022-03-09 12:50:35.467000+01:00
67,20.25,2022-03-09 13:05:35.008000+01:00
68,20.2,2022-03-09 13:20:34.573000+01:00
69,20.2,2022-03-09 13:35:34.278000+01:00
70,20.2,2022-03-09 13:50:32.839000+01:00
71,20.15,2022-03-09 14:05:31.294000+01:00
72,20.2,2022-03-09 14:20:29.552000+01:00
73,20.2,2022-03-09 14:35:27.621000+01:00
74,20.15,2022-03-09 14:50:25.889000+01:00
75,20.2,2022-03-09 15:05:24.305000+01:00
76,20.1,2022-03-09 15:20:22.537000+01:00
77,20.15,2022-03-09 15:35:20.923000+01:00
78,20.05,2022-03-09 15:50:19.320000+01:00
79,20.05,2022-03-09 16:05:17.681000+01:00
80,20.0,2022-03-09 16:20:15.963000+01:00
81,20.0,2022-03-09 16:35:14.665000+01:00
82,20.0,2022-03-09 16:50:13.465000+01:00
83,19.95,2022-03-09 17:05:12.405000+01:00
84,19.95,2022-03-09 17:20:11.577000+01:00
85,19.95,2022-03-09 17:35:11.036000+01:00
86,19.95,2022-03-09 17:50:10.078000+01:00
87,19.95,2022-03-09 18:05:08.898000+01:00
88,19.9,2022-03-09 18:20:07.714000+01:00
89,19.9,2022-03-09 18:35:06.629000+01:00
90,19.85,2022-03-09 18:50:05.547000+01:00
91,19.85,2022-03-09 19:05:04.852000+01:00
92,19.8,2022-03-09 19:20:04.464000+01:00
93,19.8,2022-03-09 19:35:04.085000+01:00
94,19.7,2022-03-09 19:50:05.180000+01:00
95,19.65,2022-03-09 20:05:05.212000+01:00
0,19.65,2022-03-09 20:20:03.624000+01:00
1,19.65,2022-03-09 20:35:04.266000+01:00
2,19.55,2022-03-09 20:50:06.651000+01:00
3,19.55,2022-03-09 21:05:07.215000+01:00
4,19.5,2022-03-09 21:20:06.027000+01:00
5,19.45,2022-03-09 21:35:06.293000+01:00
6,19.5,2022-03-09 21:50:06.987000+01:00
7,19.5,2022-03-09 22:05:08.429000+01:00
8,19.45,2022-03-09 22:20:08.715000+01:00
9,19.45,2022-03-09 22:35:08.768000+01:00
10,19.45,2022-03-09 22:50:08.961000+01:00
11,19.4,2022-03-09 23:05:09.205000+01:00
12,19.35,2022-03-09 23:20:09.942000+01:00
13,19.4,2022-03-09 23:35:10.464000+01:00
14,19.35,2022-03-09 23:50:11.298000+01:00
15,19.25,2022-03-10 00:05:11.849000+01:00
16,19.3,2022-03-10 00:20:12.212000+01:00
17,19.25,2022-03-10 00:35:12.780000+01:00
18,19.25,2022-03-10 00:50:13.282000+01:00
19,19.25,2022-03-10 01:05:13.648000+01:00
20,19.15,2022-03-10 01:20:14.300000+01:00
21,19.2,2022-03-10 01:35:15.240000+01:00
22,19.15,2022-03-10 01:50:16.248000+01:00
23,19.15,2022-03-10 02:05:17.289000+01:00
24,19.1,2022-03-10 02:20:18.686000+01:00
25,19.05,2022-03-10 02:35:20.173000+01:00
26,19.05,2022-03-10 02:50:21.396000+01:00
27,19.05,2022-03-10 03:05:24.116000+01:00
28,19.05,2022-03-10 03:20:27.044000+01:00
29,19.0,2022-03-10 03:35:30.065000+01:00
30,19.0,2022-03-10 03:50:34.115000+01:00
31,19.0,2022-03-10 04:05:37.363000+01:00
32,18.95,2022-03-10 04:20:40.359000+01:00
33,18.9,2022-03-10 04:35:43.220000+01:00
34,18.95,2022-03-10 04:50:46.479000+01:00
