,2Cooking,timestamp
54,23.95,2022-06-06 11:31:49.530000+02:00
55,24.0,2022-06-06 11:47:33.308000+02:00
56,24.0,2022-06-06 12:03:18.265000+02:00
57,24.25,2022-06-06 12:19:02.065000+02:00
58,24.25,2022-06-06 12:34:46.402000+02:00
59,24.3,2022-06-06 12:50:31.109000+02:00
60,24.3,2022-06-06 13:06:15.197000+02:00
61,24.25,2022-06-06 13:21:59.036000+02:00
62,24.25,2022-06-06 13:37:42.916000+02:00
63,25.2,2022-06-06 13:53:26.460000+02:00
64,25.7,2022-06-06 14:09:07.404000+02:00
65,25.35,2022-06-06 14:24:48.289000+02:00
66,25.2,2022-06-06 14:40:30.556000+02:00
67,25.2,2022-06-06 14:56:11.831000+02:00
68,25.35,2022-06-06 15:11:53.721000+02:00
69,25.15,2022-06-06 15:27:35.793000+02:00
70,25.1,2022-06-06 15:43:18.555000+02:00
71,25.3,2022-06-06 15:58:59.912000+02:00
72,25.35,2022-06-06 16:14:41.696000+02:00
73,25.35,2022-06-06 16:30:23.098000+02:00
74,25.55,2022-06-06 16:46:04.599000+02:00
75,25.3,2022-06-06 17:01:46.361000+02:00
76,25.25,2022-06-06 17:17:28.062000+02:00
77,25.2,2022-06-06 17:33:10.561000+02:00
78,25.25,2022-06-06 17:48:52.036000+02:00
79,25.15,2022-06-06 18:04:34.013000+02:00
80,26.1,2022-06-06 18:20:16.022000+02:00
81,29.05,2022-06-06 18:35:53.596000+02:00
82,28.5,2022-06-06 18:51:28.730000+02:00
83,27.75,2022-06-06 19:07:04.502000+02:00
84,27.1,2022-06-06 19:22:42.566000+02:00
85,26.8,2022-06-06 19:38:21.537000+02:00
86,26.25,2022-06-06 19:54:01.975000+02:00
87,25.8,2022-06-06 20:09:41.914000+02:00
88,25.55,2022-06-06 20:25:23.967000+02:00
89,25.3,2022-06-06 20:41:05.465000+02:00
90,25.1,2022-06-06 20:56:48.578000+02:00
0,24.95,2022-06-06 21:12:31.015000+02:00
1,24.8,2022-06-06 21:28:13.823000+02:00
2,24.65,2022-06-06 21:43:57.087000+02:00
3,24.55,2022-06-06 21:59:40.001000+02:00
4,24.5,2022-06-06 22:15:23.641000+02:00
5,24.5,2022-06-06 22:31:08.275000+02:00
6,24.25,2022-06-06 22:46:52.402000+02:00
7,24.25,2022-06-06 23:02:36.496000+02:00
8,24.05,2022-06-06 23:18:20.127000+02:00
9,24.0,2022-06-06 23:34:05.376000+02:00
10,24.0,2022-06-06 23:49:50.072000+02:00
11,23.95,2022-06-07 00:05:34.999000+02:00
12,23.85,2022-06-07 00:21:20.106000+02:00
13,23.65,2022-06-07 00:37:05.059000+02:00
14,23.6,2022-06-07 00:52:50.379000+02:00
15,23.7,2022-06-07 01:08:35.669000+02:00
16,23.7,2022-06-07 01:24:20.952000+02:00
17,23.5,2022-06-07 01:40:06.415000+02:00
18,23.4,2022-06-07 01:55:51.984000+02:00
19,23.55,2022-06-07 02:11:37.758000+02:00
20,23.5,2022-06-07 02:27:23.535000+02:00
21,23.25,2022-06-07 02:43:09.500000+02:00
22,23.15,2022-06-07 02:58:55.804000+02:00
23,23.25,2022-06-07 03:14:42.164000+02:00
24,23.15,2022-06-07 03:30:28.561000+02:00
25,23.0,2022-06-07 03:46:14.949000+02:00
26,22.95,2022-06-07 04:02:01.624000+02:00
27,23.0,2022-06-07 04:17:48.263000+02:00
28,22.9,2022-06-07 04:33:35.069000+02:00
29,22.8,2022-06-07 04:49:21.942000+02:00
30,22.75,2022-06-07 05:05:09.122000+02:00
31,22.6,2022-06-07 05:20:56.173000+02:00
32,22.7,2022-06-07 05:36:43.355000+02:00
33,22.65,2022-06-07 05:52:30.609000+02:00
34,22.65,2022-06-07 06:08:17.883000+02:00
35,22.55,2022-06-07 06:24:05.265000+02:00
36,22.65,2022-06-07 06:39:52.594000+02:00
37,22.75,2022-06-07 06:55:40.085000+02:00
38,22.75,2022-06-07 07:11:27.263000+02:00
39,22.55,2022-06-07 07:27:14.381000+02:00
40,22.65,2022-06-07 07:43:01.621000+02:00
41,22.5,2022-06-07 07:58:48.857000+02:00
42,22.55,2022-06-07 08:14:36.118000+02:00
43,22.5,2022-06-07 08:30:23.333000+02:00
44,22.7,2022-06-07 08:46:10.549000+02:00
45,22.6,2022-06-07 09:01:57.380000+02:00
46,22.55,2022-06-07 09:17:44.685000+02:00
47,22.5,2022-06-07 09:33:31.721000+02:00
48,22.6,2022-06-07 09:49:19.070000+02:00
49,22.65,2022-06-07 10:05:06.245000+02:00
50,22.5,2022-06-07 10:20:53.379000+02:00
51,22.55,2022-06-07 10:36:40.725000+02:00
52,22.6,2022-06-07 10:52:27.923000+02:00
53,22.75,2022-06-07 11:08:14.973000+02:00
54,22.85,2022-06-07 11:24:02.027000+02:00
55,22.65,2022-06-07 11:39:48.950000+02:00
56,22.8,2022-06-07 11:55:35.632000+02:00
57,22.95,2022-06-07 12:11:22.311000+02:00
58,23.05,2022-06-07 12:27:08.786000+02:00
59,23.1,2022-06-07 12:42:54.980000+02:00
60,23.05,2022-06-07 12:58:41.148000+02:00
61,23.4,2022-06-07 13:14:27.116000+02:00
62,23.2,2022-06-07 13:30:12.993000+02:00
63,23.45,2022-06-07 13:45:58.791000+02:00
64,23.6,2022-06-07 14:01:44.271000+02:00
65,23.7,2022-06-07 14:17:29.522000+02:00
66,23.65,2022-06-07 14:33:14.446000+02:00
67,23.8,2022-06-07 14:48:59.066000+02:00
68,24.1,2022-06-07 15:04:43.220000+02:00
69,24.0,2022-06-07 15:20:27.519000+02:00
70,24.25,2022-06-07 15:36:11.467000+02:00
71,24.1,2022-06-07 15:51:55.150000+02:00
72,24.3,2022-06-07 16:07:38.058000+02:00
73,24.65,2022-06-07 16:23:21.807000+02:00
74,24.75,2022-06-07 16:39:04.327000+02:00
75,24.75,2022-06-07 16:54:46.440000+02:00
76,24.7,2022-06-07 17:10:29.202000+02:00
77,24.75,2022-06-07 17:26:11.966000+02:00
78,24.8,2022-06-07 17:41:55.416000+02:00
79,24.7,2022-06-07 17:57:37.803000+02:00
80,24.9,2022-06-07 18:13:21.285000+02:00
81,24.75,2022-06-07 18:29:04.184000+02:00
82,24.6,2022-06-07 18:44:46.769000+02:00
83,24.6,2022-06-07 19:00:30.026000+02:00
84,24.55,2022-06-07 19:16:13.217000+02:00
85,24.55,2022-06-07 19:31:56.848000+02:00
86,24.65,2022-06-07 19:47:39.786000+02:00
87,24.75,2022-06-07 20:03:22.820000+02:00
88,24.75,2022-06-07 20:19:05.994000+02:00
89,24.75,2022-06-07 20:34:49.098000+02:00
90,24.6,2022-06-07 20:50:32.252000+02:00
91,24.6,2022-06-07 21:06:14.963000+02:00
0,24.8,2022-06-07 21:21:57.944000+02:00
1,24.6,2022-06-07 21:37:41.153000+02:00
2,24.65,2022-06-07 21:53:24.860000+02:00
3,24.55,2022-06-07 22:09:08.193000+02:00
4,24.6,2022-06-07 22:24:50.941000+02:00
5,24.55,2022-06-07 22:40:34.588000+02:00
6,24.45,2022-06-07 22:56:18.346000+02:00
7,24.3,2022-06-07 23:12:02.434000+02:00
8,24.25,2022-06-07 23:27:46.602000+02:00
9,24.25,2022-06-07 23:43:30.626000+02:00
10,24.3,2022-06-07 23:59:14.768000+02:00
11,24.2,2022-06-08 00:14:59.236000+02:00
12,24.15,2022-06-08 00:30:43.596000+02:00
13,24.1,2022-06-08 00:46:28.135000+02:00
14,24.05,2022-06-08 01:02:13.396000+02:00
15,23.85,2022-06-08 01:17:57.938000+02:00
16,23.85,2022-06-08 01:33:42.828000+02:00
17,23.7,2022-06-08 01:49:27.947000+02:00
18,23.75,2022-06-08 02:05:13.096000+02:00
19,23.8,2022-06-08 02:20:58.498000+02:00
20,23.65,2022-06-08 02:36:43.933000+02:00
21,23.5,2022-06-08 02:52:29.506000+02:00
22,23.5,2022-06-08 03:08:15.090000+02:00
23,23.6,2022-06-08 03:24:00.756000+02:00
24,23.4,2022-06-08 03:39:46.465000+02:00
25,23.55,2022-06-08 03:55:32.319000+02:00
26,23.45,2022-06-08 04:11:18.098000+02:00
27,23.45,2022-06-08 04:27:03.944000+02:00
28,23.2,2022-06-08 04:42:50.039000+02:00
29,23.3,2022-06-08 04:58:36.181000+02:00
30,23.1,2022-06-08 05:14:22.162000+02:00
31,23.25,2022-06-08 05:30:08.520000+02:00
32,23.15,2022-06-08 05:45:55.033000+02:00
33,23.15,2022-06-08 06:01:41.605000+02:00
34,22.9,2022-06-08 06:17:28.047000+02:00
35,22.95,2022-06-08 06:33:14.740000+02:00
36,23.15,2022-06-08 06:49:01.338000+02:00
37,23.25,2022-06-08 07:04:47.905000+02:00
38,23.3,2022-06-08 07:20:34.208000+02:00
39,23.35,2022-06-08 07:36:19.902000+02:00
40,23.7,2022-06-08 07:52:05.466000+02:00
41,23.7,2022-06-08 08:07:50.593000+02:00
42,23.75,2022-06-08 08:23:35.709000+02:00
43,23.75,2022-06-08 08:39:20.475000+02:00
44,24.0,2022-06-08 08:55:05.118000+02:00
45,24.15,2022-06-08 09:10:48.970000+02:00
46,24.15,2022-06-08 09:26:33.949000+02:00
47,24.05,2022-06-08 09:42:17.541000+02:00
48,24.2,2022-06-08 09:58:01.503000+02:00
49,24.15,2022-06-08 10:13:46.137000+02:00
50,24.4,2022-06-08 10:29:29.362000+02:00
51,24.5,2022-06-08 10:45:13.814000+02:00
52,24.6,2022-06-08 11:00:57.375000+02:00
53,24.5,2022-06-08 11:16:40.688000+02:00
54,24.55,2022-06-08 11:32:23.484000+02:00
55,24.65,2022-06-08 11:48:06.824000+02:00
56,24.7,2022-06-08 12:03:50.612000+02:00
57,24.8,2022-06-08 12:19:33.380000+02:00
58,24.95,2022-06-08 12:35:16.149000+02:00
59,25.15,2022-06-08 12:50:57.970000+02:00
60,25.0,2022-06-08 13:06:40.372000+02:00
61,25.25,2022-06-08 13:22:23.412000+02:00
62,25.3,2022-06-08 13:38:05.105000+02:00
63,25.55,2022-06-08 13:53:47.180000+02:00
64,25.45,2022-06-08 14:09:29.824000+02:00
65,25.45,2022-06-08 14:25:11.008000+02:00
66,25.55,2022-06-08 14:40:53.195000+02:00
67,25.55,2022-06-08 14:56:34.311000+02:00
68,25.55,2022-06-08 15:12:16.611000+02:00
69,25.55,2022-06-08 15:27:58.172000+02:00
70,25.65,2022-06-08 15:43:39+02:00
71,25.75,2022-06-08 15:59:21.052000+02:00
72,25.6,2022-06-08 16:15:02.301000+02:00
73,25.9,2022-06-08 16:30:43.465000+02:00
74,25.65,2022-06-08 16:46:24.794000+02:00
75,29.8,2022-06-08 17:02:00.695000+02:00
76,29.3,2022-06-08 17:17:34.263000+02:00
77,28.5,2022-06-08 17:33:08.796000+02:00
78,28.1,2022-06-08 17:48:45.022000+02:00
79,27.8,2022-06-08 18:04:22.681000+02:00
80,27.65,2022-06-08 18:19:59.682000+02:00
81,27.55,2022-06-08 18:35:37.990000+02:00
82,27.4,2022-06-08 18:51:16.030000+02:00
83,27.15,2022-06-08 19:06:54.024000+02:00
84,27.0,2022-06-08 19:22:33.183000+02:00
85,26.85,2022-06-08 19:38:12.497000+02:00
86,26.65,2022-06-08 19:53:52.065000+02:00
87,26.6,2022-06-08 20:09:31.877000+02:00
88,26.5,2022-06-08 20:25:11.859000+02:00
89,26.45,2022-06-08 20:40:52.553000+02:00
90,26.3,2022-06-08 20:56:32.328000+02:00
0,26.2,2022-06-08 21:12:12.938000+02:00
1,26.1,2022-06-08 21:27:53.548000+02:00
2,26.1,2022-06-08 21:43:34.910000+02:00
3,25.95,2022-06-08 21:59:15.714000+02:00
4,25.9,2022-06-08 22:14:56.716000+02:00
5,25.8,2022-06-08 22:30:37.417000+02:00
6,25.7,2022-06-08 22:46:18.862000+02:00
7,25.55,2022-06-08 23:02:00.511000+02:00
8,25.55,2022-06-08 23:17:42.263000+02:00
9,25.5,2022-06-08 23:33:24.897000+02:00
10,25.4,2022-06-08 23:49:06.834000+02:00
11,25.35,2022-06-09 00:04:48.329000+02:00
12,25.25,2022-06-09 00:20:31.329000+02:00
13,25.15,2022-06-09 00:36:14.017000+02:00
14,25.05,2022-06-09 00:51:56.027000+02:00
15,25.0,2022-06-09 01:07:39.679000+02:00
16,24.9,2022-06-09 01:23:22.900000+02:00
17,24.85,2022-06-09 01:39:05.423000+02:00
18,24.7,2022-06-09 01:54:49.145000+02:00
19,24.7,2022-06-09 02:10:32.682000+02:00
20,24.55,2022-06-09 02:26:15.576000+02:00
21,24.5,2022-06-09 02:41:59.832000+02:00
22,24.45,2022-06-09 02:57:43.046000+02:00
23,24.35,2022-06-09 03:13:27.086000+02:00
24,24.5,2022-06-09 03:29:11.371000+02:00
25,24.2,2022-06-09 03:44:55.669000+02:00
26,24.25,2022-06-09 04:00:40.298000+02:00
27,24.2,2022-06-09 04:16:25.770000+02:00
28,24.05,2022-06-09 04:32:10.466000+02:00
29,24.15,2022-06-09 04:47:55.382000+02:00
30,23.9,2022-06-09 05:03:40.352000+02:00
31,23.95,2022-06-09 05:19:25.481000+02:00
32,24.0,2022-06-09 05:35:10.872000+02:00
33,23.9,2022-06-09 05:50:56.199000+02:00
34,23.8,2022-06-09 06:06:41.183000+02:00
35,23.75,2022-06-09 06:22:26.437000+02:00
36,23.75,2022-06-09 06:38:11.653000+02:00
37,23.9,2022-06-09 06:53:56.988000+02:00
38,23.8,2022-06-09 07:09:42.300000+02:00
39,23.85,2022-06-09 07:25:27.660000+02:00
40,34.95,2022-06-09 07:40:56.885000+02:00
41,25.65,2022-06-09 07:56:32.277000+02:00
42,26.6,2022-06-09 08:12:13.532000+02:00
43,26.55,2022-06-09 08:27:53.182000+02:00
44,26.6,2022-06-09 08:43:33.056000+02:00
45,26.1,2022-06-09 08:59:13.799000+02:00
46,25.6,2022-06-09 09:14:55.301000+02:00
47,25.35,2022-06-09 09:30:36.809000+02:00
48,25.15,2022-06-09 09:46:19.958000+02:00
49,25.0,2022-06-09 10:02:02.838000+02:00
50,24.75,2022-06-09 10:17:45.663000+02:00
51,24.7,2022-06-09 10:33:29.857000+02:00
52,24.6,2022-06-09 10:49:13.671000+02:00
53,24.5,2022-06-09 11:04:57.132000+02:00
54,24.45,2022-06-09 11:20:41.755000+02:00
55,24.4,2022-06-09 11:36:25.987000+02:00
56,24.55,2022-06-09 11:52:09.795000+02:00
57,24.45,2022-06-09 12:07:54.080000+02:00
58,24.45,2022-06-09 12:23:38.153000+02:00
59,24.6,2022-06-09 12:39:22.323000+02:00
60,24.55,2022-06-09 12:55:05.760000+02:00
61,24.4,2022-06-09 13:10:50.316000+02:00
62,24.65,2022-06-09 13:26:34.379000+02:00
63,24.55,2022-06-09 13:42:18.490000+02:00
64,24.75,2022-06-09 13:58:01.725000+02:00
65,24.6,2022-06-09 14:13:45.859000+02:00
66,24.7,2022-06-09 14:29:28.626000+02:00
67,25.0,2022-06-09 14:45:12.656000+02:00
68,25.0,2022-06-09 15:00:55.752000+02:00
69,25.05,2022-06-09 15:16:38.800000+02:00
70,24.95,2022-06-09 15:32:22.025000+02:00
71,25.05,2022-06-09 15:48:04.330000+02:00
72,25.0,2022-06-09 16:03:47.242000+02:00
73,25.0,2022-06-09 16:19:30.963000+02:00
74,25.05,2022-06-09 16:35:13.963000+02:00
75,25.05,2022-06-09 16:50:56.120000+02:00
76,24.95,2022-06-09 17:06:39.566000+02:00
77,24.9,2022-06-09 17:22:22.588000+02:00
78,24.85,2022-06-09 17:38:05.764000+02:00
79,24.7,2022-06-09 17:53:49.118000+02:00
80,24.55,2022-06-09 18:09:32.134000+02:00
81,24.55,2022-06-09 18:25:16.532000+02:00
82,25.45,2022-06-09 18:40:59.313000+02:00
83,26.2,2022-06-09 18:56:40.579000+02:00
84,25.9,2022-06-09 19:12:21.435000+02:00
85,25.6,2022-06-09 19:28:02.787000+02:00
86,25.5,2022-06-09 19:43:44.552000+02:00
87,25.3,2022-06-09 19:59:26.625000+02:00
88,25.1,2022-06-09 20:15:08.576000+02:00
89,25.0,2022-06-09 20:30:51.853000+02:00
90,25.0,2022-06-09 20:46:33.797000+02:00
91,24.95,2022-06-09 21:02:17.399000+02:00
0,24.95,2022-06-09 21:18:00.326000+02:00
1,24.85,2022-06-09 21:33:42.513000+02:00
2,24.8,2022-06-09 21:49:26.143000+02:00
3,24.75,2022-06-09 22:05:08.991000+02:00
4,24.7,2022-06-09 22:20:52.107000+02:00
5,24.65,2022-06-09 22:36:34.862000+02:00
6,24.6,2022-06-09 22:52:19.019000+02:00
7,24.55,2022-06-09 23:08:02.456000+02:00
8,24.55,2022-06-09 23:23:45.926000+02:00
9,24.5,2022-06-09 23:39:28.976000+02:00
10,24.45,2022-06-09 23:55:12.704000+02:00
11,24.4,2022-06-10 00:10:56.931000+02:00
12,24.5,2022-06-10 00:26:40.234000+02:00
13,24.35,2022-06-10 00:42:25.018000+02:00
14,24.25,2022-06-10 00:58:09+02:00
15,24.15,2022-06-10 01:13:52.613000+02:00
16,24.2,2022-06-10 01:29:37.088000+02:00
17,24.2,2022-06-10 01:45:22.226000+02:00
18,23.95,2022-06-10 02:01:06.925000+02:00
19,24.0,2022-06-10 02:16:51.713000+02:00
20,24.0,2022-06-10 02:32:36.699000+02:00
21,23.85,2022-06-10 02:48:21.742000+02:00
22,23.85,2022-06-10 03:04:06.563000+02:00
23,23.8,2022-06-10 03:19:51.885000+02:00
24,23.75,2022-06-10 03:35:37.182000+02:00
25,23.7,2022-06-10 03:51:22.383000+02:00
26,23.65,2022-06-10 04:07:07.821000+02:00
27,23.6,2022-06-10 04:22:52.702000+02:00
28,23.5,2022-06-10 04:38:37.229000+02:00
29,23.45,2022-06-10 04:54:21.803000+02:00
30,23.65,2022-06-10 05:10:06.423000+02:00
31,23.8,2022-06-10 05:25:50.886000+02:00
32,23.9,2022-06-10 05:41:34.985000+02:00
33,24.1,2022-06-10 05:57:18.783000+02:00
34,24.2,2022-06-10 06:13:01.796000+02:00
35,24.1,2022-06-10 06:28:45.424000+02:00
36,24.3,2022-06-10 06:44:28.782000+02:00
37,24.25,2022-06-10 07:00:12.096000+02:00
38,24.05,2022-06-10 07:15:55.585000+02:00
39,24.15,2022-06-10 07:31:38.975000+02:00
40,24.2,2022-06-10 07:47:22.403000+02:00
41,24.25,2022-06-10 08:03:05.159000+02:00
42,24.1,2022-06-10 08:18:48.521000+02:00
43,24.15,2022-06-10 08:34:32.686000+02:00
44,24.25,2022-06-10 08:50:16.114000+02:00
45,24.25,2022-06-10 09:05:59.662000+02:00
46,24.35,2022-06-10 09:21:43.210000+02:00
47,24.25,2022-06-10 09:37:25.889000+02:00
48,24.5,2022-06-10 09:53:08.823000+02:00
49,24.4,2022-06-10 10:08:51.749000+02:00
50,24.55,2022-06-10 10:24:34.402000+02:00
51,24.65,2022-06-10 10:40:17.132000+02:00
52,24.55,2022-06-10 10:55:59.859000+02:00
53,24.75,2022-06-10 11:11:41.783000+02:00
54,24.7,2022-06-10 11:27:24.986000+02:00
55,24.8,2022-06-10 11:43:07.048000+02:00
56,25.1,2022-06-10 11:58:49.081000+02:00
57,25.05,2022-06-10 12:14:30.310000+02:00
58,25.1,2022-06-10 12:30:11.815000+02:00
59,25.1,2022-06-10 12:45:53.250000+02:00
60,25.35,2022-06-10 13:01:35.207000+02:00
61,25.4,2022-06-10 13:17:16.475000+02:00
62,25.55,2022-06-10 13:32:57.599000+02:00
63,25.6,2022-06-10 13:48:39.375000+02:00
64,25.8,2022-06-10 14:04:20.468000+02:00
65,25.7,2022-06-10 14:20:02.033000+02:00
66,25.75,2022-06-10 14:35:43.516000+02:00
67,25.75,2022-06-10 14:51:24.809000+02:00
68,25.85,2022-06-10 15:07:05.649000+02:00
69,26.15,2022-06-10 15:22:46.634000+02:00
70,26.1,2022-06-10 15:38:28.188000+02:00
71,28.1,2022-06-10 15:54:07.856000+02:00
72,30.5,2022-06-10 16:09:41.123000+02:00
73,29.75,2022-06-10 16:25:13.519000+02:00
74,28.8,2022-06-10 16:40:48.072000+02:00
75,28.2,2022-06-10 16:56:24.969000+02:00
76,27.6,2022-06-10 17:12:01.623000+02:00
77,27.25,2022-06-10 17:27:39.875000+02:00
78,27.0,2022-06-10 17:43:19.033000+02:00
79,26.7,2022-06-10 17:58:58.349000+02:00
80,26.55,2022-06-10 18:14:38.700000+02:00
81,26.45,2022-06-10 18:30:18.197000+02:00
82,26.4,2022-06-10 18:45:58.982000+02:00
83,26.55,2022-06-10 19:01:38.655000+02:00
84,26.45,2022-06-10 19:17:19.524000+02:00
85,26.3,2022-06-10 19:32:59.773000+02:00
86,26.25,2022-06-10 19:48:39.354000+02:00
87,26.0,2022-06-10 20:04:20.753000+02:00
88,25.75,2022-06-10 20:20:02.094000+02:00
89,25.55,2022-06-10 20:35:43.814000+02:00
90,25.55,2022-06-10 20:51:25.003000+02:00
91,25.45,2022-06-10 21:07:07.204000+02:00
0,25.45,2022-06-10 21:22:49.418000+02:00
1,25.35,2022-06-10 21:38:32.225000+02:00
2,25.35,2022-06-10 21:54:14.456000+02:00
3,25.3,2022-06-10 22:09:56.617000+02:00
4,25.25,2022-06-10 22:25:38.082000+02:00
5,25.25,2022-06-10 22:41:20.456000+02:00
6,25.3,2022-06-10 22:57:03.383000+02:00
7,25.3,2022-06-10 23:12:44.916000+02:00
8,25.25,2022-06-10 23:28:27.178000+02:00
9,25.2,2022-06-10 23:44:10.191000+02:00
10,25.1,2022-06-10 23:59:52.566000+02:00
11,25.1,2022-06-11 00:15:35.194000+02:00
12,25.05,2022-06-11 00:31:18.065000+02:00
13,25.05,2022-06-11 00:47:00.962000+02:00
14,24.95,2022-06-11 01:02:42.920000+02:00
15,24.85,2022-06-11 01:18:26.130000+02:00
16,24.8,2022-06-11 01:34:08.941000+02:00
17,24.8,2022-06-11 01:49:51.862000+02:00
18,24.75,2022-06-11 02:05:34.991000+02:00
19,24.6,2022-06-11 02:21:18.307000+02:00
20,24.55,2022-06-11 02:37:01.567000+02:00
21,24.6,2022-06-11 02:52:45.164000+02:00
22,24.55,2022-06-11 03:08:28.660000+02:00
23,24.5,2022-06-11 03:24:12.376000+02:00
24,24.45,2022-06-11 03:39:55.519000+02:00
25,24.4,2022-06-11 03:55:39.428000+02:00
26,24.3,2022-06-11 04:11:23.421000+02:00
27,24.45,2022-06-11 04:27:07.972000+02:00
28,24.15,2022-06-11 04:42:52.163000+02:00
29,24.2,2022-06-11 04:58:36.471000+02:00
30,24.3,2022-06-11 05:14:20.652000+02:00
31,24.25,2022-06-11 05:30:04.897000+02:00
32,24.1,2022-06-11 05:45:49.273000+02:00
33,24.1,2022-06-11 06:01:33.792000+02:00
34,24.0,2022-06-11 06:17:18.276000+02:00
35,24.05,2022-06-11 06:33:02.537000+02:00
36,24.2,2022-06-11 06:48:47.088000+02:00
37,24.65,2022-06-11 07:04:30.568000+02:00
38,25.9,2022-06-11 07:20:12.790000+02:00
39,25.85,2022-06-11 07:35:53.875000+02:00
40,26.05,2022-06-11 07:51:34.609000+02:00
41,25.9,2022-06-11 08:07:15.536000+02:00
42,25.7,2022-06-11 08:22:56.113000+02:00
43,25.55,2022-06-11 08:38:38.133000+02:00
44,25.4,2022-06-11 08:54:19.986000+02:00
45,25.5,2022-06-11 09:10:01.032000+02:00
46,25.55,2022-06-11 09:25:43.632000+02:00
47,25.55,2022-06-11 09:41:24.581000+02:00
48,25.55,2022-06-11 09:57:05.957000+02:00
49,25.5,2022-06-11 10:12:48.020000+02:00
50,25.35,2022-06-11 10:28:29.771000+02:00
51,25.25,2022-06-11 10:44:11.130000+02:00
52,25.3,2022-06-11 10:59:54.011000+02:00
53,25.2,2022-06-11 11:15:36.338000+02:00
54,25.2,2022-06-11 11:31:18.693000+02:00
55,25.1,2022-06-11 11:47:00.930000+02:00
56,25.15,2022-06-11 12:02:43.136000+02:00
57,25.0,2022-06-11 12:18:25.689000+02:00
58,25.3,2022-06-11 12:34:07.745000+02:00
59,26.55,2022-06-11 12:49:47.740000+02:00
60,26.55,2022-06-11 13:05:27.199000+02:00
61,28.1,2022-06-11 13:21:05.366000+02:00
62,27.65,2022-06-11 13:36:42.353000+02:00
63,27.3,2022-06-11 13:52:19.743000+02:00
64,27.05,2022-06-11 14:07:58.427000+02:00
65,26.8,2022-06-11 14:23:38.355000+02:00
66,26.5,2022-06-11 14:39:17.296000+02:00
67,26.5,2022-06-11 14:54:57.860000+02:00
68,26.35,2022-06-11 15:10:37.180000+02:00
69,26.35,2022-06-11 15:26:17.346000+02:00
70,26.25,2022-06-11 15:41:58.315000+02:00
71,26.15,2022-06-11 15:57:38.747000+02:00
72,26.05,2022-06-11 16:13:19.474000+02:00
73,26.15,2022-06-11 16:29:00.207000+02:00
74,26.25,2022-06-11 16:44:40.612000+02:00
75,26.55,2022-06-11 17:00:20.714000+02:00
76,26.65,2022-06-11 17:16:00.395000+02:00
77,26.6,2022-06-11 17:31:39.915000+02:00
78,26.3,2022-06-11 17:47:19.530000+02:00
79,26.2,2022-06-11 18:02:59.853000+02:00
80,26.15,2022-06-11 18:18:40.385000+02:00
81,25.85,2022-06-11 18:34:21.317000+02:00
82,25.7,2022-06-11 18:50:02.566000+02:00
83,25.75,2022-06-11 19:05:44.517000+02:00
84,26.0,2022-06-11 19:21:25.425000+02:00
85,25.85,2022-06-11 19:37:05.896000+02:00
86,25.75,2022-06-11 19:52:47.408000+02:00
87,25.6,2022-06-11 20:08:28.847000+02:00
88,25.6,2022-06-11 20:24:09.759000+02:00
89,25.55,2022-06-11 20:39:51.923000+02:00
90,25.6,2022-06-11 20:55:33.799000+02:00
0,25.4,2022-06-11 21:11:15.110000+02:00
1,25.35,2022-06-11 21:26:57.686000+02:00
2,26.1,2022-06-11 21:42:39.832000+02:00
3,28.45,2022-06-11 21:58:17.867000+02:00
4,30.6,2022-06-11 22:13:50.647000+02:00
5,29.95,2022-06-11 22:29:23.750000+02:00
6,28.85,2022-06-11 22:44:57.584000+02:00
7,28.0,2022-06-11 23:00:34.145000+02:00
8,27.55,2022-06-11 23:16:11.803000+02:00
9,27.05,2022-06-11 23:31:50.441000+02:00
10,26.65,2022-06-11 23:47:29.887000+02:00
11,26.35,2022-06-12 00:03:10.534000+02:00
12,26.05,2022-06-12 00:18:50.577000+02:00
13,25.75,2022-06-12 00:34:32.438000+02:00
14,25.6,2022-06-12 00:50:14.169000+02:00
15,25.45,2022-06-12 01:05:56.347000+02:00
16,25.3,2022-06-12 01:21:38.984000+02:00
17,25.3,2022-06-12 01:37:21.855000+02:00
18,24.95,2022-06-12 01:53:05.064000+02:00
19,24.7,2022-06-12 02:08:48.668000+02:00
20,24.65,2022-06-12 02:24:31.763000+02:00
21,24.5,2022-06-12 02:40:16.384000+02:00
22,24.45,2022-06-12 02:56:00.533000+02:00
23,24.35,2022-06-12 03:11:44.429000+02:00
24,24.35,2022-06-12 03:27:28.651000+02:00
25,24.15,2022-06-12 03:43:13.182000+02:00
26,24.05,2022-06-12 03:58:57.790000+02:00
27,24.05,2022-06-12 04:14:42.334000+02:00
28,24.0,2022-06-12 04:30:26.852000+02:00
29,23.9,2022-06-12 04:46:11.669000+02:00
30,23.9,2022-06-12 05:01:56.830000+02:00
31,23.85,2022-06-12 05:17:42.117000+02:00
32,23.75,2022-06-12 05:33:27.225000+02:00
33,23.9,2022-06-12 05:49:12.184000+02:00
34,24.0,2022-06-12 06:04:57.248000+02:00
35,23.95,2022-06-12 06:20:42.154000+02:00
36,24.0,2022-06-12 06:36:26.953000+02:00
37,24.15,2022-06-12 06:52:11.352000+02:00
38,24.3,2022-06-12 07:07:55.584000+02:00
39,24.25,2022-06-12 07:23:39.920000+02:00
40,24.35,2022-06-12 07:39:24.337000+02:00
41,24.2,2022-06-12 07:55:08.625000+02:00
42,24.2,2022-06-12 08:10:53.424000+02:00
