,0BRoom,timestamp
46,24.2,2022-05-31 09:03:17.603000+02:00
47,24.25,2022-05-31 09:18:33.597000+02:00
48,24.05,2022-05-31 09:33:50.109000+02:00
49,24.0,2022-05-31 09:49:07.023000+02:00
50,24.1,2022-05-31 10:04:24.263000+02:00
51,24.0,2022-05-31 10:19:41.692000+02:00
52,23.95,2022-05-31 10:34:59.207000+02:00
53,24.0,2022-05-31 10:50:16.425000+02:00
54,24.0,2022-05-31 11:05:33.659000+02:00
55,24.0,2022-05-31 11:20:50.798000+02:00
56,24.05,2022-05-31 11:36:08.045000+02:00
57,24.05,2022-05-31 11:51:25.075000+02:00
58,24.05,2022-05-31 12:06:41.994000+02:00
59,24.15,2022-05-31 12:21:58.891000+02:00
60,24.15,2022-05-31 12:37:15.636000+02:00
61,24.1,2022-05-31 12:52:32.620000+02:00
62,24.15,2022-05-31 13:07:49.619000+02:00
63,24.15,2022-05-31 13:23:06.401000+02:00
64,24.1,2022-05-31 13:38:23.405000+02:00
65,24.1,2022-05-31 13:53:40.274000+02:00
66,24.3,2022-05-31 14:08:56.894000+02:00
67,24.25,2022-05-31 14:24:13.154000+02:00
68,24.3,2022-05-31 14:39:29.238000+02:00
69,24.4,2022-05-31 14:54:45.211000+02:00
70,24.35,2022-05-31 15:10:01.316000+02:00
71,24.3,2022-05-31 15:25:17.235000+02:00
72,24.3,2022-05-31 15:40:33.150000+02:00
73,24.5,2022-05-31 15:55:49.150000+02:00
74,24.4,2022-05-31 16:11:05.022000+02:00
75,24.4,2022-05-31 16:26:21.117000+02:00
76,24.4,2022-05-31 16:41:37.197000+02:00
77,24.3,2022-05-31 16:56:53.426000+02:00
78,24.35,2022-05-31 17:12:09.742000+02:00
79,24.35,2022-05-31 17:27:25.761000+02:00
80,24.35,2022-05-31 17:42:41.838000+02:00
81,24.3,2022-05-31 17:57:58.107000+02:00
82,24.4,2022-05-31 18:13:14.319000+02:00
83,24.3,2022-05-31 18:28:30.431000+02:00
84,24.25,2022-05-31 18:43:46.569000+02:00
85,24.25,2022-05-31 18:59:02.830000+02:00
86,24.2,2022-05-31 19:14:19.336000+02:00
87,24.1,2022-05-31 19:29:36.136000+02:00
88,24.05,2022-05-31 19:44:53.111000+02:00
89,24.1,2022-05-31 20:00:10.141000+02:00
90,24.05,2022-05-31 20:15:27.107000+02:00
91,23.95,2022-05-31 20:30:43.877000+02:00
92,23.9,2022-05-31 20:46:00.963000+02:00
93,23.9,2022-05-31 21:01:18.068000+02:00
0,23.8,2022-05-31 21:16:35.536000+02:00
1,23.8,2022-05-31 21:31:53.105000+02:00
2,23.95,2022-05-31 21:47:10.939000+02:00
3,23.85,2022-05-31 22:02:28.854000+02:00
4,23.75,2022-05-31 22:17:47.480000+02:00
5,23.85,2022-05-31 22:33:06.124000+02:00
6,24.15,2022-05-31 22:48:23.411000+02:00
7,24.35,2022-05-31 23:03:39.858000+02:00
8,24.5,2022-05-31 23:18:55.946000+02:00
9,24.5,2022-05-31 23:34:11.739000+02:00
10,24.6,2022-05-31 23:49:26.958000+02:00
11,24.55,2022-06-01 00:04:42.157000+02:00
12,24.55,2022-06-01 00:19:57.471000+02:00
13,24.65,2022-06-01 00:35:12.622000+02:00
14,24.6,2022-06-01 00:50:27.654000+02:00
15,24.7,2022-06-01 01:05:42.750000+02:00
16,24.7,2022-06-01 01:20:57.626000+02:00
17,24.15,2022-06-01 01:36:13.464000+02:00
18,23.95,2022-06-01 01:51:30.536000+02:00
19,23.8,2022-06-01 02:06:48.477000+02:00
20,23.6,2022-06-01 02:22:07.158000+02:00
21,23.5,2022-06-01 02:37:26.483000+02:00
22,23.5,2022-06-01 02:52:46.159000+02:00
23,23.4,2022-06-01 03:08:06.144000+02:00
24,23.3,2022-06-01 03:23:26.531000+02:00
25,23.3,2022-06-01 03:38:47.280000+02:00
26,23.25,2022-06-01 03:54:08.113000+02:00
27,23.15,2022-06-01 04:09:29.003000+02:00
28,23.1,2022-06-01 04:24:49.881000+02:00
29,23.05,2022-06-01 04:40:10.856000+02:00
30,23.1,2022-06-01 04:55:32.223000+02:00
31,23.05,2022-06-01 05:10:53.507000+02:00
32,23.0,2022-06-01 05:26:15.114000+02:00
33,22.95,2022-06-01 05:41:36.698000+02:00
34,22.9,2022-06-01 05:56:58.224000+02:00
35,22.9,2022-06-01 06:12:19.852000+02:00
36,22.85,2022-06-01 06:27:41.602000+02:00
37,22.9,2022-06-01 06:43:03.636000+02:00
38,22.8,2022-06-01 06:58:25.848000+02:00
39,22.85,2022-06-01 07:13:48.013000+02:00
40,22.95,2022-06-01 07:29:10.348000+02:00
41,22.95,2022-06-01 07:44:32.725000+02:00
42,22.8,2022-06-01 07:59:55.176000+02:00
43,22.8,2022-06-01 08:15:17.600000+02:00
44,22.85,2022-06-01 08:30:39.931000+02:00
45,22.8,2022-06-01 08:46:02.294000+02:00
46,22.8,2022-06-01 09:01:24.692000+02:00
47,22.85,2022-06-01 09:16:46.834000+02:00
48,22.8,2022-06-01 09:32:08.977000+02:00
49,22.75,2022-06-01 09:47:31.017000+02:00
50,22.75,2022-06-01 10:02:53.177000+02:00
51,22.8,2022-06-01 10:18:15.312000+02:00
52,23.0,2022-06-01 10:33:37.298000+02:00
53,23.15,2022-06-01 10:48:58.721000+02:00
54,23.25,2022-06-01 11:04:19.692000+02:00
55,23.35,2022-06-01 11:19:40.245000+02:00
56,23.6,2022-06-01 11:35:00.410000+02:00
57,23.7,2022-06-01 11:50:20.066000+02:00
58,23.6,2022-06-01 12:05:39.281000+02:00
59,23.85,2022-06-01 12:20:58.190000+02:00
60,23.8,2022-06-01 12:36:16.724000+02:00
61,24.0,2022-06-01 12:51:35.041000+02:00
62,23.9,2022-06-01 13:06:52.838000+02:00
63,24.0,2022-06-01 13:22:10.436000+02:00
64,24.1,2022-06-01 13:37:27.935000+02:00
65,24.2,2022-06-01 13:52:45.199000+02:00
66,24.3,2022-06-01 14:08:02.228000+02:00
67,24.3,2022-06-01 14:23:19.005000+02:00
68,24.35,2022-06-01 14:38:35.460000+02:00
69,24.3,2022-06-01 14:53:51.758000+02:00
70,24.35,2022-06-01 15:09:08.438000+02:00
71,24.4,2022-06-01 15:24:24.985000+02:00
72,24.45,2022-06-01 15:39:40.858000+02:00
73,24.5,2022-06-01 15:54:56.535000+02:00
74,24.6,2022-06-01 16:10:12.018000+02:00
75,24.55,2022-06-01 16:25:27.406000+02:00
76,24.55,2022-06-01 16:40:42.838000+02:00
77,24.6,2022-06-01 16:55:57.770000+02:00
78,24.65,2022-06-01 17:11:12.665000+02:00
79,24.7,2022-06-01 17:26:27.544000+02:00
80,24.7,2022-06-01 17:41:42.198000+02:00
81,24.7,2022-06-01 17:56:56.597000+02:00
82,24.75,2022-06-01 18:12:11.131000+02:00
83,24.8,2022-06-01 18:27:25.823000+02:00
84,24.85,2022-06-01 18:42:40.267000+02:00
85,25.05,2022-06-01 18:57:54.616000+02:00
86,25.0,2022-06-01 19:13:08.798000+02:00
87,24.9,2022-06-01 19:28:23.066000+02:00
88,24.9,2022-06-01 19:43:37.416000+02:00
89,24.9,2022-06-01 19:58:51.503000+02:00
90,24.95,2022-06-01 20:14:05.682000+02:00
91,25.0,2022-06-01 20:29:19.970000+02:00
92,25.1,2022-06-01 20:44:34.027000+02:00
93,24.95,2022-06-01 20:59:47.945000+02:00
0,25.0,2022-06-01 21:15:02.108000+02:00
1,25.0,2022-06-01 21:30:16.071000+02:00
2,24.95,2022-06-01 21:45:30.068000+02:00
3,24.95,2022-06-01 22:00:43.916000+02:00
4,25.0,2022-06-01 22:15:57.861000+02:00
5,24.95,2022-06-01 22:31:11.758000+02:00
6,25.05,2022-06-01 22:46:25.614000+02:00
7,25.0,2022-06-01 23:01:39.533000+02:00
8,25.05,2022-06-01 23:16:53.325000+02:00
9,25.0,2022-06-01 23:32:07.185000+02:00
10,24.95,2022-06-01 23:47:21.037000+02:00
11,25.0,2022-06-02 00:02:34.820000+02:00
12,25.0,2022-06-02 00:17:48.783000+02:00
13,25.05,2022-06-02 00:33:02.900000+02:00
14,24.95,2022-06-02 00:48:16.901000+02:00
15,24.75,2022-06-02 01:03:31.188000+02:00
16,24.65,2022-06-02 01:18:45.796000+02:00
17,24.6,2022-06-02 01:34:00.683000+02:00
18,24.5,2022-06-02 01:49:16.329000+02:00
19,24.5,2022-06-02 02:04:32.331000+02:00
20,24.35,2022-06-02 02:19:48.221000+02:00
21,24.35,2022-06-02 02:35:04.464000+02:00
22,24.25,2022-06-02 02:50:20.913000+02:00
23,24.2,2022-06-02 03:05:37.385000+02:00
24,24.25,2022-06-02 03:20:54.088000+02:00
25,24.1,2022-06-02 03:36:11.174000+02:00
26,24.05,2022-06-02 03:51:28.423000+02:00
27,24.1,2022-06-02 04:06:46.089000+02:00
28,24.05,2022-06-02 04:22:03.815000+02:00
29,24.15,2022-06-02 04:37:21.338000+02:00
30,23.95,2022-06-02 04:52:39.229000+02:00
31,23.95,2022-06-02 05:07:57.281000+02:00
32,23.85,2022-06-02 05:23:15.348000+02:00
33,23.95,2022-06-02 05:38:33.369000+02:00
34,23.9,2022-06-02 05:53:51.500000+02:00
35,23.9,2022-06-02 06:09:09.562000+02:00
36,23.85,2022-06-02 06:24:27.804000+02:00
37,23.9,2022-06-02 06:39:45.955000+02:00
38,23.85,2022-06-02 06:55:04.085000+02:00
39,23.9,2022-06-02 07:10:22.247000+02:00
40,23.85,2022-06-02 07:25:40.848000+02:00
41,23.9,2022-06-02 07:40:59.210000+02:00
42,23.85,2022-06-02 07:56:17.819000+02:00
43,23.8,2022-06-02 08:11:36.356000+02:00
44,23.85,2022-06-02 08:26:54.866000+02:00
45,23.85,2022-06-02 08:42:13.256000+02:00
46,23.8,2022-06-02 08:57:31.669000+02:00
47,23.65,2022-06-02 09:12:50.287000+02:00
48,23.6,2022-06-02 09:28:09.423000+02:00
49,23.6,2022-06-02 09:43:28.823000+02:00
50,23.6,2022-06-02 09:58:48.192000+02:00
51,23.55,2022-06-02 10:14:07.614000+02:00
52,23.65,2022-06-02 10:29:27.028000+02:00
53,23.8,2022-06-02 10:44:45.923000+02:00
54,23.8,2022-06-02 11:00:04.606000+02:00
55,23.9,2022-06-02 11:15:23.253000+02:00
56,23.95,2022-06-02 11:30:41.796000+02:00
57,23.85,2022-06-02 11:46:00.449000+02:00
58,23.95,2022-06-02 12:01:18.636000+02:00
59,23.9,2022-06-02 12:16:36.780000+02:00
60,23.8,2022-06-02 12:31:54.863000+02:00
61,23.45,2022-06-02 12:47:13.895000+02:00
62,23.25,2022-06-02 13:02:33.769000+02:00
63,23.15,2022-06-02 13:17:54.193000+02:00
64,23.25,2022-06-02 13:33:15.276000+02:00
65,23.35,2022-06-02 13:48:35.728000+02:00
66,23.4,2022-06-02 14:03:55.877000+02:00
67,23.3,2022-06-02 14:19:16.409000+02:00
68,23.15,2022-06-02 14:34:37.500000+02:00
69,23.15,2022-06-02 14:49:58.756000+02:00
70,23.1,2022-06-02 15:05:20.123000+02:00
71,23.1,2022-06-02 15:20:41.605000+02:00
72,23.1,2022-06-02 15:36:03.155000+02:00
73,23.05,2022-06-02 15:51:24.512000+02:00
74,23.05,2022-06-02 16:06:45.995000+02:00
75,22.95,2022-06-02 16:22:07.888000+02:00
76,22.85,2022-06-02 16:37:30.004000+02:00
77,22.9,2022-06-02 16:52:52.194000+02:00
78,22.8,2022-06-02 17:08:14.771000+02:00
79,22.75,2022-06-02 17:23:37.501000+02:00
80,22.85,2022-06-02 17:39:00.502000+02:00
81,23.2,2022-06-02 17:54:22.420000+02:00
82,23.15,2022-06-02 18:09:43.560000+02:00
83,23.3,2022-06-02 18:25:04.171000+02:00
84,23.35,2022-06-02 18:40:24.376000+02:00
85,23.45,2022-06-02 18:55:44.445000+02:00
86,23.45,2022-06-02 19:11:04.209000+02:00
87,23.4,2022-06-02 19:26:23.815000+02:00
88,23.35,2022-06-02 19:41:44.001000+02:00
89,23.25,2022-06-02 19:57:04.390000+02:00
90,23.05,2022-06-02 20:12:25.344000+02:00
91,23.0,2022-06-02 20:27:47.152000+02:00
92,23.0,2022-06-02 20:43:08.879000+02:00
93,22.9,2022-06-02 20:58:30.786000+02:00
0,22.8,2022-06-02 21:13:52.874000+02:00
1,22.8,2022-06-02 21:29:15.142000+02:00
2,22.7,2022-06-02 21:44:37.736000+02:00
3,22.7,2022-06-02 22:00:00.604000+02:00
4,22.7,2022-06-02 22:15:23.726000+02:00
5,22.65,2022-06-02 22:30:46.781000+02:00
6,22.6,2022-06-02 22:46:10.029000+02:00
7,22.55,2022-06-02 23:01:33.590000+02:00
8,22.6,2022-06-02 23:16:57.094000+02:00
9,22.5,2022-06-02 23:32:20.887000+02:00
10,22.6,2022-06-02 23:47:44.223000+02:00
11,22.55,2022-06-03 00:03:07.328000+02:00
12,22.7,2022-06-03 00:18:30.452000+02:00
13,22.75,2022-06-03 00:33:53.321000+02:00
14,22.7,2022-06-03 00:49:16.022000+02:00
15,22.7,2022-06-03 01:04:38.837000+02:00
16,22.65,2022-06-03 01:20:01.741000+02:00
17,22.75,2022-06-03 01:35:24.643000+02:00
18,22.7,2022-06-03 01:50:47.770000+02:00
19,22.6,2022-06-03 02:06:11.173000+02:00
20,22.5,2022-06-03 02:21:34.637000+02:00
21,22.5,2022-06-03 02:36:58.296000+02:00
22,22.45,2022-06-03 02:52:22.163000+02:00
23,22.55,2022-06-03 03:07:46.087000+02:00
24,22.45,2022-06-03 03:23:10.241000+02:00
25,22.45,2022-06-03 03:38:34.314000+02:00
26,22.35,2022-06-03 03:53:58.544000+02:00
27,22.25,2022-06-03 04:09:23.023000+02:00
28,22.3,2022-06-03 04:24:47.802000+02:00
29,22.3,2022-06-03 04:40:12.537000+02:00
30,22.15,2022-06-03 04:55:37.150000+02:00
31,22.15,2022-06-03 05:11:01.464000+02:00
32,22.15,2022-06-03 05:26:25.943000+02:00
33,22.1,2022-06-03 05:41:50.652000+02:00
34,22.15,2022-06-03 05:57:15.520000+02:00
35,22.05,2022-06-03 06:12:40.598000+02:00
36,22.1,2022-06-03 06:28:05.792000+02:00
37,22.05,2022-06-03 06:43:30.826000+02:00
38,22.0,2022-06-03 06:58:55.872000+02:00
39,22.0,2022-06-03 07:14:21.209000+02:00
40,21.95,2022-06-03 07:29:46.718000+02:00
41,22.05,2022-06-03 07:45:12.298000+02:00
42,21.9,2022-06-03 08:00:37.715000+02:00
43,21.95,2022-06-03 08:16:03.198000+02:00
44,21.9,2022-06-03 08:31:28.620000+02:00
45,21.95,2022-06-03 08:46:54.186000+02:00
46,21.85,2022-06-03 09:02:19.571000+02:00
47,21.75,2022-06-03 09:17:45.213000+02:00
48,21.8,2022-06-03 09:33:11.604000+02:00
49,21.85,2022-06-03 09:48:37.520000+02:00
50,21.85,2022-06-03 10:04:03.313000+02:00
51,21.9,2022-06-03 10:19:28.975000+02:00
52,21.95,2022-06-03 10:34:54.484000+02:00
53,22.0,2022-06-03 10:50:19.890000+02:00
54,21.95,2022-06-03 11:05:45.240000+02:00
55,22.0,2022-06-03 11:21:10.410000+02:00
56,22.05,2022-06-03 11:36:35.844000+02:00
57,22.05,2022-06-03 11:52:01.143000+02:00
58,22.2,2022-06-03 12:07:26.400000+02:00
59,22.05,2022-06-03 12:22:51.810000+02:00
60,22.05,2022-06-03 12:38:17.169000+02:00
61,22.1,2022-06-03 12:53:42.199000+02:00
62,22.35,2022-06-03 13:09:06.670000+02:00
63,22.65,2022-06-03 13:24:29.702000+02:00
64,22.65,2022-06-03 13:39:52.394000+02:00
65,22.8,2022-06-03 13:55:14.679000+02:00
66,23.0,2022-06-03 14:10:36.515000+02:00
67,23.0,2022-06-03 14:25:58.134000+02:00
68,23.05,2022-06-03 14:41:19.541000+02:00
69,23.15,2022-06-03 14:56:40.785000+02:00
70,23.2,2022-06-03 15:12:01.734000+02:00
71,23.3,2022-06-03 15:27:22.623000+02:00
72,23.2,2022-06-03 15:42:43.359000+02:00
73,23.2,2022-06-03 15:58:03.912000+02:00
74,23.15,2022-06-03 16:13:24.663000+02:00
75,23.25,2022-06-03 16:28:44.953000+02:00
76,23.25,2022-06-03 16:44:05.283000+02:00
77,23.4,2022-06-03 16:59:25.604000+02:00
78,23.4,2022-06-03 17:14:45.688000+02:00
79,23.4,2022-06-03 17:30:05.790000+02:00
80,23.5,2022-06-03 17:45:25.608000+02:00
81,23.4,2022-06-03 18:00:45.227000+02:00
82,23.45,2022-06-03 18:16:04.589000+02:00
83,23.65,2022-06-03 18:31:23.996000+02:00
84,23.5,2022-06-03 18:46:43.514000+02:00
85,23.55,2022-06-03 19:02:03.071000+02:00
86,23.55,2022-06-03 19:17:22.344000+02:00
87,23.7,2022-06-03 19:32:41.473000+02:00
88,23.65,2022-06-03 19:48:00.473000+02:00
89,23.65,2022-06-03 20:03:19.275000+02:00
90,23.7,2022-06-03 20:18:37.911000+02:00
91,23.75,2022-06-03 20:33:56.702000+02:00
92,23.75,2022-06-03 20:49:15.391000+02:00
93,23.9,2022-06-03 21:04:33.493000+02:00
0,24.2,2022-06-03 21:19:51.013000+02:00
1,24.35,2022-06-03 21:35:07.507000+02:00
2,24.45,2022-06-03 21:50:23.361000+02:00
3,24.6,2022-06-03 22:05:38.834000+02:00
4,24.55,2022-06-03 22:20:54.262000+02:00
5,24.3,2022-06-03 22:36:10.464000+02:00
6,24.1,2022-06-03 22:51:27.376000+02:00
7,24.0,2022-06-03 23:06:45.037000+02:00
8,23.8,2022-06-03 23:22:03.230000+02:00
9,23.75,2022-06-03 23:37:21.986000+02:00
10,23.75,2022-06-03 23:52:40.797000+02:00
11,23.85,2022-06-04 00:07:59.029000+02:00
12,24.15,2022-06-04 00:23:16.534000+02:00
13,24.25,2022-06-04 00:38:33.207000+02:00
14,24.15,2022-06-04 00:53:49.954000+02:00
15,24.2,2022-06-04 01:09:06.810000+02:00
16,24.15,2022-06-04 01:24:23.566000+02:00
17,24.1,2022-06-04 01:39:40.484000+02:00
18,24.1,2022-06-04 01:54:57.960000+02:00
19,24.1,2022-06-04 02:10:15.411000+02:00
20,24.0,2022-06-04 02:25:33.054000+02:00
21,23.95,2022-06-04 02:40:50.874000+02:00
22,23.95,2022-06-04 02:56:08.554000+02:00
23,23.85,2022-06-04 03:11:26.642000+02:00
24,23.95,2022-06-04 03:26:45.113000+02:00
25,23.8,2022-06-04 03:42:03.632000+02:00
26,23.75,2022-06-04 03:57:22.349000+02:00
27,23.7,2022-06-04 04:12:41.160000+02:00
28,23.7,2022-06-04 04:28:00.036000+02:00
29,23.65,2022-06-04 04:43:19.193000+02:00
30,23.65,2022-06-04 04:58:38.513000+02:00
31,23.65,2022-06-04 05:13:57.813000+02:00
32,23.55,2022-06-04 05:29:17.183000+02:00
33,23.5,2022-06-04 05:44:36.961000+02:00
34,23.5,2022-06-04 05:59:56.741000+02:00
35,23.45,2022-06-04 06:15:16.622000+02:00
36,23.45,2022-06-04 06:30:36.617000+02:00
37,23.45,2022-06-04 06:45:56.462000+02:00
38,23.45,2022-06-04 07:01:16.314000+02:00
39,23.4,2022-06-04 07:16:36.387000+02:00
40,23.3,2022-06-04 07:31:56.810000+02:00
41,23.35,2022-06-04 07:47:17.182000+02:00
42,23.3,2022-06-04 08:02:37.445000+02:00
43,23.35,2022-06-04 08:17:57.942000+02:00
44,23.25,2022-06-04 08:33:18.424000+02:00
45,23.35,2022-06-04 08:48:39.097000+02:00
46,23.35,2022-06-04 09:03:59.524000+02:00
47,23.15,2022-06-04 09:19:20.051000+02:00
48,23.2,2022-06-04 09:34:41.257000+02:00
49,23.2,2022-06-04 09:50:01.987000+02:00
50,23.25,2022-06-04 10:05:22.927000+02:00
51,23.25,2022-06-04 10:20:43.762000+02:00
52,23.3,2022-06-04 10:36:04.644000+02:00
53,23.3,2022-06-04 10:51:25.346000+02:00
54,23.3,2022-06-04 11:06:46.136000+02:00
55,23.55,2022-06-04 11:22:06.691000+02:00
56,23.3,2022-06-04 11:37:27.138000+02:00
57,23.3,2022-06-04 11:52:47.834000+02:00
58,23.3,2022-06-04 12:08:08.618000+02:00
59,23.35,2022-06-04 12:23:29.262000+02:00
60,23.35,2022-06-04 12:38:49.789000+02:00
61,23.25,2022-06-04 12:54:10.514000+02:00
62,23.25,2022-06-04 13:09:31.507000+02:00
63,23.15,2022-06-04 13:24:52.549000+02:00
64,23.2,2022-06-04 13:40:13.548000+02:00
65,23.2,2022-06-04 13:55:34.585000+02:00
66,23.15,2022-06-04 14:10:55.721000+02:00
67,23.2,2022-06-04 14:26:16.955000+02:00
68,23.1,2022-06-04 14:41:37.914000+02:00
69,23.1,2022-06-04 14:56:59.386000+02:00
70,23.1,2022-06-04 15:12:20.782000+02:00
71,23.15,2022-06-04 15:27:42.336000+02:00
72,23.15,2022-06-04 15:43:03.716000+02:00
73,23.05,2022-06-04 15:58:25.260000+02:00
74,23.1,2022-06-04 16:13:47.033000+02:00
75,23.1,2022-06-04 16:29:08.788000+02:00
76,23.15,2022-06-04 16:44:30.481000+02:00
77,23.05,2022-06-04 16:59:52.244000+02:00
78,23.05,2022-06-04 17:15:14.115000+02:00
79,23.15,2022-06-04 17:30:36.178000+02:00
80,23.15,2022-06-04 17:45:58.278000+02:00
81,22.95,2022-06-04 18:01:20.320000+02:00
82,23.0,2022-06-04 18:16:42.535000+02:00
83,23.1,2022-06-04 18:32:04.803000+02:00
84,22.95,2022-06-04 18:47:27.098000+02:00
85,23.0,2022-06-04 19:02:49.235000+02:00
86,22.8,2022-06-04 19:18:11.516000+02:00
87,22.85,2022-06-04 19:33:33.868000+02:00
88,22.75,2022-06-04 19:48:56.095000+02:00
89,22.7,2022-06-04 20:04:18.420000+02:00
90,22.7,2022-06-04 20:19:40.896000+02:00
91,22.65,2022-06-04 20:35:03.433000+02:00
92,22.75,2022-06-04 20:50:26.440000+02:00
93,22.55,2022-06-04 21:05:50.019000+02:00
0,22.7,2022-06-04 21:21:13.353000+02:00
1,22.35,2022-06-04 21:36:36.898000+02:00
2,22.5,2022-06-04 21:52:00.726000+02:00
3,22.6,2022-06-04 22:07:24.171000+02:00
4,22.75,2022-06-04 22:22:47.021000+02:00
5,22.9,2022-06-04 22:38:09.105000+02:00
6,23.1,2022-06-04 22:53:30.616000+02:00
7,23.25,2022-06-04 23:08:51.993000+02:00
8,23.1,2022-06-04 23:24:13.411000+02:00
9,23.05,2022-06-04 23:39:34.678000+02:00
10,23.1,2022-06-04 23:54:55.898000+02:00
11,23.25,2022-06-05 00:10:16.585000+02:00
12,23.5,2022-06-05 00:25:36.747000+02:00
13,23.5,2022-06-05 00:40:56.473000+02:00
14,23.75,2022-06-05 00:56:15.866000+02:00
15,23.75,2022-06-05 01:11:34.971000+02:00
16,23.6,2022-06-05 01:26:53.886000+02:00
17,23.75,2022-06-05 01:42:12.554000+02:00
18,23.85,2022-06-05 01:57:30.932000+02:00
19,23.75,2022-06-05 02:12:49.550000+02:00
20,23.75,2022-06-05 02:28:08.230000+02:00
21,23.95,2022-06-05 02:43:26.691000+02:00
22,23.85,2022-06-05 02:58:44.828000+02:00
23,23.85,2022-06-05 03:14:02.772000+02:00
24,23.9,2022-06-05 03:29:20.331000+02:00
25,23.85,2022-06-05 03:44:38.048000+02:00
26,23.95,2022-06-05 03:59:55.903000+02:00
27,24.0,2022-06-05 04:15:13.622000+02:00
28,23.95,2022-06-05 04:30:31.252000+02:00
29,23.95,2022-06-05 04:45:48.854000+02:00
30,24.05,2022-06-05 05:01:06.383000+02:00
31,24.0,2022-06-05 05:16:23.832000+02:00
32,24.1,2022-06-05 05:31:41.239000+02:00
33,24.0,2022-06-05 05:46:58.694000+02:00
34,24.0,2022-06-05 06:02:16.214000+02:00
35,24.05,2022-06-05 06:17:33.489000+02:00
36,24.05,2022-06-05 06:32:50.561000+02:00
37,24.05,2022-06-05 06:48:07.718000+02:00
38,24.05,2022-06-05 07:03:24.800000+02:00
39,24.05,2022-06-05 07:18:41.839000+02:00
40,24.2,2022-06-05 07:33:58.699000+02:00
41,24.25,2022-06-05 07:49:15.483000+02:00
42,24.4,2022-06-05 08:04:32.172000+02:00
43,24.5,2022-06-05 08:19:48.340000+02:00
44,24.4,2022-06-05 08:35:04.483000+02:00
45,24.55,2022-06-05 08:50:20.433000+02:00
46,24.6,2022-06-05 09:05:36.136000+02:00
47,24.55,2022-06-05 09:20:51.343000+02:00
48,24.65,2022-06-05 09:36:06.781000+02:00
49,24.45,2022-06-05 09:51:22.763000+02:00
50,24.5,2022-06-05 10:06:38.456000+02:00
51,24.6,2022-06-05 10:21:53.561000+02:00
52,24.55,2022-06-05 10:37:08.949000+02:00
53,24.55,2022-06-05 10:52:24.408000+02:00
54,24.6,2022-06-05 11:07:39.505000+02:00
55,24.55,2022-06-05 11:22:54.598000+02:00
56,24.65,2022-06-05 11:38:09.712000+02:00
57,24.7,2022-06-05 11:53:24.804000+02:00
58,24.85,2022-06-05 12:08:39.776000+02:00
59,24.85,2022-06-05 12:23:54.546000+02:00
60,24.8,2022-06-05 12:39:09.072000+02:00
61,24.8,2022-06-05 12:54:23.407000+02:00
62,24.85,2022-06-05 13:09:37.726000+02:00
63,24.9,2022-06-05 13:24:51.759000+02:00
64,24.9,2022-06-05 13:40:05.675000+02:00
65,24.9,2022-06-05 13:55:19.359000+02:00
66,24.85,2022-06-05 14:10:33.095000+02:00
67,24.95,2022-06-05 14:25:47.057000+02:00
68,24.9,2022-06-05 14:41:01.110000+02:00
69,24.85,2022-06-05 14:56:15.205000+02:00
70,24.85,2022-06-05 15:11:29.189000+02:00
71,24.9,2022-06-05 15:26:43.096000+02:00
72,24.95,2022-06-05 15:41:57.054000+02:00
73,24.75,2022-06-05 15:57:11.030000+02:00
74,24.65,2022-06-05 16:12:25.793000+02:00
75,24.55,2022-06-05 16:27:41.201000+02:00
76,24.5,2022-06-05 16:42:56.919000+02:00
77,24.5,2022-06-05 16:58:12.952000+02:00
78,24.3,2022-06-05 17:13:29.098000+02:00
79,24.5,2022-06-05 17:28:45.128000+02:00
80,24.5,2022-06-05 17:44:00.800000+02:00
81,24.4,2022-06-05 17:59:16.776000+02:00
82,24.25,2022-06-05 18:14:33.061000+02:00
83,24.25,2022-06-05 18:29:50.027000+02:00
84,24.1,2022-06-05 18:45:07.048000+02:00
85,24.3,2022-06-05 19:00:24.419000+02:00
86,24.2,2022-06-05 19:15:41.498000+02:00
87,24.45,2022-06-05 19:30:58.305000+02:00
88,24.1,2022-06-05 19:46:15.431000+02:00
89,23.9,2022-06-05 20:01:33.292000+02:00
90,23.8,2022-06-05 20:16:51.970000+02:00
91,23.75,2022-06-05 20:32:11.141000+02:00
92,23.75,2022-06-05 20:47:30.225000+02:00
93,23.9,2022-06-05 21:02:49.072000+02:00
0,23.95,2022-06-05 21:18:07.039000+02:00
1,24.05,2022-06-05 21:33:24.916000+02:00
2,24.1,2022-06-05 21:48:42.352000+02:00
3,24.1,2022-06-05 22:03:59.757000+02:00
4,24.2,2022-06-05 22:19:16.971000+02:00
5,24.2,2022-06-05 22:34:34.099000+02:00
6,24.2,2022-06-05 22:49:51.424000+02:00
7,24.1,2022-06-05 23:05:08.687000+02:00
8,24.2,2022-06-05 23:20:25.872000+02:00
9,24.35,2022-06-05 23:35:42.950000+02:00
10,24.25,2022-06-05 23:51:00.027000+02:00
11,24.2,2022-06-06 00:06:17.221000+02:00
12,24.2,2022-06-06 00:21:34.305000+02:00
13,24.2,2022-06-06 00:36:51.345000+02:00
14,24.25,2022-06-06 00:52:08.633000+02:00
15,24.15,2022-06-06 01:07:25.900000+02:00
16,24.15,2022-06-06 01:22:42.955000+02:00
17,24.15,2022-06-06 01:38:00.032000+02:00
18,24.15,2022-06-06 01:53:17.487000+02:00
19,24.1,2022-06-06 02:08:35.027000+02:00
