,1Entrance1,timestamp
28,25.1,2022-05-29 04:58:31.722000+02:00
29,25.15,2022-05-29 05:14:56.778000+02:00
30,25.1,2022-05-29 05:31:22.519000+02:00
31,25.1,2022-05-29 05:47:47.849000+02:00
32,25.05,2022-05-29 06:04:12.952000+02:00
33,25.0,2022-05-29 06:20:38.461000+02:00
34,25.0,2022-05-29 06:37:03.898000+02:00
35,25.0,2022-05-29 06:53:29.511000+02:00
36,25.0,2022-05-29 07:09:55.127000+02:00
37,25.05,2022-05-29 07:26:20.629000+02:00
38,24.95,2022-05-29 07:42:46.263000+02:00
39,25.1,2022-05-29 07:59:11.946000+02:00
40,24.95,2022-05-29 08:15:37.656000+02:00
41,24.95,2022-05-29 08:32:03.367000+02:00
42,25.0,2022-05-29 08:48:29.178000+02:00
43,25.0,2022-05-29 09:04:54.827000+02:00
44,25.0,2022-05-29 09:21:20.685000+02:00
45,25.1,2022-05-29 09:37:46.254000+02:00
46,25.15,2022-05-29 09:54:11.510000+02:00
47,25.25,2022-05-29 10:10:36.692000+02:00
48,25.2,2022-05-29 10:27:01.539000+02:00
49,24.4,2022-05-29 10:43:27.897000+02:00
50,24.8,2022-05-29 10:59:54.857000+02:00
51,24.85,2022-05-29 11:16:21.308000+02:00
52,25.0,2022-05-29 11:32:47.194000+02:00
53,25.1,2022-05-29 11:49:13.007000+02:00
54,25.15,2022-05-29 12:05:38.360000+02:00
55,25.3,2022-05-29 12:22:03.369000+02:00
56,25.35,2022-05-29 12:38:28.311000+02:00
57,25.35,2022-05-29 12:54:52.932000+02:00
58,25.35,2022-05-29 13:11:17.511000+02:00
59,25.35,2022-05-29 13:27:42.300000+02:00
60,25.35,2022-05-29 13:44:07.302000+02:00
61,25.4,2022-05-29 14:00:31.817000+02:00
62,25.6,2022-05-29 14:16:55.840000+02:00
63,25.5,2022-05-29 14:33:19.983000+02:00
64,25.5,2022-05-29 14:49:43.955000+02:00
65,24.9,2022-05-29 15:06:08.078000+02:00
66,24.75,2022-05-29 15:22:34.896000+02:00
67,24.95,2022-05-29 15:39:00.484000+02:00
68,25.1,2022-05-29 15:55:25.951000+02:00
69,25.4,2022-05-29 16:11:50.270000+02:00
70,25.5,2022-05-29 16:28:14.147000+02:00
71,25.6,2022-05-29 16:44:37.530000+02:00
72,25.4,2022-05-29 17:01:01.354000+02:00
73,25.45,2022-05-29 17:17:25.996000+02:00
74,25.35,2022-05-29 17:33:50.537000+02:00
75,25.45,2022-05-29 17:50:14.918000+02:00
76,25.65,2022-05-29 18:06:38.807000+02:00
77,25.8,2022-05-29 18:23:02.257000+02:00
78,25.85,2022-05-29 18:39:25.237000+02:00
79,25.85,2022-05-29 18:55:47.876000+02:00
80,25.85,2022-05-29 19:12:10.532000+02:00
81,25.85,2022-05-29 19:28:32.835000+02:00
82,25.85,2022-05-29 19:44:55.273000+02:00
83,25.9,2022-05-29 20:01:17.680000+02:00
84,25.95,2022-05-29 20:17:40.014000+02:00
85,26.0,2022-05-29 20:34:02.069000+02:00
86,26.05,2022-05-29 20:50:23.934000+02:00
87,26.0,2022-05-29 21:06:45.903000+02:00
0,26.0,2022-05-29 21:23:08.150000+02:00
1,26.0,2022-05-29 21:39:30.445000+02:00
2,26.0,2022-05-29 21:55:52.479000+02:00
3,26.05,2022-05-29 22:12:14.355000+02:00
4,26.05,2022-05-29 22:28:36.018000+02:00
5,26.05,2022-05-29 22:44:57.633000+02:00
6,26.0,2022-05-29 23:01:19.233000+02:00
7,26.05,2022-05-29 23:17:40.981000+02:00
8,26.0,2022-05-29 23:34:02.811000+02:00
9,25.95,2022-05-29 23:50:24.471000+02:00
10,25.95,2022-05-30 00:06:46.296000+02:00
11,25.9,2022-05-30 00:23:08.422000+02:00
12,25.95,2022-05-30 00:39:30.488000+02:00
13,25.9,2022-05-30 00:55:52.432000+02:00
14,25.9,2022-05-30 01:12:14.545000+02:00
15,25.9,2022-05-30 01:28:36.780000+02:00
16,25.9,2022-05-30 01:44:58.752000+02:00
17,25.85,2022-05-30 02:01:20.966000+02:00
18,25.85,2022-05-30 02:17:43.217000+02:00
19,25.85,2022-05-30 02:34:05.314000+02:00
20,25.9,2022-05-30 02:50:27.426000+02:00
21,25.85,2022-05-30 03:06:49.578000+02:00
22,25.85,2022-05-30 03:23:11.787000+02:00
23,25.8,2022-05-30 03:39:34.234000+02:00
24,25.8,2022-05-30 03:55:56.795000+02:00
25,25.75,2022-05-30 04:12:19.497000+02:00
26,25.75,2022-05-30 04:28:41.915000+02:00
27,25.75,2022-05-30 04:45:04.675000+02:00
28,25.75,2022-05-30 05:01:27.491000+02:00
29,25.7,2022-05-30 05:17:50.304000+02:00
30,25.7,2022-05-30 05:34:13.673000+02:00
31,25.7,2022-05-30 05:50:37.271000+02:00
32,25.75,2022-05-30 06:07:00.770000+02:00
33,25.75,2022-05-30 06:23:24.234000+02:00
34,25.85,2022-05-30 06:39:47.104000+02:00
35,25.95,2022-05-30 06:56:09.434000+02:00
36,26.05,2022-05-30 07:12:31.182000+02:00
37,26.0,2022-05-30 07:28:52.943000+02:00
38,26.1,2022-05-30 07:45:14.168000+02:00
39,26.2,2022-05-30 08:01:35.190000+02:00
40,25.85,2022-05-30 08:17:57.162000+02:00
41,25.8,2022-05-30 08:34:19.339000+02:00
42,25.75,2022-05-30 08:50:41.657000+02:00
43,25.6,2022-05-30 09:07:04.238000+02:00
44,25.5,2022-05-30 09:23:27.011000+02:00
45,25.5,2022-05-30 09:39:50.249000+02:00
46,25.4,2022-05-30 09:56:13.575000+02:00
47,25.45,2022-05-30 10:12:37.001000+02:00
48,25.65,2022-05-30 10:29:00.209000+02:00
49,25.65,2022-05-30 10:45:22.789000+02:00
50,25.8,2022-05-30 11:01:45.301000+02:00
51,25.9,2022-05-30 11:18:07.740000+02:00
52,26.0,2022-05-30 11:34:29.602000+02:00
53,25.85,2022-05-30 11:50:51.404000+02:00
54,25.6,2022-05-30 12:07:13.646000+02:00
55,25.6,2022-05-30 12:23:36.743000+02:00
56,25.9,2022-05-30 12:39:58.886000+02:00
57,26.2,2022-05-30 12:56:19.992000+02:00
58,26.1,2022-05-30 13:12:41.207000+02:00
59,25.9,2022-05-30 13:29:03.405000+02:00
60,25.55,2022-05-30 13:45:26.311000+02:00
61,25.4,2022-05-30 14:01:50.250000+02:00
62,25.55,2022-05-30 14:18:14.286000+02:00
63,25.75,2022-05-30 14:34:37.632000+02:00
64,25.85,2022-05-30 14:51:00.350000+02:00
65,25.9,2022-05-30 15:07:22.629000+02:00
66,25.85,2022-05-30 15:23:45.026000+02:00
67,25.7,2022-05-30 15:40:07.909000+02:00
68,25.6,2022-05-30 15:56:31.206000+02:00
69,25.7,2022-05-30 16:12:54.065000+02:00
70,25.65,2022-05-30 16:29:16.932000+02:00
71,25.55,2022-05-30 16:45:40.100000+02:00
72,25.45,2022-05-30 17:02:03.413000+02:00
73,25.35,2022-05-30 17:18:27.111000+02:00
74,25.35,2022-05-30 17:34:51.288000+02:00
75,25.3,2022-05-30 17:51:15.667000+02:00
76,25.1,2022-05-30 18:07:40.689000+02:00
77,25.15,2022-05-30 18:24:05.881000+02:00
78,25.05,2022-05-30 18:40:31.218000+02:00
79,25.25,2022-05-30 18:56:56.417000+02:00
80,25.35,2022-05-30 19:13:20.792000+02:00
81,25.2,2022-05-30 19:29:45.763000+02:00
82,25.25,2022-05-30 19:46:11.040000+02:00
83,25.05,2022-05-30 20:02:36.131000+02:00
84,25.05,2022-05-30 20:19:01.617000+02:00
85,25.0,2022-05-30 20:35:27.286000+02:00
86,25.0,2022-05-30 20:51:53.036000+02:00
87,24.9,2022-05-30 21:08:19.068000+02:00
0,24.8,2022-05-30 21:24:45.355000+02:00
1,24.7,2022-05-30 21:41:11.875000+02:00
2,24.45,2022-05-30 21:57:38.874000+02:00
3,24.5,2022-05-30 22:14:05.768000+02:00
4,24.45,2022-05-30 22:30:32.778000+02:00
5,24.45,2022-05-30 22:46:59.786000+02:00
6,24.45,2022-05-30 23:03:27.105000+02:00
7,24.35,2022-05-30 23:19:54.385000+02:00
8,24.3,2022-05-30 23:36:21.716000+02:00
9,24.3,2022-05-30 23:52:49.187000+02:00
10,24.3,2022-05-31 00:09:16.491000+02:00
11,24.3,2022-05-31 00:25:43.971000+02:00
12,24.3,2022-05-31 00:42:11.234000+02:00
13,24.3,2022-05-31 00:58:38.706000+02:00
14,24.35,2022-05-31 01:15:06.039000+02:00
15,24.3,2022-05-31 01:31:33.759000+02:00
16,24.25,2022-05-31 01:48:01.524000+02:00
17,24.2,2022-05-31 02:04:29.363000+02:00
18,24.25,2022-05-31 02:20:57.136000+02:00
19,24.25,2022-05-31 02:37:25.171000+02:00
20,24.3,2022-05-31 02:53:52.797000+02:00
21,24.25,2022-05-31 03:10:20.526000+02:00
22,24.25,2022-05-31 03:26:48.684000+02:00
23,24.3,2022-05-31 03:43:16.571000+02:00
24,24.25,2022-05-31 03:59:44.493000+02:00
25,24.15,2022-05-31 04:16:12.552000+02:00
26,24.1,2022-05-31 04:32:40.392000+02:00
27,24.05,2022-05-31 04:49:08.654000+02:00
28,23.95,2022-05-31 05:05:37.131000+02:00
29,23.9,2022-05-31 05:22:05.740000+02:00
30,23.85,2022-05-31 05:38:34.618000+02:00
31,23.85,2022-05-31 05:55:03.710000+02:00
32,23.7,2022-05-31 06:11:32.998000+02:00
33,23.65,2022-05-31 06:28:02.381000+02:00
34,23.6,2022-05-31 06:44:32.076000+02:00
35,23.55,2022-05-31 07:01:01.931000+02:00
36,23.6,2022-05-31 07:17:31.865000+02:00
37,23.7,2022-05-31 07:34:01.692000+02:00
38,23.75,2022-05-31 07:50:30.882000+02:00
39,23.8,2022-05-31 08:07:00.369000+02:00
40,23.75,2022-05-31 08:23:29.714000+02:00
41,23.7,2022-05-31 08:39:59.620000+02:00
42,23.75,2022-05-31 08:56:29.123000+02:00
43,23.75,2022-05-31 09:12:58.512000+02:00
44,23.65,2022-05-31 09:29:28.135000+02:00
45,23.65,2022-05-31 09:45:57.733000+02:00
46,23.6,2022-05-31 10:02:27.728000+02:00
47,23.55,2022-05-31 10:18:57.629000+02:00
48,23.5,2022-05-31 10:35:27.747000+02:00
49,23.55,2022-05-31 10:51:57.738000+02:00
50,23.5,2022-05-31 11:08:27.638000+02:00
51,23.5,2022-05-31 11:24:57.556000+02:00
52,23.45,2022-05-31 11:41:27.921000+02:00
53,23.45,2022-05-31 11:57:58.336000+02:00
54,23.4,2022-05-31 12:14:28.819000+02:00
55,23.4,2022-05-31 12:30:59.139000+02:00
56,23.4,2022-05-31 12:47:29.613000+02:00
57,23.4,2022-05-31 13:04:00.058000+02:00
58,23.4,2022-05-31 13:20:30.443000+02:00
59,23.4,2022-05-31 13:37:00.969000+02:00
60,23.4,2022-05-31 13:53:31.549000+02:00
61,23.4,2022-05-31 14:10:02.004000+02:00
62,23.4,2022-05-31 14:26:32.321000+02:00
63,23.35,2022-05-31 14:43:02.989000+02:00
64,23.35,2022-05-31 14:59:33.634000+02:00
65,23.4,2022-05-31 15:16:04.196000+02:00
66,23.5,2022-05-31 15:32:34.812000+02:00
67,23.45,2022-05-31 15:49:05+02:00
68,23.35,2022-05-31 16:05:35.577000+02:00
69,23.3,2022-05-31 16:22:06.416000+02:00
70,23.3,2022-05-31 16:38:37.446000+02:00
71,23.25,2022-05-31 16:55:08.588000+02:00
72,23.3,2022-05-31 17:11:39.712000+02:00
73,23.35,2022-05-31 17:28:10.826000+02:00
74,23.4,2022-05-31 17:44:41.627000+02:00
75,23.35,2022-05-31 18:01:12.245000+02:00
76,23.35,2022-05-31 18:17:42.747000+02:00
77,23.5,2022-05-31 18:34:12.871000+02:00
78,23.4,2022-05-31 18:50:43.380000+02:00
79,23.35,2022-05-31 19:07:14.174000+02:00
80,23.5,2022-05-31 19:23:44.571000+02:00
81,23.45,2022-05-31 19:40:14.749000+02:00
82,23.45,2022-05-31 19:56:45.249000+02:00
83,23.4,2022-05-31 20:13:15.766000+02:00
84,23.4,2022-05-31 20:29:46.475000+02:00
85,23.35,2022-05-31 20:46:17.175000+02:00
86,23.35,2022-05-31 21:02:47.974000+02:00
0,23.35,2022-05-31 21:19:18.861000+02:00
1,23.3,2022-05-31 21:35:49.734000+02:00
2,23.3,2022-05-31 21:52:20.889000+02:00
3,23.25,2022-05-31 22:08:52.249000+02:00
4,23.25,2022-05-31 22:25:23.709000+02:00
5,23.2,2022-05-31 22:41:55.052000+02:00
6,23.25,2022-05-31 22:58:26.389000+02:00
7,23.35,2022-05-31 23:14:57.603000+02:00
8,23.35,2022-05-31 23:31:28.715000+02:00
9,23.35,2022-05-31 23:47:59.739000+02:00
10,23.2,2022-06-01 00:04:31.158000+02:00
11,23.1,2022-06-01 00:21:02.947000+02:00
12,22.85,2022-06-01 00:37:36.815000+02:00
13,23.1,2022-06-01 00:52:05.507000+02:00
14,23.15,2022-06-01 01:08:37.232000+02:00
15,23.15,2022-06-01 01:25:08.944000+02:00
16,23.15,2022-06-01 01:41:40.658000+02:00
17,23.0,2022-06-01 01:58:12.602000+02:00
18,23.05,2022-06-01 02:14:44.622000+02:00
19,22.95,2022-06-01 02:31:18.149000+02:00
20,23.1,2022-06-01 02:45:47.977000+02:00
21,23.1,2022-06-01 03:00:16.239000+02:00
22,23.05,2022-06-01 03:16:47.948000+02:00
23,23.15,2022-06-01 03:33:21.212000+02:00
24,23.15,2022-06-01 03:47:49.381000+02:00
25,23.1,2022-06-01 04:04:20.973000+02:00
26,23.1,2022-06-01 04:20:52.701000+02:00
27,23.1,2022-06-01 04:37:24.681000+02:00
28,23.1,2022-06-01 04:53:57.683000+02:00
29,23.0,2022-06-01 05:08:26.022000+02:00
30,23.0,2022-06-01 05:24:57.923000+02:00
31,22.95,2022-06-01 05:41:31.750000+02:00
32,22.95,2022-06-01 05:56:00.664000+02:00
33,22.9,2022-06-01 06:12:32.669000+02:00
34,22.85,2022-06-01 06:29:05.168000+02:00
35,22.9,2022-06-01 06:45:38.136000+02:00
36,22.85,2022-06-01 07:02:12.149000+02:00
37,22.8,2022-06-01 07:16:42.483000+02:00
38,22.85,2022-06-01 07:31:11.565000+02:00
39,23.0,2022-06-01 07:47:43.879000+02:00
40,23.0,2022-06-01 08:04:17.374000+02:00
41,22.85,2022-06-01 08:20:49.554000+02:00
42,22.8,2022-06-01 08:35:19.820000+02:00
43,22.75,2022-06-01 08:49:49.964000+02:00
44,22.75,2022-06-01 09:04:20.117000+02:00
45,22.65,2022-06-01 09:18:50.154000+02:00
46,22.6,2022-06-01 09:33:20.522000+02:00
47,22.6,2022-06-01 09:47:50.836000+02:00
48,22.6,2022-06-01 10:02:19.949000+02:00
49,22.6,2022-06-01 10:18:53.898000+02:00
50,22.55,2022-06-01 10:33:24.578000+02:00
51,22.5,2022-06-01 10:47:55.204000+02:00
52,22.65,2022-06-01 11:02:26.169000+02:00
53,22.4,2022-06-01 11:16:57.184000+02:00
54,22.45,2022-06-01 11:31:28.328000+02:00
55,22.45,2022-06-01 11:45:59.613000+02:00
56,22.4,2022-06-01 12:00:30.948000+02:00
57,22.35,2022-06-01 12:15:02.288000+02:00
58,22.35,2022-06-01 12:29:33.487000+02:00
59,22.35,2022-06-01 12:44:04.683000+02:00
60,22.35,2022-06-01 12:58:36.061000+02:00
61,22.3,2022-06-01 13:13:07.476000+02:00
62,22.3,2022-06-01 13:27:38.807000+02:00
63,22.2,2022-06-01 13:42:10.538000+02:00
64,22.35,2022-06-01 13:56:42.109000+02:00
65,22.15,2022-06-01 14:11:13.655000+02:00
66,22.2,2022-06-01 14:25:45.116000+02:00
67,22.4,2022-06-01 14:40:16.555000+02:00
68,22.35,2022-06-01 14:54:47.809000+02:00
69,22.35,2022-06-01 15:09:19.130000+02:00
70,22.25,2022-06-01 15:23:50.577000+02:00
71,22.4,2022-06-01 15:38:21.869000+02:00
72,22.3,2022-06-01 15:52:53.135000+02:00
73,22.35,2022-06-01 16:07:24.298000+02:00
74,22.25,2022-06-01 16:21:55.541000+02:00
75,22.3,2022-06-01 16:36:26.815000+02:00
76,22.3,2022-06-01 16:50:58.471000+02:00
77,22.15,2022-06-01 17:05:29.940000+02:00
78,22.3,2022-06-01 17:20:01.541000+02:00
79,22.4,2022-06-01 17:34:32.881000+02:00
80,22.25,2022-06-01 17:49:04.265000+02:00
81,22.3,2022-06-01 18:03:35.641000+02:00
82,22.3,2022-06-01 18:18:07.127000+02:00
83,22.35,2022-06-01 18:32:38.443000+02:00
84,22.4,2022-06-01 18:47:09.883000+02:00
85,22.35,2022-06-01 19:01:40.989000+02:00
86,22.35,2022-06-01 19:16:12.250000+02:00
87,22.25,2022-06-01 19:30:43.824000+02:00
88,22.4,2022-06-01 19:45:15.151000+02:00
89,22.05,2022-06-01 19:59:46.709000+02:00
90,22.3,2022-06-01 20:14:18.349000+02:00
91,22.4,2022-06-01 20:28:49.931000+02:00
92,22.5,2022-06-01 20:43:21.303000+02:00
93,22.45,2022-06-01 20:57:52.321000+02:00
0,22.45,2022-06-01 21:12:23.049000+02:00
1,22.45,2022-06-01 21:26:53.852000+02:00
2,22.45,2022-06-01 21:41:24.841000+02:00
3,22.45,2022-06-01 21:55:55.809000+02:00
4,22.45,2022-06-01 22:10:26.979000+02:00
5,22.55,2022-06-01 22:24:56.006000+02:00
6,22.7,2022-06-01 22:41:29.006000+02:00
7,22.6,2022-06-01 22:58:02.345000+02:00
8,22.65,2022-06-01 23:14:37.004000+02:00
9,22.6,2022-06-01 23:29:06.572000+02:00
10,22.6,2022-06-01 23:45:40.959000+02:00
11,22.6,2022-06-02 00:00:11.717000+02:00
12,22.65,2022-06-02 00:14:42.157000+02:00
13,22.65,2022-06-02 00:29:12.420000+02:00
14,22.7,2022-06-02 00:43:41.658000+02:00
15,22.75,2022-06-02 01:00:14.408000+02:00
16,22.75,2022-06-02 01:16:47.361000+02:00
17,22.75,2022-06-02 01:33:20.145000+02:00
18,22.7,2022-06-02 01:49:54.562000+02:00
19,22.7,2022-06-02 02:04:23.677000+02:00
20,22.7,2022-06-02 02:20:56.226000+02:00
21,22.7,2022-06-02 02:37:30.793000+02:00
22,22.65,2022-06-02 02:52:01.271000+02:00
23,22.65,2022-06-02 03:06:31.595000+02:00
24,22.65,2022-06-02 03:21:02.096000+02:00
25,22.65,2022-06-02 03:35:32.532000+02:00
26,22.7,2022-06-02 03:50:02.987000+02:00
27,22.65,2022-06-02 04:04:32.142000+02:00
28,22.7,2022-06-02 04:21:04.758000+02:00
29,22.7,2022-06-02 04:37:39.009000+02:00
30,22.7,2022-06-02 04:52:09.348000+02:00
31,22.75,2022-06-02 05:06:38.759000+02:00
32,22.7,2022-06-02 05:23:10.745000+02:00
33,22.7,2022-06-02 05:39:43.340000+02:00
34,22.75,2022-06-02 05:56:17.519000+02:00
35,22.7,2022-06-02 06:10:46.624000+02:00
36,22.75,2022-06-02 06:27:19.078000+02:00
37,22.85,2022-06-02 06:43:51.623000+02:00
38,22.85,2022-06-02 07:00:24.339000+02:00
39,22.85,2022-06-02 07:16:56.780000+02:00
40,22.75,2022-06-02 07:33:29.348000+02:00
41,22.85,2022-06-02 07:50:01.771000+02:00
42,22.9,2022-06-02 08:06:33.480000+02:00
43,22.65,2022-06-02 08:23:05.871000+02:00
44,22.6,2022-06-02 08:39:38.720000+02:00
45,22.6,2022-06-02 08:56:12.924000+02:00
46,22.45,2022-06-02 09:10:43.501000+02:00
47,22.4,2022-06-02 09:25:14.586000+02:00
48,22.4,2022-06-02 09:39:45.972000+02:00
49,22.35,2022-06-02 09:54:17.664000+02:00
50,22.35,2022-06-02 10:08:49.390000+02:00
51,22.25,2022-06-02 10:23:21.151000+02:00
52,22.2,2022-06-02 10:37:53.182000+02:00
53,22.2,2022-06-02 10:52:25.256000+02:00
54,22.2,2022-06-02 11:06:57.179000+02:00
55,21.95,2022-06-02 11:21:29.434000+02:00
56,21.95,2022-06-02 11:36:02.229000+02:00
57,21.95,2022-06-02 11:50:34.940000+02:00
58,22.4,2022-06-02 12:05:05.556000+02:00
59,22.25,2022-06-02 12:21:41.321000+02:00
60,22.25,2022-06-02 12:36:13.553000+02:00
61,22.35,2022-06-02 12:50:45.226000+02:00
62,22.35,2022-06-02 13:05:16.839000+02:00
63,22.4,2022-06-02 13:19:48.381000+02:00
64,22.35,2022-06-02 13:34:20.038000+02:00
65,22.5,2022-06-02 13:48:51.557000+02:00
66,22.4,2022-06-02 14:03:23.140000+02:00
67,22.45,2022-06-02 14:17:54.525000+02:00
68,22.45,2022-06-02 14:32:25.526000+02:00
69,22.5,2022-06-02 14:46:55.326000+02:00
70,22.6,2022-06-02 15:03:28.983000+02:00
71,22.75,2022-06-02 15:20:02.474000+02:00
72,22.8,2022-06-02 15:36:35.656000+02:00
73,22.9,2022-06-02 15:53:08.495000+02:00
74,22.85,2022-06-02 16:09:41.221000+02:00
75,23.0,2022-06-02 16:26:13.752000+02:00
76,22.95,2022-06-02 16:42:46.190000+02:00
77,22.95,2022-06-02 16:59:18.688000+02:00
78,22.95,2022-06-02 17:15:51.101000+02:00
79,22.85,2022-06-02 17:32:23.790000+02:00
80,22.8,2022-06-02 17:48:56.808000+02:00
81,22.8,2022-06-02 18:05:29.936000+02:00
82,22.85,2022-06-02 18:22:02.747000+02:00
83,23.05,2022-06-02 18:38:35.560000+02:00
84,22.9,2022-06-02 18:55:08.200000+02:00
85,22.5,2022-06-02 19:11:40.869000+02:00
86,22.45,2022-06-02 19:28:17.430000+02:00
87,22.45,2022-06-02 19:42:49.084000+02:00
88,22.35,2022-06-02 19:57:20.654000+02:00
89,22.1,2022-06-02 20:11:52.771000+02:00
90,21.95,2022-06-02 20:26:25.837000+02:00
91,22.15,2022-06-02 20:40:58.578000+02:00
92,22.2,2022-06-02 20:55:30.683000+02:00
93,22.5,2022-06-02 21:10:02.216000+02:00
0,22.15,2022-06-02 21:24:33.472000+02:00
1,21.9,2022-06-02 21:39:06.040000+02:00
2,21.95,2022-06-02 21:53:39.244000+02:00
3,21.85,2022-06-02 22:08:12.194000+02:00
4,22.15,2022-06-02 22:22:45.109000+02:00
5,22.05,2022-06-02 22:37:17.945000+02:00
6,21.85,2022-06-02 22:51:50.728000+02:00
7,22.0,2022-06-02 23:06:23.460000+02:00
8,22.05,2022-06-02 23:20:55.658000+02:00
9,22.3,2022-06-02 23:35:27.496000+02:00
10,22.2,2022-06-02 23:49:59.384000+02:00
11,22.4,2022-06-03 00:04:31.225000+02:00
12,22.25,2022-06-03 00:19:02.798000+02:00
13,22.35,2022-06-03 00:33:34.064000+02:00
14,22.35,2022-06-03 00:48:05.265000+02:00
15,22.35,2022-06-03 01:02:36.649000+02:00
16,22.35,2022-06-03 01:17:07.884000+02:00
17,22.35,2022-06-03 01:31:39.290000+02:00
18,22.35,2022-06-03 01:46:10.740000+02:00
19,22.4,2022-06-03 02:00:42.032000+02:00
20,22.4,2022-06-03 02:15:12.485000+02:00
21,22.4,2022-06-03 02:31:46.829000+02:00
22,22.45,2022-06-03 02:48:21.266000+02:00
23,22.5,2022-06-03 03:04:56.944000+02:00
24,22.5,2022-06-03 03:19:27.137000+02:00
25,22.6,2022-06-03 03:36:00.785000+02:00
26,22.6,2022-06-03 03:52:35.918000+02:00
27,22.6,2022-06-03 04:07:05.823000+02:00
28,22.65,2022-06-03 04:23:38.632000+02:00
29,22.65,2022-06-03 04:40:11.542000+02:00
30,22.7,2022-06-03 04:56:44.410000+02:00
31,22.8,2022-06-03 05:13:17.175000+02:00
32,22.75,2022-06-03 05:29:49.782000+02:00
33,22.7,2022-06-03 05:46:22.391000+02:00
34,22.75,2022-06-03 06:02:55.004000+02:00
35,22.8,2022-06-03 06:19:27.397000+02:00
36,22.9,2022-06-03 06:35:59.946000+02:00
37,22.75,2022-06-03 06:52:32.568000+02:00
38,22.8,2022-06-03 07:09:05.171000+02:00
39,22.75,2022-06-03 07:25:37.605000+02:00
40,22.7,2022-06-03 07:42:10.211000+02:00
41,22.75,2022-06-03 07:58:42.977000+02:00
42,22.8,2022-06-03 08:15:15.253000+02:00
43,22.8,2022-06-03 08:31:47.497000+02:00
44,22.85,2022-06-03 08:48:19.842000+02:00
45,22.9,2022-06-03 09:04:51.911000+02:00
46,22.85,2022-06-03 09:21:23.668000+02:00
47,22.9,2022-06-03 09:37:55.575000+02:00
48,22.95,2022-06-03 09:54:27.139000+02:00
49,22.85,2022-06-03 10:10:59.312000+02:00
50,22.8,2022-06-03 10:27:31.316000+02:00
51,22.75,2022-06-03 10:44:03.211000+02:00
52,22.75,2022-06-03 11:00:35.341000+02:00
53,22.75,2022-06-03 11:17:07.600000+02:00
54,22.6,2022-06-03 11:33:40.188000+02:00
55,22.5,2022-06-03 11:50:13.208000+02:00
56,22.75,2022-06-03 12:06:46.032000+02:00
57,22.8,2022-06-03 12:23:18.045000+02:00
58,22.8,2022-06-03 12:39:49.997000+02:00
59,22.75,2022-06-03 12:56:21.999000+02:00
60,22.85,2022-06-03 13:12:54.484000+02:00
61,22.6,2022-06-03 13:29:28.556000+02:00
62,22.55,2022-06-03 13:43:57.767000+02:00
63,22.5,2022-06-03 14:00:30.177000+02:00
64,22.55,2022-06-03 14:17:03.074000+02:00
65,22.5,2022-06-03 14:33:37.471000+02:00
66,22.5,2022-06-03 14:48:06.861000+02:00
67,22.5,2022-06-03 15:04:41.073000+02:00
68,22.5,2022-06-03 15:19:10.689000+02:00
69,22.0,2022-06-03 15:35:45.110000+02:00
70,22.25,2022-06-03 15:50:16.655000+02:00
71,22.1,2022-06-03 16:04:47.778000+02:00
72,22.25,2022-06-03 16:19:19.055000+02:00
73,22.2,2022-06-03 16:33:50.251000+02:00
74,22.2,2022-06-03 16:48:21.438000+02:00
75,22.25,2022-06-03 17:02:52.669000+02:00
76,22.2,2022-06-03 17:17:23.855000+02:00
77,22.25,2022-06-03 17:31:55.049000+02:00
78,22.3,2022-06-03 17:46:26.169000+02:00
79,22.3,2022-06-03 18:00:57.119000+02:00
80,22.3,2022-06-03 18:15:27.007000+02:00
81,22.4,2022-06-03 18:32:02.034000+02:00
82,22.5,2022-06-03 18:46:32.918000+02:00
83,22.4,2022-06-03 19:01:03.546000+02:00
84,22.6,2022-06-03 19:15:34.335000+02:00
85,22.4,2022-06-03 19:30:04.937000+02:00
86,22.5,2022-06-03 19:44:34.456000+02:00
87,22.5,2022-06-03 20:01:08.610000+02:00
88,22.55,2022-06-03 20:15:39.124000+02:00
89,22.55,2022-06-03 20:30:08.181000+02:00
90,22.9,2022-06-03 20:46:39.989000+02:00
91,22.75,2022-06-03 21:03:12.070000+02:00
0,22.7,2022-06-03 21:19:44.588000+02:00
1,22.5,2022-06-03 21:36:18.992000+02:00
2,22.4,2022-06-03 21:50:48.830000+02:00
3,22.45,2022-06-03 22:07:21.734000+02:00
4,22.45,2022-06-03 22:23:55.489000+02:00
5,22.4,2022-06-03 22:40:30.556000+02:00
6,22.4,2022-06-03 22:55:00.381000+02:00
7,22.5,2022-06-03 23:11:33.450000+02:00
8,22.4,2022-06-03 23:28:08.386000+02:00
9,22.4,2022-06-03 23:42:38.013000+02:00
10,22.35,2022-06-03 23:59:11.037000+02:00
11,22.3,2022-06-04 00:15:45.986000+02:00
12,22.4,2022-06-04 00:30:15.845000+02:00
13,22.3,2022-06-04 00:46:50.767000+02:00
14,22.3,2022-06-04 01:01:21.085000+02:00
15,22.3,2022-06-04 01:17:56.246000+02:00
16,22.3,2022-06-04 01:32:27.754000+02:00
17,22.3,2022-06-04 01:46:58.865000+02:00
18,22.25,2022-06-04 02:01:29.782000+02:00
19,22.15,2022-06-04 02:16:00.810000+02:00
20,22.25,2022-06-04 02:30:31.973000+02:00
21,22.15,2022-06-04 02:45:03.286000+02:00
22,22.05,2022-06-04 02:59:34.565000+02:00
