,1GuestRoom,timestamp
62,19.65,2022-05-07 14:03:44.439000+02:00
63,19.65,2022-05-07 14:20:05.727000+02:00
64,19.65,2022-05-07 14:36:27.068000+02:00
65,19.65,2022-05-07 14:52:48.348000+02:00
66,19.55,2022-05-07 15:09:09.610000+02:00
67,19.55,2022-05-07 15:25:31.032000+02:00
68,19.5,2022-05-07 15:41:52.479000+02:00
69,19.5,2022-05-07 15:58:13.842000+02:00
70,19.45,2022-05-07 16:14:35.516000+02:00
71,19.4,2022-05-07 16:30:57.345000+02:00
72,19.35,2022-05-07 16:47:19.162000+02:00
73,19.25,2022-05-07 17:03:41.440000+02:00
74,19.2,2022-05-07 17:20:04.175000+02:00
75,19.1,2022-05-07 17:36:27.209000+02:00
76,19.05,2022-05-07 17:52:50.525000+02:00
77,19.0,2022-05-07 18:09:14.056000+02:00
78,18.95,2022-05-07 18:25:37.559000+02:00
79,18.95,2022-05-07 18:42:01.279000+02:00
80,18.95,2022-05-07 18:58:24.949000+02:00
81,18.9,2022-05-07 19:14:48.642000+02:00
82,18.9,2022-05-07 19:31:12.569000+02:00
83,18.9,2022-05-07 19:47:36.523000+02:00
84,18.85,2022-05-07 20:04:00.311000+02:00
85,18.85,2022-05-07 20:20:24.237000+02:00
86,18.75,2022-05-07 20:36:48.409000+02:00
87,18.8,2022-05-07 20:53:12.377000+02:00
88,18.7,2022-05-07 21:09:36.461000+02:00
0,18.65,2022-05-07 21:26:00.776000+02:00
1,18.65,2022-05-07 21:42:25.264000+02:00
2,18.6,2022-05-07 21:58:50.182000+02:00
3,18.6,2022-05-07 22:15:15.172000+02:00
4,18.55,2022-05-07 22:31:40.264000+02:00
5,18.5,2022-05-07 22:48:05.384000+02:00
6,18.4,2022-05-07 23:04:30.728000+02:00
7,18.35,2022-05-07 23:20:55.916000+02:00
8,18.35,2022-05-07 23:37:21.349000+02:00
9,18.3,2022-05-07 23:53:46.940000+02:00
10,18.2,2022-05-08 00:10:12.651000+02:00
11,18.2,2022-05-08 00:26:38.257000+02:00
12,18.2,2022-05-08 00:43:03.825000+02:00
13,18.2,2022-05-08 00:59:29.677000+02:00
14,18.15,2022-05-08 01:15:55.678000+02:00
15,18.2,2022-05-08 01:32:21.804000+02:00
16,18.1,2022-05-08 01:48:48.266000+02:00
17,18.05,2022-05-08 02:05:14.706000+02:00
18,18.0,2022-05-08 02:21:41.277000+02:00
19,18.15,2022-05-08 02:38:08.158000+02:00
20,17.95,2022-05-08 02:54:34.952000+02:00
21,17.9,2022-05-08 03:11:02.008000+02:00
22,17.85,2022-05-08 03:27:29.106000+02:00
23,17.85,2022-05-08 03:43:56.343000+02:00
24,17.75,2022-05-08 04:00:23.692000+02:00
25,17.7,2022-05-08 04:16:51.111000+02:00
26,17.7,2022-05-08 04:33:18.593000+02:00
27,17.65,2022-05-08 04:49:46.016000+02:00
28,17.6,2022-05-08 05:06:13.570000+02:00
29,17.65,2022-05-08 05:22:41.138000+02:00
30,17.55,2022-05-08 05:39:09.020000+02:00
31,17.6,2022-05-08 05:55:36.887000+02:00
32,17.55,2022-05-08 06:12:04.817000+02:00
33,17.6,2022-05-08 06:28:33.058000+02:00
34,17.55,2022-05-08 06:45:00.847000+02:00
35,17.5,2022-05-08 07:01:28.856000+02:00
36,17.65,2022-05-08 07:17:56.706000+02:00
37,17.65,2022-05-08 07:34:24.383000+02:00
38,17.65,2022-05-08 07:50:52+02:00
39,17.65,2022-05-08 08:07:19.567000+02:00
40,17.65,2022-05-08 08:23:47.449000+02:00
41,17.65,2022-05-08 08:40:15.254000+02:00
42,17.7,2022-05-08 08:56:42.963000+02:00
43,17.8,2022-05-08 09:13:10.180000+02:00
44,17.9,2022-05-08 09:29:37.109000+02:00
45,18.1,2022-05-08 09:46:03.529000+02:00
46,18.15,2022-05-08 10:02:29.685000+02:00
47,18.2,2022-05-08 10:18:55.639000+02:00
48,18.35,2022-05-08 10:35:21.248000+02:00
49,18.45,2022-05-08 10:51:46.268000+02:00
50,18.5,2022-05-08 11:08:11.037000+02:00
51,18.45,2022-05-08 11:24:35.745000+02:00
52,18.45,2022-05-08 11:41:00.441000+02:00
53,18.55,2022-05-08 11:57:25.252000+02:00
54,18.55,2022-05-08 12:13:49.688000+02:00
55,18.6,2022-05-08 12:30:14.314000+02:00
56,18.6,2022-05-08 12:46:38.955000+02:00
57,18.65,2022-05-08 13:03:03.400000+02:00
58,18.7,2022-05-08 13:19:27.671000+02:00
59,18.7,2022-05-08 13:35:51.885000+02:00
60,18.75,2022-05-08 13:52:16.245000+02:00
61,18.75,2022-05-08 14:08:40.136000+02:00
62,18.8,2022-05-08 14:25:03.866000+02:00
63,18.85,2022-05-08 14:41:27.314000+02:00
64,18.9,2022-05-08 14:57:50.733000+02:00
65,18.8,2022-05-08 15:14:14.273000+02:00
66,18.8,2022-05-08 15:30:38.100000+02:00
67,18.8,2022-05-08 15:47:01.848000+02:00
68,18.8,2022-05-08 16:03:25.473000+02:00
69,18.8,2022-05-08 16:19:48.990000+02:00
70,18.85,2022-05-08 16:36:12.371000+02:00
71,18.85,2022-05-08 16:52:36.279000+02:00
72,18.85,2022-05-08 17:09:00.190000+02:00
73,18.8,2022-05-08 17:25:24.061000+02:00
74,18.85,2022-05-08 17:41:47.792000+02:00
75,18.9,2022-05-08 17:58:11.597000+02:00
76,18.9,2022-05-08 18:14:35.258000+02:00
77,18.9,2022-05-08 18:30:58.886000+02:00
78,18.9,2022-05-08 18:47:22.456000+02:00
79,19.0,2022-05-08 19:03:46.191000+02:00
80,18.95,2022-05-08 19:20:09.767000+02:00
81,19.0,2022-05-08 19:36:32.922000+02:00
82,18.95,2022-05-08 19:52:56.236000+02:00
83,19.0,2022-05-08 20:09:19.540000+02:00
84,18.95,2022-05-08 20:25:42.853000+02:00
85,18.95,2022-05-08 20:42:06.246000+02:00
86,18.9,2022-05-08 20:58:29.922000+02:00
0,18.9,2022-05-08 21:14:53.631000+02:00
1,18.85,2022-05-08 21:31:17.518000+02:00
2,18.8,2022-05-08 21:47:41.365000+02:00
3,18.75,2022-05-08 22:04:05.561000+02:00
4,18.7,2022-05-08 22:20:29.955000+02:00
5,18.7,2022-05-08 22:36:54.367000+02:00
6,18.65,2022-05-08 22:53:18.829000+02:00
7,18.6,2022-05-08 23:09:43.357000+02:00
8,18.6,2022-05-08 23:26:08.161000+02:00
9,18.55,2022-05-08 23:42:33.029000+02:00
10,18.55,2022-05-08 23:58:57.677000+02:00
11,18.4,2022-05-09 00:15:22.599000+02:00
12,18.4,2022-05-09 00:31:47.644000+02:00
13,18.4,2022-05-09 00:48:12.910000+02:00
14,18.35,2022-05-09 01:04:38.400000+02:00
15,18.3,2022-05-09 01:21:03.796000+02:00
16,18.3,2022-05-09 01:37:29.315000+02:00
17,18.3,2022-05-09 01:53:54.983000+02:00
18,18.2,2022-05-09 02:10:20.945000+02:00
19,18.25,2022-05-09 02:26:47.043000+02:00
20,18.2,2022-05-09 02:43:13.009000+02:00
21,18.2,2022-05-09 02:59:39.393000+02:00
22,18.15,2022-05-09 03:16:05.663000+02:00
23,18.15,2022-05-09 03:32:31.806000+02:00
24,18.15,2022-05-09 03:48:58.265000+02:00
25,18.15,2022-05-09 04:05:24.688000+02:00
26,18.1,2022-05-09 04:21:51.196000+02:00
27,18.1,2022-05-09 04:38:17.683000+02:00
28,18.05,2022-05-09 04:54:44.659000+02:00
29,18.05,2022-05-09 05:11:11.427000+02:00
30,18.05,2022-05-09 05:27:38.170000+02:00
31,18.0,2022-05-09 05:44:04.923000+02:00
32,18.0,2022-05-09 06:00:31.694000+02:00
33,18.0,2022-05-09 06:16:58.572000+02:00
34,17.95,2022-05-09 06:33:25.542000+02:00
35,18.0,2022-05-09 06:49:52.455000+02:00
36,18.0,2022-05-09 07:06:19.521000+02:00
37,18.05,2022-05-09 07:22:46.493000+02:00
38,18.05,2022-05-09 07:39:13.092000+02:00
39,18.1,2022-05-09 07:55:39.644000+02:00
40,18.1,2022-05-09 08:12:06.363000+02:00
41,18.15,2022-05-09 08:28:32.927000+02:00
42,18.15,2022-05-09 08:44:59.301000+02:00
43,18.15,2022-05-09 09:01:25.448000+02:00
44,18.2,2022-05-09 09:17:51.673000+02:00
45,18.2,2022-05-09 09:34:17.534000+02:00
46,18.2,2022-05-09 09:50:43.621000+02:00
47,18.2,2022-05-09 10:07:09.276000+02:00
48,18.25,2022-05-09 10:23:35.094000+02:00
49,18.25,2022-05-09 10:40:00.817000+02:00
50,18.3,2022-05-09 10:56:26.242000+02:00
51,18.3,2022-05-09 11:12:51.542000+02:00
52,18.4,2022-05-09 11:29:16.810000+02:00
53,18.45,2022-05-09 11:45:42.168000+02:00
54,18.65,2022-05-09 12:02:07.295000+02:00
55,18.7,2022-05-09 12:18:31.650000+02:00
56,18.8,2022-05-09 12:34:55.561000+02:00
57,18.95,2022-05-09 12:51:19.214000+02:00
58,19.0,2022-05-09 13:07:42.654000+02:00
59,19.1,2022-05-09 13:24:05.630000+02:00
60,19.15,2022-05-09 13:40:28.406000+02:00
61,19.2,2022-05-09 13:56:51.060000+02:00
62,19.25,2022-05-09 14:13:13.457000+02:00
63,19.35,2022-05-09 14:29:35.599000+02:00
64,19.4,2022-05-09 14:45:57.599000+02:00
65,19.4,2022-05-09 15:02:19.370000+02:00
66,19.45,2022-05-09 15:18:40.968000+02:00
67,19.6,2022-05-09 15:35:02.249000+02:00
68,19.65,2022-05-09 15:51:23.337000+02:00
69,19.65,2022-05-09 16:07:44.347000+02:00
70,19.7,2022-05-09 16:24:05.385000+02:00
71,19.7,2022-05-09 16:40:26.263000+02:00
72,19.7,2022-05-09 16:56:47.055000+02:00
73,19.8,2022-05-09 17:13:08.054000+02:00
74,19.85,2022-05-09 17:29:28.655000+02:00
75,19.85,2022-05-09 17:45:49.079000+02:00
76,19.9,2022-05-09 18:02:09.508000+02:00
77,19.9,2022-05-09 18:18:29.840000+02:00
78,19.9,2022-05-09 18:34:50.042000+02:00
79,19.95,2022-05-09 18:51:10.398000+02:00
80,19.9,2022-05-09 19:07:30.655000+02:00
81,19.9,2022-05-09 19:23:50.952000+02:00
82,19.85,2022-05-09 19:40:11.445000+02:00
83,19.85,2022-05-09 19:56:32.044000+02:00
84,19.85,2022-05-09 20:12:52.500000+02:00
85,19.8,2022-05-09 20:29:12.981000+02:00
86,19.8,2022-05-09 20:45:33.769000+02:00
87,19.75,2022-05-09 21:01:54.574000+02:00
0,19.75,2022-05-09 21:18:15.345000+02:00
1,19.7,2022-05-09 21:34:36.499000+02:00
2,19.65,2022-05-09 21:50:57.620000+02:00
3,19.6,2022-05-09 22:07:18.828000+02:00
4,19.65,2022-05-09 22:23:40.055000+02:00
5,19.55,2022-05-09 22:40:01.439000+02:00
6,19.5,2022-05-09 22:56:23.032000+02:00
7,19.4,2022-05-09 23:12:44.342000+02:00
8,19.45,2022-05-09 23:29:05.729000+02:00
9,19.35,2022-05-09 23:45:27.455000+02:00
10,19.3,2022-05-10 00:01:49.393000+02:00
11,19.25,2022-05-10 00:18:11.510000+02:00
12,19.25,2022-05-10 00:34:33.548000+02:00
13,19.2,2022-05-10 00:50:55.923000+02:00
14,19.15,2022-05-10 01:07:18.383000+02:00
15,19.15,2022-05-10 01:23:41.025000+02:00
16,19.05,2022-05-10 01:40:03.860000+02:00
17,19.0,2022-05-10 01:56:26.671000+02:00
18,19.05,2022-05-10 02:12:49.631000+02:00
19,18.95,2022-05-10 02:29:12.626000+02:00
20,18.95,2022-05-10 02:45:36.031000+02:00
21,18.85,2022-05-10 03:01:59.651000+02:00
22,18.85,2022-05-10 03:18:23.356000+02:00
23,18.8,2022-05-10 03:34:47.140000+02:00
24,18.75,2022-05-10 03:51:10.958000+02:00
25,18.7,2022-05-10 04:07:34.996000+02:00
26,18.65,2022-05-10 04:23:59.165000+02:00
27,18.7,2022-05-10 04:40:23.417000+02:00
28,18.65,2022-05-10 04:56:47.846000+02:00
29,18.65,2022-05-10 05:13:12.304000+02:00
30,18.6,2022-05-10 05:29:36.809000+02:00
31,18.6,2022-05-10 05:46:01.364000+02:00
32,18.6,2022-05-10 06:02:25.971000+02:00
33,18.55,2022-05-10 06:18:50.747000+02:00
34,18.6,2022-05-10 06:35:15.201000+02:00
35,18.65,2022-05-10 06:51:39.520000+02:00
36,18.85,2022-05-10 07:08:03.361000+02:00
37,19.05,2022-05-10 07:24:26.397000+02:00
38,19.15,2022-05-10 07:40:49.178000+02:00
39,19.2,2022-05-10 07:57:11.657000+02:00
40,19.15,2022-05-10 08:13:34.353000+02:00
41,19.25,2022-05-10 08:29:56.962000+02:00
42,19.2,2022-05-10 08:46:19.437000+02:00
43,19.3,2022-05-10 09:02:41.488000+02:00
44,19.4,2022-05-10 09:19:03.515000+02:00
45,19.4,2022-05-10 09:35:25.256000+02:00
46,19.45,2022-05-10 09:51:46.943000+02:00
47,19.55,2022-05-10 10:08:08.579000+02:00
48,19.65,2022-05-10 10:24:30.148000+02:00
49,19.65,2022-05-10 10:40:51.339000+02:00
50,19.7,2022-05-10 10:57:12.471000+02:00
51,19.75,2022-05-10 11:13:33.326000+02:00
52,19.85,2022-05-10 11:29:53.909000+02:00
53,19.9,2022-05-10 11:46:14.329000+02:00
54,20.0,2022-05-10 12:02:34.625000+02:00
55,20.15,2022-05-10 12:18:54.527000+02:00
56,20.1,2022-05-10 12:35:14.197000+02:00
57,20.15,2022-05-10 12:51:33.671000+02:00
58,20.2,2022-05-10 13:07:53.158000+02:00
59,20.2,2022-05-10 13:24:12.354000+02:00
60,20.25,2022-05-10 13:40:31.786000+02:00
61,20.25,2022-05-10 13:56:50.957000+02:00
62,20.25,2022-05-10 14:13:10.036000+02:00
63,20.2,2022-05-10 14:29:29.326000+02:00
64,20.25,2022-05-10 14:45:48.854000+02:00
65,20.2,2022-05-10 15:02:08.216000+02:00
66,20.2,2022-05-10 15:18:27.388000+02:00
67,20.15,2022-05-10 15:34:46.897000+02:00
68,20.2,2022-05-10 15:51:06.221000+02:00
69,20.2,2022-05-10 16:07:25.596000+02:00
70,20.15,2022-05-10 16:23:45.716000+02:00
71,20.15,2022-05-10 16:40:05.316000+02:00
72,20.15,2022-05-10 16:56:25.007000+02:00
73,20.1,2022-05-10 17:12:44.705000+02:00
74,20.1,2022-05-10 17:29:04.617000+02:00
75,20.05,2022-05-10 17:45:24.662000+02:00
76,20.05,2022-05-10 18:01:44.973000+02:00
77,20.05,2022-05-10 18:18:05.118000+02:00
78,20.05,2022-05-10 18:34:25.066000+02:00
79,20.05,2022-05-10 18:50:45.130000+02:00
80,20.05,2022-05-10 19:07:05.180000+02:00
81,20.05,2022-05-10 19:23:25.168000+02:00
82,20.05,2022-05-10 19:39:45.267000+02:00
83,20.05,2022-05-10 19:56:06.469000+02:00
84,20.1,2022-05-10 20:12:25.107000+02:00
85,20.1,2022-05-10 20:28:45.163000+02:00
86,20.15,2022-05-10 20:45:05.132000+02:00
87,20.05,2022-05-10 21:01:25.143000+02:00
0,20.1,2022-05-10 21:17:45.293000+02:00
1,20.05,2022-05-10 21:34:05.392000+02:00
2,20.1,2022-05-10 21:50:25.449000+02:00
3,20.0,2022-05-10 22:06:45.620000+02:00
4,20.0,2022-05-10 22:23:05.678000+02:00
5,20.05,2022-05-10 22:39:25.853000+02:00
6,19.95,2022-05-10 22:55:46.029000+02:00
7,20.0,2022-05-10 23:12:06.247000+02:00
8,19.95,2022-05-10 23:28:26.398000+02:00
9,19.9,2022-05-10 23:44:46.709000+02:00
10,19.9,2022-05-11 00:01:07.212000+02:00
11,19.85,2022-05-11 00:17:28.025000+02:00
12,19.85,2022-05-11 00:33:48.081000+02:00
13,19.8,2022-05-11 00:50:08.669000+02:00
14,19.7,2022-05-11 01:06:29.263000+02:00
15,19.7,2022-05-11 01:22:50.264000+02:00
16,19.7,2022-05-11 01:39:11.816000+02:00
17,19.7,2022-05-11 01:55:32.985000+02:00
18,19.65,2022-05-11 02:11:54.198000+02:00
19,19.65,2022-05-11 02:28:15.464000+02:00
20,19.6,2022-05-11 02:44:36.910000+02:00
21,19.5,2022-05-11 03:00:58.385000+02:00
22,19.55,2022-05-11 03:17:20.090000+02:00
23,19.5,2022-05-11 03:33:42.038000+02:00
24,19.45,2022-05-11 03:50:04.294000+02:00
25,19.4,2022-05-11 04:06:26.485000+02:00
26,19.4,2022-05-11 04:22:48.743000+02:00
27,19.3,2022-05-11 04:39:11.008000+02:00
28,19.35,2022-05-11 04:55:33.067000+02:00
29,19.3,2022-05-11 05:11:55.329000+02:00
30,19.25,2022-05-11 05:28:17.498000+02:00
31,19.2,2022-05-11 05:44:40.020000+02:00
32,19.2,2022-05-11 06:01:02.608000+02:00
33,19.15,2022-05-11 06:17:25.401000+02:00
34,19.15,2022-05-11 06:33:48.341000+02:00
35,19.15,2022-05-11 06:50:11.327000+02:00
36,19.1,2022-05-11 07:06:34.260000+02:00
37,19.15,2022-05-11 07:22:57.235000+02:00
38,19.15,2022-05-11 07:39:19.979000+02:00
39,19.15,2022-05-11 07:55:43.230000+02:00
40,19.15,2022-05-11 08:12:05.218000+02:00
41,19.2,2022-05-11 08:28:27.873000+02:00
42,19.2,2022-05-11 08:44:50.622000+02:00
43,19.25,2022-05-11 09:01:13.119000+02:00
44,19.25,2022-05-11 09:17:35.456000+02:00
45,19.35,2022-05-11 09:33:57.671000+02:00
46,19.4,2022-05-11 09:50:19.919000+02:00
47,19.45,2022-05-11 10:06:41.968000+02:00
48,19.55,2022-05-11 10:23:03.727000+02:00
49,19.65,2022-05-11 10:39:25.129000+02:00
50,19.7,2022-05-11 10:55:46.204000+02:00
51,19.8,2022-05-11 11:12:06.943000+02:00
52,19.9,2022-05-11 11:28:27.410000+02:00
53,19.95,2022-05-11 11:44:47.855000+02:00
54,20.05,2022-05-11 12:01:07.630000+02:00
55,20.2,2022-05-11 12:17:27.054000+02:00
56,20.25,2022-05-11 12:33:46.325000+02:00
57,20.3,2022-05-11 12:50:05.455000+02:00
58,20.35,2022-05-11 13:06:24.403000+02:00
59,20.45,2022-05-11 13:22:43.193000+02:00
60,20.45,2022-05-11 13:39:01.782000+02:00
61,20.45,2022-05-11 13:55:20.451000+02:00
62,20.55,2022-05-11 14:11:38.957000+02:00
63,20.6,2022-05-11 14:27:57.229000+02:00
64,20.6,2022-05-11 14:44:15.530000+02:00
65,20.6,2022-05-11 15:00:33.861000+02:00
66,20.65,2022-05-11 15:16:51.958000+02:00
67,20.65,2022-05-11 15:33:09.961000+02:00
68,20.7,2022-05-11 15:49:27.694000+02:00
69,20.7,2022-05-11 16:05:45.457000+02:00
70,20.7,2022-05-11 16:22:03.221000+02:00
71,20.7,2022-05-11 16:38:21.027000+02:00
72,20.7,2022-05-11 16:54:38.665000+02:00
73,20.7,2022-05-11 17:10:56.531000+02:00
74,20.75,2022-05-11 17:27:14.168000+02:00
75,20.7,2022-05-11 17:43:31.682000+02:00
76,20.65,2022-05-11 17:59:49.216000+02:00
77,20.7,2022-05-11 18:16:06.879000+02:00
78,20.7,2022-05-11 18:32:24.572000+02:00
79,20.65,2022-05-11 18:48:42.258000+02:00
80,20.7,2022-05-11 19:05:00.107000+02:00
81,20.7,2022-05-11 19:21:18.023000+02:00
82,20.7,2022-05-11 19:37:35.882000+02:00
83,20.7,2022-05-11 19:53:53.717000+02:00
84,20.7,2022-05-11 20:10:11.426000+02:00
85,20.7,2022-05-11 20:26:28.896000+02:00
86,20.65,2022-05-11 20:42:46.428000+02:00
87,20.65,2022-05-11 20:59:04.193000+02:00
0,20.65,2022-05-11 21:15:22.015000+02:00
1,20.55,2022-05-11 21:31:39.979000+02:00
2,20.55,2022-05-11 21:47:57.990000+02:00
3,20.5,2022-05-11 22:04:16.221000+02:00
4,20.5,2022-05-11 22:20:34.840000+02:00
5,20.45,2022-05-11 22:36:53.497000+02:00
6,20.4,2022-05-11 22:53:12.180000+02:00
7,20.3,2022-05-11 23:09:31.042000+02:00
8,20.3,2022-05-11 23:25:50.059000+02:00
9,20.2,2022-05-11 23:42:09.119000+02:00
10,20.25,2022-05-11 23:58:28.279000+02:00
11,20.2,2022-05-12 00:14:47.370000+02:00
12,20.1,2022-05-12 00:31:06.706000+02:00
13,20.1,2022-05-12 00:47:26.259000+02:00
14,20.1,2022-05-12 01:03:45.921000+02:00
15,20.0,2022-05-12 01:20:05.677000+02:00
16,19.9,2022-05-12 01:36:25.781000+02:00
17,19.9,2022-05-12 01:52:46.024000+02:00
18,19.85,2022-05-12 02:09:06.685000+02:00
19,19.85,2022-05-12 02:25:27.115000+02:00
20,19.8,2022-05-12 02:41:47.812000+02:00
21,19.75,2022-05-12 02:58:08.491000+02:00
22,19.7,2022-05-12 03:14:29.636000+02:00
23,19.65,2022-05-12 03:30:50.461000+02:00
24,19.6,2022-05-12 03:47:11.463000+02:00
25,19.65,2022-05-12 04:03:32.659000+02:00
26,19.55,2022-05-12 04:19:53.916000+02:00
27,19.55,2022-05-12 04:36:15.232000+02:00
28,19.55,2022-05-12 04:52:36.692000+02:00
29,19.45,2022-05-12 05:08:58.319000+02:00
30,19.4,2022-05-12 05:25:19.985000+02:00
31,19.35,2022-05-12 05:41:41.871000+02:00
32,19.4,2022-05-12 05:58:03.812000+02:00
33,19.35,2022-05-12 06:14:25.883000+02:00
34,19.3,2022-05-12 06:30:47.911000+02:00
35,19.3,2022-05-12 06:47:10.151000+02:00
36,19.25,2022-05-12 07:03:32.470000+02:00
37,19.25,2022-05-12 07:19:54.929000+02:00
38,19.25,2022-05-12 07:36:17.505000+02:00
39,19.25,2022-05-12 07:52:39.997000+02:00
40,19.25,2022-05-12 08:09:02.558000+02:00
41,19.25,2022-05-12 08:25:24.988000+02:00
42,19.2,2022-05-12 08:41:47.411000+02:00
43,19.25,2022-05-12 08:58:09.907000+02:00
44,19.3,2022-05-12 09:14:32.320000+02:00
45,19.3,2022-05-12 09:30:54.626000+02:00
46,19.3,2022-05-12 09:47:16.862000+02:00
47,19.3,2022-05-12 10:03:39.163000+02:00
48,19.45,2022-05-12 10:20:01.447000+02:00
49,19.5,2022-05-12 10:36:23.498000+02:00
50,19.5,2022-05-12 10:52:45.309000+02:00
51,19.6,2022-05-12 11:09:06.877000+02:00
52,19.65,2022-05-12 11:25:28.354000+02:00
53,19.7,2022-05-12 11:41:49.665000+02:00
54,19.7,2022-05-12 11:58:10.838000+02:00
55,19.75,2022-05-12 12:14:32.337000+02:00
56,19.75,2022-05-12 12:30:52.687000+02:00
57,19.85,2022-05-12 12:47:13.605000+02:00
58,19.9,2022-05-12 13:03:34.232000+02:00
59,19.9,2022-05-12 13:19:54.570000+02:00
60,19.9,2022-05-12 13:36:14.808000+02:00
61,19.95,2022-05-12 13:52:35.098000+02:00
62,20.0,2022-05-12 14:08:55.254000+02:00
63,20.05,2022-05-12 14:25:15.374000+02:00
64,20.0,2022-05-12 14:41:35.550000+02:00
65,20.0,2022-05-12 14:57:55.733000+02:00
66,20.0,2022-05-12 15:14:15.860000+02:00
67,20.0,2022-05-12 15:30:35.908000+02:00
68,20.0,2022-05-12 15:46:55.645000+02:00
69,19.95,2022-05-12 16:03:15.634000+02:00
70,19.9,2022-05-12 16:19:35.723000+02:00
71,19.85,2022-05-12 16:35:56.049000+02:00
72,19.8,2022-05-12 16:52:16.544000+02:00
73,19.8,2022-05-12 17:08:37.112000+02:00
74,19.75,2022-05-12 17:24:57.732000+02:00
75,19.7,2022-05-12 17:41:18.460000+02:00
76,19.65,2022-05-12 17:57:39.595000+02:00
77,19.6,2022-05-12 18:14:00.926000+02:00
78,19.6,2022-05-12 18:30:22.322000+02:00
79,19.55,2022-05-12 18:46:43.946000+02:00
80,19.5,2022-05-12 19:03:05.757000+02:00
81,19.5,2022-05-12 19:19:27.600000+02:00
82,19.5,2022-05-12 19:35:49.429000+02:00
83,19.4,2022-05-12 19:52:11.387000+02:00
84,19.4,2022-05-12 20:08:33.446000+02:00
85,19.4,2022-05-12 20:24:55.633000+02:00
86,19.4,2022-05-12 20:41:17.645000+02:00
87,19.35,2022-05-12 20:57:40.250000+02:00
0,19.3,2022-05-12 21:14:02.732000+02:00
1,19.25,2022-05-12 21:30:25.310000+02:00
2,19.3,2022-05-12 21:46:47.713000+02:00
3,19.25,2022-05-12 22:03:10.323000+02:00
4,19.25,2022-05-12 22:19:32.874000+02:00
5,19.2,2022-05-12 22:35:55.508000+02:00
6,19.2,2022-05-12 22:52:18.904000+02:00
7,19.2,2022-05-12 23:08:40.956000+02:00
8,19.15,2022-05-12 23:25:03.820000+02:00
9,19.15,2022-05-12 23:41:26.667000+02:00
10,19.1,2022-05-12 23:57:49.556000+02:00
11,19.05,2022-05-13 00:14:12.655000+02:00
12,19.05,2022-05-13 00:30:35.734000+02:00
13,19.1,2022-05-13 00:46:59.015000+02:00
14,19.0,2022-05-13 01:03:22.204000+02:00
15,19.0,2022-05-13 01:19:45.397000+02:00
16,18.95,2022-05-13 01:36:08.886000+02:00
17,18.9,2022-05-13 01:52:32.440000+02:00
18,18.95,2022-05-13 02:08:56.332000+02:00
19,18.85,2022-05-13 02:25:20.174000+02:00
20,18.8,2022-05-13 02:41:44.019000+02:00
21,18.8,2022-05-13 02:58:08.150000+02:00
22,18.8,2022-05-13 03:14:32.331000+02:00
23,18.75,2022-05-13 03:30:56.733000+02:00
24,18.7,2022-05-13 03:47:21.348000+02:00
25,18.65,2022-05-13 04:03:45.861000+02:00
26,18.65,2022-05-13 04:20:10.406000+02:00
27,18.65,2022-05-13 04:36:34.933000+02:00
28,18.6,2022-05-13 04:52:59.459000+02:00
29,18.6,2022-05-13 05:09:24.307000+02:00
30,18.6,2022-05-13 05:25:49.235000+02:00
31,18.55,2022-05-13 05:42:14.119000+02:00
32,18.55,2022-05-13 05:58:38.952000+02:00
33,18.5,2022-05-13 06:15:03.880000+02:00
34,18.45,2022-05-13 06:31:29.267000+02:00
35,18.45,2022-05-13 06:47:54.358000+02:00
36,18.5,2022-05-13 07:04:19.473000+02:00
37,18.45,2022-05-13 07:20:44.547000+02:00
38,18.55,2022-05-13 07:37:09.457000+02:00
39,18.6,2022-05-13 07:53:34.153000+02:00
40,18.7,2022-05-13 08:09:58.621000+02:00
41,18.7,2022-05-13 08:26:23.018000+02:00
42,18.8,2022-05-13 08:42:47.140000+02:00
43,18.9,2022-05-13 08:59:10.971000+02:00
44,19.0,2022-05-13 09:15:34.428000+02:00
45,19.1,2022-05-13 09:31:57.773000+02:00
46,19.15,2022-05-13 09:48:20.674000+02:00
47,19.25,2022-05-13 10:04:43.582000+02:00
48,19.3,2022-05-13 10:21:05.799000+02:00
49,19.35,2022-05-13 10:37:27.887000+02:00
50,19.4,2022-05-13 10:53:49.657000+02:00
51,19.45,2022-05-13 11:10:11.407000+02:00
52,19.5,2022-05-13 11:26:33.198000+02:00
53,19.6,2022-05-13 11:42:54.678000+02:00
54,19.65,2022-05-13 11:59:16.122000+02:00
55,19.65,2022-05-13 12:15:37.278000+02:00
56,19.7,2022-05-13 12:31:58.167000+02:00
57,19.7,2022-05-13 12:48:18.992000+02:00
58,19.75,2022-05-13 13:04:39.618000+02:00
59,19.8,2022-05-13 13:21:00.146000+02:00
60,19.85,2022-05-13 13:37:20.556000+02:00
61,19.9,2022-05-13 13:53:40.964000+02:00
62,19.9,2022-05-13 14:10:01.021000+02:00
63,19.9,2022-05-13 14:26:21.286000+02:00
64,19.9,2022-05-13 14:42:41.311000+02:00
65,19.9,2022-05-13 14:59:01.501000+02:00
66,19.9,2022-05-13 15:15:21.759000+02:00
67,19.95,2022-05-13 15:31:41.990000+02:00
68,19.9,2022-05-13 15:48:02.359000+02:00
69,19.85,2022-05-13 16:04:22.596000+02:00
70,19.8,2022-05-13 16:20:42.829000+02:00
71,19.85,2022-05-13 16:37:03.118000+02:00
