,1MainRoom,timestamp
74,19.4,2022-05-10 17:10:13.827000+02:00
75,19.4,2022-05-10 17:26:15.901000+02:00
76,19.4,2022-05-10 17:42:17.865000+02:00
77,19.4,2022-05-10 17:58:19.885000+02:00
78,19.45,2022-05-10 18:14:21.653000+02:00
79,19.4,2022-05-10 18:30:23.401000+02:00
80,19.45,2022-05-10 18:46:25.091000+02:00
81,19.45,2022-05-10 19:02:26.717000+02:00
82,19.5,2022-05-10 19:18:28.485000+02:00
83,20.2,2022-05-10 19:34:29.107000+02:00
84,20.4,2022-05-10 19:50:27.680000+02:00
85,20.5,2022-05-10 20:06:25.815000+02:00
86,20.7,2022-05-10 20:22:23.623000+02:00
87,20.65,2022-05-10 20:38:21.436000+02:00
88,20.65,2022-05-10 20:54:19.261000+02:00
89,20.65,2022-05-10 21:10:17.057000+02:00
0,20.6,2022-05-10 21:26:14.993000+02:00
1,20.6,2022-05-10 21:42:12.822000+02:00
2,20.65,2022-05-10 21:58:10.528000+02:00
3,20.65,2022-05-10 22:14:08.267000+02:00
4,20.7,2022-05-10 22:30:06.425000+02:00
5,20.7,2022-05-10 22:46:04.477000+02:00
6,20.75,2022-05-10 23:02:02.224000+02:00
7,20.85,2022-05-10 23:17:59.481000+02:00
8,20.8,2022-05-10 23:33:56.864000+02:00
9,20.8,2022-05-10 23:49:54.380000+02:00
10,20.8,2022-05-11 00:05:51.844000+02:00
11,20.8,2022-05-11 00:21:49.272000+02:00
12,20.8,2022-05-11 00:37:46.641000+02:00
13,20.85,2022-05-11 00:53:43.958000+02:00
14,20.85,2022-05-11 01:09:41.251000+02:00
15,20.8,2022-05-11 01:25:38.690000+02:00
16,20.75,2022-05-11 01:41:36.345000+02:00
17,20.8,2022-05-11 01:57:33.754000+02:00
18,20.8,2022-05-11 02:13:31.252000+02:00
19,20.8,2022-05-11 02:29:28.730000+02:00
20,20.75,2022-05-11 02:45:26.388000+02:00
21,20.8,2022-05-11 03:01:23.815000+02:00
22,20.75,2022-05-11 03:17:21.462000+02:00
23,20.7,2022-05-11 03:33:19.667000+02:00
24,20.9,2022-05-11 03:49:17.390000+02:00
25,20.8,2022-05-11 04:05:14.764000+02:00
26,20.95,2022-05-11 04:21:12.061000+02:00
27,20.85,2022-05-11 04:37:09.337000+02:00
28,20.8,2022-05-11 04:53:06.511000+02:00
29,20.8,2022-05-11 05:09:03.873000+02:00
30,20.7,2022-05-11 05:25:01.432000+02:00
31,20.7,2022-05-11 05:40:59.167000+02:00
32,20.7,2022-05-11 05:56:57.230000+02:00
33,20.7,2022-05-11 06:12:55.064000+02:00
34,20.5,2022-05-11 06:28:52.992000+02:00
35,20.5,2022-05-11 06:44:51.455000+02:00
36,20.6,2022-05-11 07:00:49.990000+02:00
37,20.55,2022-05-11 07:16:48.167000+02:00
38,20.35,2022-05-11 07:32:46.891000+02:00
39,20.2,2022-05-11 07:48:46.094000+02:00
40,20.1,2022-05-11 08:04:45.415000+02:00
41,20.05,2022-05-11 08:20:45.102000+02:00
42,20.0,2022-05-11 08:36:45.038000+02:00
43,19.9,2022-05-11 08:52:45.275000+02:00
44,19.8,2022-05-11 09:08:45.782000+02:00
45,19.8,2022-05-11 09:24:46.641000+02:00
46,19.75,2022-05-11 09:40:47.485000+02:00
47,19.8,2022-05-11 09:56:48.199000+02:00
48,19.75,2022-05-11 10:12:48.879000+02:00
49,19.75,2022-05-11 10:28:49.636000+02:00
50,19.75,2022-05-11 10:44:50.507000+02:00
51,19.75,2022-05-11 11:00:51.325000+02:00
52,19.75,2022-05-11 11:16:52.223000+02:00
53,19.75,2022-05-11 11:32:52.981000+02:00
54,19.75,2022-05-11 11:48:53.746000+02:00
55,19.75,2022-05-11 12:04:54.796000+02:00
56,19.7,2022-05-11 12:20:55.976000+02:00
57,19.75,2022-05-11 12:36:57.092000+02:00
58,19.75,2022-05-11 12:52:58.396000+02:00
59,19.75,2022-05-11 13:08:59.304000+02:00
60,19.7,2022-05-11 13:25:00.043000+02:00
61,19.7,2022-05-11 13:41:00.728000+02:00
62,19.75,2022-05-11 13:57:01.538000+02:00
63,19.75,2022-05-11 14:13:02.398000+02:00
64,19.75,2022-05-11 14:29:03.020000+02:00
65,19.8,2022-05-11 14:45:03.561000+02:00
66,19.8,2022-05-11 15:01:04.085000+02:00
67,19.8,2022-05-11 15:17:04.521000+02:00
68,19.8,2022-05-11 15:33:05.144000+02:00
69,19.8,2022-05-11 15:49:05.871000+02:00
70,19.8,2022-05-11 16:05:06.486000+02:00
71,19.75,2022-05-11 16:21:07.100000+02:00
72,19.8,2022-05-11 16:37:07.566000+02:00
73,19.75,2022-05-11 16:53:08.193000+02:00
74,19.8,2022-05-11 17:09:09.055000+02:00
75,19.75,2022-05-11 17:25:09.732000+02:00
76,19.75,2022-05-11 17:41:10.392000+02:00
77,19.75,2022-05-11 17:57:11.241000+02:00
78,19.75,2022-05-11 18:13:12.023000+02:00
79,19.75,2022-05-11 18:29:13.027000+02:00
80,19.75,2022-05-11 18:45:13.830000+02:00
81,19.8,2022-05-11 19:01:14.380000+02:00
82,19.75,2022-05-11 19:17:15.173000+02:00
83,20.05,2022-05-11 19:33:15.800000+02:00
84,20.55,2022-05-11 19:49:15.184000+02:00
85,20.95,2022-05-11 20:05:12.751000+02:00
86,21.15,2022-05-11 20:21:09.408000+02:00
87,21.05,2022-05-11 20:37:05.809000+02:00
88,21.05,2022-05-11 20:53:02.434000+02:00
89,21.0,2022-05-11 21:08:58.707000+02:00
0,20.9,2022-05-11 21:24:55.614000+02:00
1,20.85,2022-05-11 21:40:52.487000+02:00
2,20.85,2022-05-11 21:56:49.579000+02:00
3,20.95,2022-05-11 22:12:46.505000+02:00
4,20.95,2022-05-11 22:28:43.141000+02:00
5,20.95,2022-05-11 22:44:39.832000+02:00
6,20.9,2022-05-11 23:00:36.323000+02:00
7,20.9,2022-05-11 23:16:32.956000+02:00
8,20.9,2022-05-11 23:32:29.690000+02:00
9,20.95,2022-05-11 23:48:26.556000+02:00
10,20.85,2022-05-12 00:04:23.249000+02:00
11,20.9,2022-05-12 00:20:20.060000+02:00
12,20.95,2022-05-12 00:36:16.910000+02:00
13,20.9,2022-05-12 00:52:13.757000+02:00
14,20.9,2022-05-12 01:08:10.810000+02:00
15,20.85,2022-05-12 01:24:08.119000+02:00
16,20.8,2022-05-12 01:40:05.201000+02:00
17,20.85,2022-05-12 01:56:02.671000+02:00
18,20.75,2022-05-12 02:12:00.128000+02:00
19,20.8,2022-05-12 02:27:57.468000+02:00
20,20.8,2022-05-12 02:43:54.931000+02:00
21,20.8,2022-05-12 02:59:52.556000+02:00
22,20.8,2022-05-12 03:15:49.984000+02:00
23,20.8,2022-05-12 03:31:47.410000+02:00
24,20.75,2022-05-12 03:47:44.849000+02:00
25,20.75,2022-05-12 04:03:42.341000+02:00
26,20.7,2022-05-12 04:19:39.976000+02:00
27,20.7,2022-05-12 04:35:37.748000+02:00
28,20.7,2022-05-12 04:51:35.704000+02:00
29,20.65,2022-05-12 05:07:33.615000+02:00
30,20.65,2022-05-12 05:23:31.775000+02:00
31,20.65,2022-05-12 05:39:29.730000+02:00
32,20.75,2022-05-12 05:55:27.375000+02:00
33,20.85,2022-05-12 06:11:24.539000+02:00
34,20.9,2022-05-12 06:27:21.585000+02:00
35,20.8,2022-05-12 06:43:18.358000+02:00
36,20.5,2022-05-12 06:59:16.169000+02:00
37,20.35,2022-05-12 07:15:14.888000+02:00
38,20.2,2022-05-12 07:31:14.120000+02:00
39,20.2,2022-05-12 07:47:13.471000+02:00
40,20.1,2022-05-12 08:03:13.145000+02:00
41,20.05,2022-05-12 08:19:13.062000+02:00
42,20.0,2022-05-12 08:35:13.155000+02:00
43,19.95,2022-05-12 08:51:13.359000+02:00
44,19.85,2022-05-12 09:07:13.623000+02:00
45,19.8,2022-05-12 09:23:14.554000+02:00
46,19.8,2022-05-12 09:39:15.099000+02:00
47,19.75,2022-05-12 09:55:15.904000+02:00
48,19.7,2022-05-12 10:11:16.809000+02:00
49,19.75,2022-05-12 10:27:17.835000+02:00
50,19.7,2022-05-12 10:43:18.963000+02:00
51,19.7,2022-05-12 10:59:20.763000+02:00
52,19.65,2022-05-12 11:15:21.360000+02:00
53,19.65,2022-05-12 11:31:22.623000+02:00
54,19.6,2022-05-12 11:47:24.050000+02:00
55,19.55,2022-05-12 12:03:25.857000+02:00
56,19.55,2022-05-12 12:19:26.406000+02:00
57,19.55,2022-05-12 12:35:27.529000+02:00
58,19.55,2022-05-12 12:51:28.770000+02:00
59,19.55,2022-05-12 13:07:29.869000+02:00
60,19.55,2022-05-12 13:23:31.091000+02:00
61,19.5,2022-05-12 13:39:32.557000+02:00
62,19.55,2022-05-12 13:55:33.997000+02:00
63,19.55,2022-05-12 14:11:35.587000+02:00
64,19.55,2022-05-12 14:27:37.066000+02:00
65,19.45,2022-05-12 14:43:38.488000+02:00
66,19.45,2022-05-12 14:59:40.080000+02:00
67,19.45,2022-05-12 15:15:41.903000+02:00
68,19.4,2022-05-12 15:31:43.939000+02:00
69,19.35,2022-05-12 15:47:45.908000+02:00
70,19.35,2022-05-12 16:03:48.152000+02:00
71,19.35,2022-05-12 16:19:50.344000+02:00
72,19.3,2022-05-12 16:35:52.685000+02:00
73,19.25,2022-05-12 16:51:55.229000+02:00
74,19.3,2022-05-12 17:07:57.461000+02:00
75,19.25,2022-05-12 17:23:59.881000+02:00
76,19.15,2022-05-12 17:40:02.715000+02:00
77,19.15,2022-05-12 17:56:05.921000+02:00
78,19.05,2022-05-12 18:12:09.494000+02:00
79,18.95,2022-05-12 18:28:13.004000+02:00
80,18.95,2022-05-12 18:44:16.642000+02:00
81,18.9,2022-05-12 19:00:20.516000+02:00
82,18.9,2022-05-12 19:16:24.435000+02:00
83,18.85,2022-05-12 19:32:28.347000+02:00
84,18.85,2022-05-12 19:48:32.303000+02:00
85,18.9,2022-05-12 20:04:36.249000+02:00
86,19.2,2022-05-12 20:20:40.127000+02:00
87,19.6,2022-05-12 20:36:41.992000+02:00
88,19.7,2022-05-12 20:52:43.024000+02:00
89,19.75,2022-05-12 21:08:44.082000+02:00
0,19.6,2022-05-12 21:24:45.219000+02:00
1,19.5,2022-05-12 21:40:46.755000+02:00
2,19.65,2022-05-12 21:56:48.653000+02:00
3,19.8,2022-05-12 22:12:49.876000+02:00
4,19.75,2022-05-12 22:28:50.786000+02:00
5,19.75,2022-05-12 22:44:51.616000+02:00
6,19.7,2022-05-12 23:00:52.569000+02:00
7,19.75,2022-05-12 23:16:53.460000+02:00
8,19.7,2022-05-12 23:32:54.588000+02:00
9,19.7,2022-05-12 23:48:55.841000+02:00
10,19.7,2022-05-13 00:04:56.711000+02:00
11,19.65,2022-05-13 00:20:57.607000+02:00
12,19.7,2022-05-13 00:36:58.767000+02:00
13,19.75,2022-05-13 00:52:59.922000+02:00
14,19.75,2022-05-13 01:09:00.894000+02:00
15,19.75,2022-05-13 01:25:01.888000+02:00
16,19.8,2022-05-13 01:41:02.828000+02:00
17,19.8,2022-05-13 01:57:03.689000+02:00
18,19.8,2022-05-13 02:13:04.473000+02:00
19,19.85,2022-05-13 02:29:05.483000+02:00
20,19.85,2022-05-13 02:45:06.512000+02:00
21,19.8,2022-05-13 03:01:07.650000+02:00
22,19.75,2022-05-13 03:17:08.769000+02:00
23,19.85,2022-05-13 03:33:10.282000+02:00
24,19.85,2022-05-13 03:49:11.595000+02:00
25,19.75,2022-05-13 04:05:12.668000+02:00
26,19.75,2022-05-13 04:21:14.028000+02:00
27,19.75,2022-05-13 04:37:15.757000+02:00
28,19.7,2022-05-13 04:53:17.376000+02:00
29,19.8,2022-05-13 05:09:18.858000+02:00
30,19.75,2022-05-13 05:25:20.213000+02:00
31,19.65,2022-05-13 05:41:21.853000+02:00
32,19.6,2022-05-13 05:57:23.453000+02:00
33,19.6,2022-05-13 06:13:25.048000+02:00
34,19.65,2022-05-13 06:29:26.687000+02:00
35,19.7,2022-05-13 06:45:28.404000+02:00
36,19.65,2022-05-13 07:01:30.043000+02:00
37,19.95,2022-05-13 07:17:31.466000+02:00
38,19.7,2022-05-13 07:33:32.780000+02:00
39,19.6,2022-05-13 07:49:35.021000+02:00
40,19.5,2022-05-13 08:05:37.260000+02:00
41,19.4,2022-05-13 08:21:39.687000+02:00
42,19.45,2022-05-13 08:37:42.291000+02:00
43,19.4,2022-05-13 08:53:44.732000+02:00
44,19.4,2022-05-13 09:09:47.090000+02:00
45,19.5,2022-05-13 09:25:48.979000+02:00
46,19.45,2022-05-13 09:41:51.004000+02:00
47,19.45,2022-05-13 09:57:53.120000+02:00
48,19.45,2022-05-13 10:13:55.143000+02:00
49,19.4,2022-05-13 10:29:57.410000+02:00
50,19.3,2022-05-13 10:45:59.832000+02:00
51,19.35,2022-05-13 11:02:02.197000+02:00
52,19.4,2022-05-13 11:18:04.530000+02:00
53,19.35,2022-05-13 11:34:07.008000+02:00
54,19.35,2022-05-13 11:50:09.357000+02:00
55,19.35,2022-05-13 12:06:11.574000+02:00
56,19.35,2022-05-13 12:22:13.708000+02:00
57,19.4,2022-05-13 12:38:15.836000+02:00
58,19.35,2022-05-13 12:54:17.984000+02:00
59,19.4,2022-05-13 13:10:20.174000+02:00
60,19.35,2022-05-13 13:26:22.364000+02:00
61,19.35,2022-05-13 13:42:24.497000+02:00
62,19.35,2022-05-13 13:58:26.766000+02:00
63,19.4,2022-05-13 14:14:29.162000+02:00
64,19.35,2022-05-13 14:30:31.467000+02:00
65,19.3,2022-05-13 14:46:33.899000+02:00
66,19.3,2022-05-13 15:02:36.317000+02:00
67,19.35,2022-05-13 15:18:38.961000+02:00
68,19.35,2022-05-13 15:34:41.483000+02:00
69,19.35,2022-05-13 15:50:43.951000+02:00
70,19.35,2022-05-13 16:06:46.352000+02:00
71,19.35,2022-05-13 16:22:48.745000+02:00
72,19.3,2022-05-13 16:38:51.168000+02:00
73,19.3,2022-05-13 16:54:53.507000+02:00
74,19.3,2022-05-13 17:10:56.036000+02:00
75,19.3,2022-05-13 17:26:58.826000+02:00
76,19.3,2022-05-13 17:43:01.117000+02:00
77,19.25,2022-05-13 17:59:03.656000+02:00
78,19.25,2022-05-13 18:15:06.523000+02:00
79,19.2,2022-05-13 18:31:09.435000+02:00
80,19.2,2022-05-13 18:47:12.401000+02:00
81,19.1,2022-05-13 19:03:15.614000+02:00
82,19.1,2022-05-13 19:19:18.863000+02:00
83,19.05,2022-05-13 19:35:22.025000+02:00
84,19.75,2022-05-13 19:51:23.927000+02:00
85,20.05,2022-05-13 20:07:24.487000+02:00
86,20.1,2022-05-13 20:23:24.312000+02:00
87,20.2,2022-05-13 20:39:23.824000+02:00
88,20.1,2022-05-13 20:55:23.298000+02:00
0,20.1,2022-05-13 21:11:22.781000+02:00
1,20.0,2022-05-13 21:27:22.682000+02:00
2,20.05,2022-05-13 21:43:22.776000+02:00
3,20.05,2022-05-13 21:59:22.271000+02:00
4,20.05,2022-05-13 22:15:21.914000+02:00
5,19.95,2022-05-13 22:31:21.955000+02:00
6,19.95,2022-05-13 22:47:22.100000+02:00
7,19.95,2022-05-13 23:03:21.849000+02:00
8,19.95,2022-05-13 23:19:21.716000+02:00
9,19.95,2022-05-13 23:35:21.756000+02:00
10,19.95,2022-05-13 23:51:22.058000+02:00
11,19.9,2022-05-14 00:07:22.322000+02:00
12,19.9,2022-05-14 00:23:22.643000+02:00
13,19.85,2022-05-14 00:39:23.191000+02:00
14,19.85,2022-05-14 00:55:23.628000+02:00
15,19.8,2022-05-14 01:11:24.247000+02:00
16,19.8,2022-05-14 01:27:24.962000+02:00
17,19.8,2022-05-14 01:43:25.889000+02:00
18,20.0,2022-05-14 01:59:26.693000+02:00
19,19.9,2022-05-14 02:15:27.345000+02:00
20,19.95,2022-05-14 02:31:28.083000+02:00
21,20.0,2022-05-14 02:47:28.633000+02:00
22,20.0,2022-05-14 03:03:29.207000+02:00
23,20.05,2022-05-14 03:19:29.872000+02:00
24,20.0,2022-05-14 03:35:30.467000+02:00
25,19.85,2022-05-14 03:51:31.449000+02:00
26,19.75,2022-05-14 04:07:32.618000+02:00
27,19.7,2022-05-14 04:23:34.223000+02:00
28,19.75,2022-05-14 04:39:35.651000+02:00
29,19.7,2022-05-14 04:55:37.271000+02:00
30,19.75,2022-05-14 05:11:39.015000+02:00
31,19.7,2022-05-14 05:27:40.830000+02:00
32,19.65,2022-05-14 05:43:42.487000+02:00
33,19.65,2022-05-14 05:59:44.111000+02:00
34,19.55,2022-05-14 06:15:45.881000+02:00
35,19.55,2022-05-14 06:31:47.737000+02:00
36,19.65,2022-05-14 06:47:49.370000+02:00
37,19.75,2022-05-14 07:03:50.693000+02:00
38,19.7,2022-05-14 07:19:51.678000+02:00
39,19.6,2022-05-14 07:35:53.084000+02:00
40,19.55,2022-05-14 07:51:55.184000+02:00
41,19.35,2022-05-14 08:07:57.369000+02:00
42,19.25,2022-05-14 08:24:00.093000+02:00
43,19.15,2022-05-14 08:40:03.094000+02:00
44,19.05,2022-05-14 08:56:06.532000+02:00
45,19.3,2022-05-14 09:12:09.734000+02:00
46,19.2,2022-05-14 09:28:12.747000+02:00
47,19.1,2022-05-14 09:44:16.353000+02:00
48,19.0,2022-05-14 10:00:20.127000+02:00
49,18.95,2022-05-14 10:16:24.241000+02:00
50,18.95,2022-05-14 10:32:28.379000+02:00
51,18.9,2022-05-14 10:48:32.905000+02:00
52,18.9,2022-05-14 11:04:37.386000+02:00
53,18.95,2022-05-14 11:20:41.483000+02:00
54,18.8,2022-05-14 11:36:45.300000+02:00
55,18.75,2022-05-14 11:52:49.480000+02:00
56,18.7,2022-05-14 12:08:54.005000+02:00
57,18.7,2022-05-14 12:24:58.764000+02:00
58,18.6,2022-05-14 12:41:03.825000+02:00
59,18.55,2022-05-14 12:57:09.031000+02:00
60,18.55,2022-05-14 13:13:14.265000+02:00
61,18.55,2022-05-14 13:29:19.594000+02:00
62,18.75,2022-05-14 13:45:24.536000+02:00
63,18.7,2022-05-14 14:01:29.398000+02:00
64,18.65,2022-05-14 14:17:34.088000+02:00
65,18.7,2022-05-14 14:33:38.986000+02:00
66,18.65,2022-05-14 14:49:43.656000+02:00
67,18.7,2022-05-14 15:05:48.060000+02:00
68,18.6,2022-05-14 15:21:52.728000+02:00
69,18.55,2022-05-14 15:37:57.981000+02:00
70,18.5,2022-05-14 15:54:03.299000+02:00
71,18.45,2022-05-14 16:10:08.865000+02:00
72,18.4,2022-05-14 16:26:14.498000+02:00
73,18.45,2022-05-14 16:42:19.976000+02:00
74,18.3,2022-05-14 16:58:25.687000+02:00
75,18.25,2022-05-14 17:14:31.821000+02:00
76,18.15,2022-05-14 17:30:38.091000+02:00
77,18.15,2022-05-14 17:46:44.853000+02:00
78,18.15,2022-05-14 18:02:51.719000+02:00
79,18.1,2022-05-14 18:18:58.335000+02:00
80,18.05,2022-05-14 18:35:04.998000+02:00
81,18.1,2022-05-14 18:51:11.896000+02:00
82,18.1,2022-05-14 19:07:18.766000+02:00
83,18.25,2022-05-14 19:23:25.567000+02:00
84,18.7,2022-05-14 19:39:31.068000+02:00
85,18.85,2022-05-14 19:55:35.352000+02:00
86,19.05,2022-05-14 20:11:39.036000+02:00
87,18.8,2022-05-14 20:27:43.064000+02:00
88,18.7,2022-05-14 20:43:47.582000+02:00
89,18.7,2022-05-14 20:59:52.332000+02:00
0,19.1,2022-05-14 21:15:55.964000+02:00
1,19.2,2022-05-14 21:31:58.919000+02:00
2,18.95,2022-05-14 21:48:02.110000+02:00
3,18.95,2022-05-14 22:04:05.623000+02:00
4,18.95,2022-05-14 22:20:09.227000+02:00
5,18.95,2022-05-14 22:36:12.685000+02:00
6,18.95,2022-05-14 22:52:16.241000+02:00
7,19.0,2022-05-14 23:08:19.878000+02:00
8,19.05,2022-05-14 23:24:23.260000+02:00
9,19.1,2022-05-14 23:40:26.464000+02:00
10,19.05,2022-05-14 23:56:29.985000+02:00
11,19.15,2022-05-15 00:12:33.234000+02:00
12,19.15,2022-05-15 00:28:36.369000+02:00
13,19.25,2022-05-15 00:44:39.269000+02:00
14,19.25,2022-05-15 01:00:42.142000+02:00
15,19.35,2022-05-15 01:16:44.938000+02:00
16,19.25,2022-05-15 01:32:47.616000+02:00
17,19.25,2022-05-15 01:48:50.295000+02:00
18,19.3,2022-05-15 02:04:52.908000+02:00
19,19.25,2022-05-15 02:20:55.239000+02:00
20,19.3,2022-05-15 02:36:57.725000+02:00
21,19.3,2022-05-15 02:53:00.068000+02:00
22,19.3,2022-05-15 03:09:02.441000+02:00
23,19.25,2022-05-15 03:25:04.835000+02:00
24,19.3,2022-05-15 03:41:07.171000+02:00
25,19.25,2022-05-15 03:57:09.545000+02:00
26,19.25,2022-05-15 04:13:11.983000+02:00
27,19.25,2022-05-15 04:29:14.526000+02:00
28,19.2,2022-05-15 04:45:17.587000+02:00
29,19.25,2022-05-15 05:01:20.689000+02:00
30,19.15,2022-05-15 05:17:23.750000+02:00
31,19.2,2022-05-15 05:33:26.651000+02:00
32,19.1,2022-05-15 05:49:29.780000+02:00
33,19.15,2022-05-15 06:05:33.171000+02:00
34,19.1,2022-05-15 06:21:36.419000+02:00
35,19.25,2022-05-15 06:37:39.348000+02:00
36,19.3,2022-05-15 06:53:41.891000+02:00
37,19.0,2022-05-15 07:09:45.162000+02:00
38,18.9,2022-05-15 07:25:49.265000+02:00
39,18.85,2022-05-15 07:41:53.382000+02:00
40,18.75,2022-05-15 07:57:57.731000+02:00
41,18.75,2022-05-15 08:14:02.329000+02:00
42,18.65,2022-05-15 08:30:07.184000+02:00
43,18.75,2022-05-15 08:46:11.739000+02:00
44,18.8,2022-05-15 09:02:16.013000+02:00
45,19.05,2022-05-15 09:18:20.077000+02:00
46,18.85,2022-05-15 09:34:23.811000+02:00
47,18.8,2022-05-15 09:50:28.208000+02:00
48,18.8,2022-05-15 10:06:32.595000+02:00
49,18.7,2022-05-15 10:22:36.919000+02:00
50,18.7,2022-05-15 10:38:41.560000+02:00
51,18.75,2022-05-15 10:54:46.712000+02:00
52,18.65,2022-05-15 11:10:51.666000+02:00
53,18.7,2022-05-15 11:26:56.657000+02:00
54,18.7,2022-05-15 11:43:01.758000+02:00
55,18.7,2022-05-15 11:59:06.994000+02:00
56,18.7,2022-05-15 12:15:12.129000+02:00
57,18.65,2022-05-15 12:31:17.189000+02:00
58,18.7,2022-05-15 12:47:22.573000+02:00
59,18.65,2022-05-15 13:03:26.919000+02:00
60,18.7,2022-05-15 13:19:31.821000+02:00
61,18.65,2022-05-15 13:35:36.501000+02:00
62,18.7,2022-05-15 13:51:41.060000+02:00
63,18.7,2022-05-15 14:07:45.735000+02:00
64,18.7,2022-05-15 14:23:50.541000+02:00
65,18.65,2022-05-15 14:39:55.311000+02:00
66,18.7,2022-05-15 14:56:00.158000+02:00
67,18.65,2022-05-15 15:12:05.001000+02:00
68,18.7,2022-05-15 15:28:09.739000+02:00
69,18.7,2022-05-15 15:44:14.730000+02:00
70,18.7,2022-05-15 16:00:19.665000+02:00
71,18.7,2022-05-15 16:16:24.223000+02:00
72,18.7,2022-05-15 16:32:29.054000+02:00
73,18.7,2022-05-15 16:48:33.643000+02:00
74,18.7,2022-05-15 17:04:38.344000+02:00
75,18.8,2022-05-15 17:20:42.967000+02:00
76,18.8,2022-05-15 17:36:47.020000+02:00
77,18.8,2022-05-15 17:52:51.052000+02:00
78,18.75,2022-05-15 18:08:55.281000+02:00
79,18.7,2022-05-15 18:24:59.835000+02:00
80,18.7,2022-05-15 18:41:04.609000+02:00
81,18.7,2022-05-15 18:57:09.405000+02:00
82,18.7,2022-05-15 19:13:14+02:00
83,18.7,2022-05-15 19:29:18.520000+02:00
84,18.95,2022-05-15 19:45:23.100000+02:00
85,19.35,2022-05-15 20:01:25.871000+02:00
86,19.7,2022-05-15 20:17:27.178000+02:00
87,20.0,2022-05-15 20:33:27.967000+02:00
88,19.9,2022-05-15 20:49:27.378000+02:00
89,19.5,2022-05-15 21:05:28.344000+02:00
0,19.35,2022-05-15 21:21:30.372000+02:00
1,19.25,2022-05-15 21:37:32.768000+02:00
2,19.25,2022-05-15 21:53:35.803000+02:00
3,19.35,2022-05-15 22:09:38.163000+02:00
4,19.6,2022-05-15 22:25:39.905000+02:00
5,19.45,2022-05-15 22:41:41.661000+02:00
6,19.4,2022-05-15 22:57:43.680000+02:00
7,19.35,2022-05-15 23:13:45.972000+02:00
8,19.3,2022-05-15 23:29:48.161000+02:00
9,19.25,2022-05-15 23:45:50.401000+02:00
10,19.25,2022-05-16 00:01:52.882000+02:00
11,19.25,2022-05-16 00:17:55.685000+02:00
12,19.2,2022-05-16 00:33:58.731000+02:00
13,19.2,2022-05-16 00:50:01.646000+02:00
14,19.1,2022-05-16 01:06:04.727000+02:00
15,19.15,2022-05-16 01:22:07.727000+02:00
16,19.1,2022-05-16 01:38:10.908000+02:00
17,19.05,2022-05-16 01:54:14.303000+02:00
18,19.0,2022-05-16 02:10:17.859000+02:00
19,18.95,2022-05-16 02:26:21.704000+02:00
20,18.95,2022-05-16 02:42:25.683000+02:00
21,19.0,2022-05-16 02:58:29.224000+02:00
22,18.9,2022-05-16 03:14:33.067000+02:00
23,18.85,2022-05-16 03:30:37.125000+02:00
24,18.8,2022-05-16 03:46:41.357000+02:00
25,18.75,2022-05-16 04:02:45.694000+02:00
26,18.75,2022-05-16 04:18:50.168000+02:00
27,18.75,2022-05-16 04:34:54.481000+02:00
28,18.75,2022-05-16 04:50:59.012000+02:00
29,18.65,2022-05-16 05:07:03.554000+02:00
30,18.65,2022-05-16 05:23:08.278000+02:00
31,18.6,2022-05-16 05:39:13.251000+02:00
32,18.6,2022-05-16 05:55:18.316000+02:00
33,18.5,2022-05-16 06:11:23.167000+02:00
34,18.45,2022-05-16 06:27:28.279000+02:00
35,18.45,2022-05-16 06:43:33.617000+02:00
36,18.45,2022-05-16 06:59:38.836000+02:00
37,18.6,2022-05-16 07:15:43.603000+02:00
38,18.5,2022-05-16 07:31:48.149000+02:00
39,18.45,2022-05-16 07:47:52.985000+02:00
40,18.25,2022-05-16 08:03:58.689000+02:00
41,18.15,2022-05-16 08:20:05.153000+02:00
42,18.1,2022-05-16 08:36:12.029000+02:00
43,18.05,2022-05-16 08:52:18.960000+02:00
44,18.0,2022-05-16 09:08:26.007000+02:00
45,17.95,2022-05-16 09:24:33.249000+02:00
46,17.9,2022-05-16 09:40:40.511000+02:00
47,17.9,2022-05-16 09:56:48.075000+02:00
48,17.8,2022-05-16 10:12:55.729000+02:00
49,17.85,2022-05-16 10:29:03.166000+02:00
50,18.05,2022-05-16 10:45:10.284000+02:00
51,18.1,2022-05-16 11:01:17.130000+02:00
52,18.1,2022-05-16 11:17:23.547000+02:00
53,18.15,2022-05-16 11:33:30.272000+02:00
54,18.0,2022-05-16 11:49:36.896000+02:00
55,18.05,2022-05-16 12:05:43.378000+02:00
56,18.05,2022-05-16 12:21:50.016000+02:00
57,18.1,2022-05-16 12:37:56.737000+02:00
58,18.1,2022-05-16 12:54:03.344000+02:00
59,18.05,2022-05-16 13:10:09.972000+02:00
60,18.1,2022-05-16 13:26:16.713000+02:00
61,18.05,2022-05-16 13:42:23.415000+02:00
62,18.05,2022-05-16 13:58:29.798000+02:00
63,18.1,2022-05-16 14:14:36.416000+02:00
64,18.05,2022-05-16 14:30:42.813000+02:00
65,18.05,2022-05-16 14:46:49.030000+02:00
66,18.1,2022-05-16 15:02:55.441000+02:00
67,18.05,2022-05-16 15:19:02.206000+02:00
68,18.05,2022-05-16 15:35:08.876000+02:00
69,18.05,2022-05-16 15:51:15.023000+02:00
70,17.95,2022-05-16 16:07:21.515000+02:00
71,17.95,2022-05-16 16:23:28.530000+02:00
72,17.85,2022-05-16 16:39:35.352000+02:00
