,2Fireplace,timestamp
63,21.4,2022-05-09 14:02:38.145000+02:00
64,21.4,2022-05-09 14:18:35.164000+02:00
65,21.45,2022-05-09 14:34:31.799000+02:00
66,21.6,2022-05-09 14:50:28.336000+02:00
67,21.65,2022-05-09 15:06:24.678000+02:00
68,21.75,2022-05-09 15:22:20.372000+02:00
69,22.0,2022-05-09 15:38:15.996000+02:00
70,22.15,2022-05-09 15:54:11.117000+02:00
71,22.25,2022-05-09 16:10:06.046000+02:00
72,22.4,2022-05-09 16:26:00.729000+02:00
73,22.4,2022-05-09 16:41:55.043000+02:00
74,22.45,2022-05-09 16:57:49.124000+02:00
75,22.45,2022-05-09 17:13:43.045000+02:00
76,22.45,2022-05-09 17:29:37.207000+02:00
77,22.5,2022-05-09 17:45:31.427000+02:00
78,22.4,2022-05-09 18:01:25.633000+02:00
79,22.45,2022-05-09 18:17:19.914000+02:00
80,22.35,2022-05-09 18:33:14.308000+02:00
81,22.4,2022-05-09 18:49:08.854000+02:00
82,22.45,2022-05-09 19:05:03.246000+02:00
83,22.4,2022-05-09 19:20:57.497000+02:00
84,22.45,2022-05-09 19:36:51.731000+02:00
85,22.4,2022-05-09 19:52:46.035000+02:00
86,22.2,2022-05-09 20:08:40.619000+02:00
87,22.15,2022-05-09 20:24:35.538000+02:00
88,22.1,2022-05-09 20:40:30.575000+02:00
89,22.0,2022-05-09 20:56:25.897000+02:00
0,21.9,2022-05-09 21:12:21.409000+02:00
1,21.9,2022-05-09 21:28:17.181000+02:00
2,21.85,2022-05-09 21:44:12.991000+02:00
3,21.75,2022-05-09 22:00:08.983000+02:00
4,21.75,2022-05-09 22:16:05.135000+02:00
5,21.7,2022-05-09 22:32:01.124000+02:00
6,21.6,2022-05-09 22:47:57.544000+02:00
7,21.5,2022-05-09 23:03:54.271000+02:00
8,21.4,2022-05-09 23:19:51.197000+02:00
9,21.4,2022-05-09 23:35:48.401000+02:00
10,21.35,2022-05-09 23:51:45.622000+02:00
11,21.35,2022-05-10 00:07:43.132000+02:00
12,21.2,2022-05-10 00:23:40.783000+02:00
13,21.15,2022-05-10 00:39:38.728000+02:00
14,21.15,2022-05-10 00:55:36.819000+02:00
15,21.05,2022-05-10 01:11:35.121000+02:00
16,21.0,2022-05-10 01:27:33.472000+02:00
17,20.95,2022-05-10 01:43:31.999000+02:00
18,20.9,2022-05-10 01:59:31.977000+02:00
19,20.9,2022-05-10 02:15:29.477000+02:00
20,20.8,2022-05-10 02:31:28.580000+02:00
21,20.7,2022-05-10 02:47:28.942000+02:00
22,20.7,2022-05-10 03:03:28.225000+02:00
23,20.6,2022-05-10 03:19:27.738000+02:00
24,20.6,2022-05-10 03:35:27.193000+02:00
25,20.55,2022-05-10 03:51:26.970000+02:00
26,20.5,2022-05-10 04:07:26.789000+02:00
27,20.45,2022-05-10 04:23:26.875000+02:00
28,20.45,2022-05-10 04:39:26.943000+02:00
29,20.35,2022-05-10 04:55:27.126000+02:00
30,20.35,2022-05-10 05:11:27.496000+02:00
31,20.3,2022-05-10 05:27:28.091000+02:00
32,20.25,2022-05-10 05:43:28.980000+02:00
33,20.2,2022-05-10 05:59:29.778000+02:00
34,20.2,2022-05-10 06:15:30.802000+02:00
35,20.2,2022-05-10 06:31:31.789000+02:00
36,20.25,2022-05-10 06:47:32.711000+02:00
37,20.35,2022-05-10 07:03:33.356000+02:00
38,20.5,2022-05-10 07:19:33.415000+02:00
39,20.5,2022-05-10 07:35:33.267000+02:00
40,20.5,2022-05-10 07:51:33.157000+02:00
41,20.55,2022-05-10 08:07:32.883000+02:00
42,20.5,2022-05-10 08:23:32.766000+02:00
43,20.6,2022-05-10 08:39:32.481000+02:00
44,20.7,2022-05-10 08:55:32.079000+02:00
45,20.8,2022-05-10 09:11:31.323000+02:00
46,20.8,2022-05-10 09:27:29.198000+02:00
47,20.95,2022-05-10 09:43:29.462000+02:00
48,21.0,2022-05-10 09:59:26.812000+02:00
49,20.95,2022-05-10 10:15:25.212000+02:00
50,21.1,2022-05-10 10:31:23.541000+02:00
51,21.15,2022-05-10 10:47:21.754000+02:00
52,21.3,2022-05-10 11:03:19.476000+02:00
53,21.4,2022-05-10 11:19:16.889000+02:00
54,21.45,2022-05-10 11:35:14.152000+02:00
55,21.45,2022-05-10 11:51:11.164000+02:00
56,21.55,2022-05-10 12:07:08.058000+02:00
57,21.65,2022-05-10 12:23:04.530000+02:00
58,21.8,2022-05-10 12:39:00.634000+02:00
59,21.8,2022-05-10 12:54:56.411000+02:00
60,21.8,2022-05-10 13:10:52.015000+02:00
61,21.9,2022-05-10 13:26:47.648000+02:00
62,21.9,2022-05-10 13:42:43.106000+02:00
63,21.9,2022-05-10 13:58:38.570000+02:00
64,22.05,2022-05-10 14:14:34.007000+02:00
65,22.05,2022-05-10 14:30:29.483000+02:00
66,22.1,2022-05-10 14:46:24.732000+02:00
67,22.1,2022-05-10 15:02:19.742000+02:00
68,22.1,2022-05-10 15:18:14.875000+02:00
69,22.1,2022-05-10 15:34:10.120000+02:00
70,22.2,2022-05-10 15:50:05.291000+02:00
71,22.15,2022-05-10 16:06:00.329000+02:00
72,22.2,2022-05-10 16:21:55.378000+02:00
73,22.2,2022-05-10 16:37:50.214000+02:00
74,22.3,2022-05-10 16:53:44.900000+02:00
75,22.5,2022-05-10 17:09:39.380000+02:00
76,22.45,2022-05-10 17:25:33.466000+02:00
77,22.55,2022-05-10 17:41:27.259000+02:00
78,22.8,2022-05-10 17:57:20.686000+02:00
79,22.75,2022-05-10 18:13:13.987000+02:00
80,22.75,2022-05-10 18:29:07.246000+02:00
81,22.85,2022-05-10 18:45:00.299000+02:00
82,22.95,2022-05-10 19:00:53.342000+02:00
83,22.8,2022-05-10 19:16:46.232000+02:00
84,22.9,2022-05-10 19:32:39.204000+02:00
85,22.8,2022-05-10 19:48:32.492000+02:00
86,22.75,2022-05-10 20:04:25.843000+02:00
87,22.65,2022-05-10 20:20:19.324000+02:00
88,22.6,2022-05-10 20:36:13.015000+02:00
89,22.6,2022-05-10 20:52:06.908000+02:00
90,22.5,2022-05-10 21:08:00.982000+02:00
0,22.5,2022-05-10 21:23:55.131000+02:00
1,22.5,2022-05-10 21:39:49.170000+02:00
2,22.5,2022-05-10 21:55:43.369000+02:00
3,22.4,2022-05-10 22:11:37.625000+02:00
4,22.4,2022-05-10 22:27:31.872000+02:00
5,22.4,2022-05-10 22:43:26.443000+02:00
6,22.4,2022-05-10 22:59:20.835000+02:00
7,22.3,2022-05-10 23:15:15.502000+02:00
8,22.2,2022-05-10 23:31:10.270000+02:00
9,22.1,2022-05-10 23:47:05.206000+02:00
10,22.15,2022-05-11 00:03:00.461000+02:00
11,22.1,2022-05-11 00:18:55.699000+02:00
12,22.0,2022-05-11 00:34:51.058000+02:00
13,22.0,2022-05-11 00:50:46.466000+02:00
14,21.95,2022-05-11 01:06:41.943000+02:00
15,21.85,2022-05-11 01:22:37.506000+02:00
16,21.8,2022-05-11 01:38:33.251000+02:00
17,21.85,2022-05-11 01:54:28.965000+02:00
18,21.85,2022-05-11 02:10:24.657000+02:00
19,21.75,2022-05-11 02:26:20.613000+02:00
20,21.75,2022-05-11 02:42:16.462000+02:00
21,21.75,2022-05-11 02:58:12.438000+02:00
22,21.65,2022-05-11 03:14:08.697000+02:00
23,21.65,2022-05-11 03:30:05.073000+02:00
24,21.55,2022-05-11 03:46:01.582000+02:00
25,21.5,2022-05-11 04:01:58.375000+02:00
26,21.45,2022-05-11 04:17:55.330000+02:00
27,21.35,2022-05-11 04:33:52.477000+02:00
28,21.4,2022-05-11 04:49:49.792000+02:00
29,21.3,2022-05-11 05:05:47.462000+02:00
30,21.2,2022-05-11 05:21:45.169000+02:00
31,21.15,2022-05-11 05:37:43.204000+02:00
32,21.1,2022-05-11 05:53:41.468000+02:00
33,21.1,2022-05-11 06:09:39.733000+02:00
34,21.0,2022-05-11 06:25:38.056000+02:00
35,21.0,2022-05-11 06:41:37.631000+02:00
36,21.0,2022-05-11 06:57:36.159000+02:00
37,20.9,2022-05-11 07:13:34.625000+02:00
38,20.95,2022-05-11 07:29:32.939000+02:00
39,21.0,2022-05-11 07:45:29.868000+02:00
40,21.05,2022-05-11 08:01:28.016000+02:00
41,21.05,2022-05-11 08:17:26.096000+02:00
42,21.15,2022-05-11 08:33:24.393000+02:00
43,21.15,2022-05-11 08:49:22.454000+02:00
44,21.3,2022-05-11 09:05:20.363000+02:00
45,21.35,2022-05-11 09:21:17.938000+02:00
46,21.45,2022-05-11 09:37:15.009000+02:00
47,21.45,2022-05-11 09:53:11.840000+02:00
48,21.45,2022-05-11 10:09:08.536000+02:00
49,21.6,2022-05-11 10:25:05.066000+02:00
50,21.6,2022-05-11 10:41:01.467000+02:00
51,21.7,2022-05-11 10:56:57.714000+02:00
52,21.85,2022-05-11 11:12:53.801000+02:00
53,21.8,2022-05-11 11:28:49.622000+02:00
54,21.95,2022-05-11 11:44:45.475000+02:00
55,22.05,2022-05-11 12:00:40.914000+02:00
56,22.1,2022-05-11 12:16:36.042000+02:00
57,22.05,2022-05-11 12:32:31.126000+02:00
58,22.25,2022-05-11 12:48:25.891000+02:00
59,22.3,2022-05-11 13:04:20.504000+02:00
60,22.45,2022-05-11 13:20:14.719000+02:00
61,22.45,2022-05-11 13:36:08.758000+02:00
62,22.5,2022-05-11 13:52:02.663000+02:00
63,22.7,2022-05-11 14:07:56.206000+02:00
64,22.8,2022-05-11 14:23:49.101000+02:00
65,23.0,2022-05-11 14:39:41.060000+02:00
66,22.9,2022-05-11 14:55:33.166000+02:00
67,23.1,2022-05-11 15:11:25.326000+02:00
68,23.15,2022-05-11 15:27:16.980000+02:00
69,23.25,2022-05-11 15:43:08.332000+02:00
70,23.6,2022-05-11 15:58:59.269000+02:00
71,23.55,2022-05-11 16:14:49.606000+02:00
72,23.45,2022-05-11 16:30:40.109000+02:00
73,23.35,2022-05-11 16:46:31.173000+02:00
74,23.6,2022-05-11 17:02:21.888000+02:00
75,23.65,2022-05-11 17:18:12.495000+02:00
76,23.65,2022-05-11 17:34:03.006000+02:00
77,23.5,2022-05-11 17:49:53.584000+02:00
78,23.5,2022-05-11 18:05:44.320000+02:00
79,23.55,2022-05-11 18:21:34.775000+02:00
80,23.65,2022-05-11 18:37:25.247000+02:00
81,23.55,2022-05-11 18:53:15.724000+02:00
82,23.75,2022-05-11 19:09:06.110000+02:00
83,23.7,2022-05-11 19:24:56.296000+02:00
84,23.65,2022-05-11 19:40:46.665000+02:00
85,23.5,2022-05-11 19:56:37.179000+02:00
86,23.55,2022-05-11 20:12:28.035000+02:00
87,23.4,2022-05-11 20:28:18.972000+02:00
88,23.45,2022-05-11 20:44:10.077000+02:00
89,23.35,2022-05-11 21:00:01.583000+02:00
0,23.3,2022-05-11 21:15:53.322000+02:00
1,23.25,2022-05-11 21:31:45.006000+02:00
2,23.05,2022-05-11 21:47:37.076000+02:00
3,23.05,2022-05-11 22:03:29.408000+02:00
4,23.0,2022-05-11 22:19:21.845000+02:00
5,22.95,2022-05-11 22:35:14.587000+02:00
6,22.85,2022-05-11 22:51:07.525000+02:00
7,22.75,2022-05-11 23:07:00.775000+02:00
8,22.65,2022-05-11 23:22:54.067000+02:00
9,22.6,2022-05-11 23:38:47.591000+02:00
10,22.6,2022-05-11 23:54:41.500000+02:00
11,22.55,2022-05-12 00:10:35.574000+02:00
12,22.5,2022-05-12 00:26:29.860000+02:00
13,22.4,2022-05-12 00:42:24.222000+02:00
14,22.35,2022-05-12 00:58:18.746000+02:00
15,22.2,2022-05-12 01:14:13.567000+02:00
16,22.2,2022-05-12 01:30:08.356000+02:00
17,22.1,2022-05-12 01:46:03.591000+02:00
18,22.05,2022-05-12 02:01:58.894000+02:00
19,21.95,2022-05-12 02:17:54.430000+02:00
20,22.0,2022-05-12 02:33:49.926000+02:00
21,21.95,2022-05-12 02:49:45.856000+02:00
22,21.8,2022-05-12 03:05:41.726000+02:00
23,21.75,2022-05-12 03:21:37.769000+02:00
24,21.75,2022-05-12 03:37:34.205000+02:00
25,21.65,2022-05-12 03:53:30.710000+02:00
26,21.6,2022-05-12 04:09:27.545000+02:00
27,21.65,2022-05-12 04:25:24.439000+02:00
28,21.65,2022-05-12 04:41:21.410000+02:00
29,21.6,2022-05-12 04:57:18.322000+02:00
30,21.5,2022-05-12 05:13:15.023000+02:00
31,21.55,2022-05-12 05:29:11.676000+02:00
32,21.45,2022-05-12 05:45:08.350000+02:00
33,21.5,2022-05-12 06:01:05.157000+02:00
34,21.5,2022-05-12 06:17:02.076000+02:00
35,21.5,2022-05-12 06:32:59.133000+02:00
36,21.45,2022-05-12 06:48:56.188000+02:00
37,21.5,2022-05-12 07:04:53.244000+02:00
38,21.55,2022-05-12 07:20:50.269000+02:00
39,21.55,2022-05-12 07:36:47.406000+02:00
40,21.5,2022-05-12 07:52:44.480000+02:00
41,21.45,2022-05-12 08:08:41.464000+02:00
42,21.5,2022-05-12 08:24:38.506000+02:00
43,21.45,2022-05-12 08:40:35.851000+02:00
44,21.5,2022-05-12 08:56:33.009000+02:00
45,21.65,2022-05-12 09:12:29.749000+02:00
46,21.6,2022-05-12 09:28:26.448000+02:00
47,21.6,2022-05-12 09:44:23.096000+02:00
48,21.65,2022-05-12 10:00:19.627000+02:00
49,21.7,2022-05-12 10:16:16.181000+02:00
50,21.7,2022-05-12 10:32:12.723000+02:00
51,21.7,2022-05-12 10:48:08.826000+02:00
52,21.75,2022-05-12 11:04:05.190000+02:00
53,21.75,2022-05-12 11:20:01.477000+02:00
54,21.75,2022-05-12 11:35:57.726000+02:00
55,21.8,2022-05-12 11:51:54.002000+02:00
56,21.75,2022-05-12 12:07:50.286000+02:00
57,21.9,2022-05-12 12:23:46.178000+02:00
58,21.9,2022-05-12 12:39:41.653000+02:00
59,22.0,2022-05-12 12:55:36.969000+02:00
60,22.05,2022-05-12 13:11:32.094000+02:00
61,22.05,2022-05-12 13:27:27.140000+02:00
62,22.25,2022-05-12 13:43:22.199000+02:00
63,22.3,2022-05-12 13:59:16.625000+02:00
64,22.3,2022-05-12 14:15:11.137000+02:00
65,22.4,2022-05-12 14:31:05.511000+02:00
66,22.35,2022-05-12 14:47:00.037000+02:00
67,22.25,2022-05-12 15:02:54.485000+02:00
68,22.3,2022-05-12 15:18:49.264000+02:00
69,22.25,2022-05-12 15:34:44.378000+02:00
70,22.2,2022-05-12 15:50:39.368000+02:00
71,22.2,2022-05-12 16:06:34.480000+02:00
72,22.2,2022-05-12 16:22:29.764000+02:00
73,22.1,2022-05-12 16:38:25.047000+02:00
74,22.15,2022-05-12 16:54:20.257000+02:00
75,22.15,2022-05-12 17:10:15.459000+02:00
76,22.1,2022-05-12 17:26:10.404000+02:00
77,22.1,2022-05-12 17:42:05.416000+02:00
78,22.1,2022-05-12 17:58:00.763000+02:00
79,22.1,2022-05-12 18:13:56.026000+02:00
80,22.15,2022-05-12 18:29:51.323000+02:00
81,22.05,2022-05-12 18:45:46.390000+02:00
82,22.05,2022-05-12 19:01:41.604000+02:00
83,22.05,2022-05-12 19:17:36.879000+02:00
84,22.15,2022-05-12 19:33:32.141000+02:00
85,22.2,2022-05-12 19:49:27.300000+02:00
86,22.1,2022-05-12 20:05:22.423000+02:00
87,22.05,2022-05-12 20:21:17.675000+02:00
88,21.9,2022-05-12 20:37:13.227000+02:00
89,21.85,2022-05-12 20:53:09.161000+02:00
90,21.85,2022-05-12 21:09:05.139000+02:00
0,21.75,2022-05-12 21:25:01.479000+02:00
1,21.8,2022-05-12 21:40:57.730000+02:00
2,21.65,2022-05-12 21:56:54.123000+02:00
3,21.65,2022-05-12 22:12:50.910000+02:00
4,21.6,2022-05-12 22:28:47.663000+02:00
5,21.55,2022-05-12 22:44:44.606000+02:00
6,21.5,2022-05-12 23:00:41.456000+02:00
7,21.45,2022-05-12 23:16:38.363000+02:00
8,21.5,2022-05-12 23:32:35.313000+02:00
9,21.4,2022-05-12 23:48:32.507000+02:00
10,21.4,2022-05-13 00:04:29.793000+02:00
11,21.4,2022-05-13 00:20:27.126000+02:00
12,21.35,2022-05-13 00:36:24.690000+02:00
13,21.3,2022-05-13 00:52:22.246000+02:00
14,21.35,2022-05-13 01:08:19.832000+02:00
15,21.25,2022-05-13 01:24:17.225000+02:00
16,21.25,2022-05-13 01:40:15.097000+02:00
17,21.2,2022-05-13 01:56:13.018000+02:00
18,21.1,2022-05-13 02:12:11.129000+02:00
19,21.1,2022-05-13 02:28:09.126000+02:00
20,21.0,2022-05-13 02:44:08.562000+02:00
21,20.95,2022-05-13 03:00:06.867000+02:00
22,20.9,2022-05-13 03:16:05.437000+02:00
23,20.8,2022-05-13 03:32:03.978000+02:00
24,20.8,2022-05-13 03:48:02.710000+02:00
25,20.7,2022-05-13 04:04:01.505000+02:00
26,20.7,2022-05-13 04:20:00.310000+02:00
27,20.65,2022-05-13 04:35:59.241000+02:00
28,20.6,2022-05-13 04:51:58.709000+02:00
29,20.6,2022-05-13 05:07:58.295000+02:00
30,20.6,2022-05-13 05:23:57.881000+02:00
31,20.6,2022-05-13 05:39:57.447000+02:00
32,20.6,2022-05-13 05:55:57.144000+02:00
33,20.6,2022-05-13 06:11:56.895000+02:00
34,20.6,2022-05-13 06:27:56.735000+02:00
35,20.5,2022-05-13 06:43:56.458000+02:00
36,20.5,2022-05-13 06:59:56.170000+02:00
37,20.5,2022-05-13 07:15:55.898000+02:00
38,20.55,2022-05-13 07:31:55.575000+02:00
39,20.6,2022-05-13 07:47:54.999000+02:00
40,20.75,2022-05-13 08:03:54.133000+02:00
41,20.8,2022-05-13 08:19:53.625000+02:00
42,20.85,2022-05-13 08:35:51.840000+02:00
43,20.95,2022-05-13 08:51:50.481000+02:00
44,20.85,2022-05-13 09:07:49.088000+02:00
45,20.95,2022-05-13 09:23:47.516000+02:00
46,20.95,2022-05-13 09:39:45.769000+02:00
47,21.0,2022-05-13 09:55:44.041000+02:00
48,21.05,2022-05-13 10:11:42.291000+02:00
49,21.05,2022-05-13 10:27:39.220000+02:00
50,21.1,2022-05-13 10:43:37.327000+02:00
51,21.1,2022-05-13 10:59:35.091000+02:00
52,21.2,2022-05-13 11:15:32.802000+02:00
53,21.25,2022-05-13 11:31:30.397000+02:00
54,21.3,2022-05-13 11:47:27.853000+02:00
55,21.35,2022-05-13 12:03:25.295000+02:00
56,21.4,2022-05-13 12:19:22.592000+02:00
57,21.5,2022-05-13 12:35:19.544000+02:00
58,21.55,2022-05-13 12:51:16.302000+02:00
59,21.55,2022-05-13 13:07:12.964000+02:00
60,21.5,2022-05-13 13:23:09.616000+02:00
61,21.5,2022-05-13 13:39:06.169000+02:00
62,21.5,2022-05-13 13:55:02.782000+02:00
63,21.5,2022-05-13 14:10:59.522000+02:00
64,21.5,2022-05-13 14:26:56.446000+02:00
65,21.5,2022-05-13 14:42:53.254000+02:00
66,21.5,2022-05-13 14:58:50.206000+02:00
67,21.4,2022-05-13 15:14:47.022000+02:00
68,21.4,2022-05-13 15:30:43.959000+02:00
69,21.45,2022-05-13 15:46:40.959000+02:00
70,21.5,2022-05-13 16:02:37.969000+02:00
71,21.5,2022-05-13 16:18:34.920000+02:00
72,21.5,2022-05-13 16:34:31.793000+02:00
73,21.45,2022-05-13 16:50:28.450000+02:00
74,21.6,2022-05-13 17:06:25.313000+02:00
75,21.6,2022-05-13 17:22:21.977000+02:00
76,21.55,2022-05-13 17:38:18.553000+02:00
77,21.6,2022-05-13 17:54:14.901000+02:00
78,21.7,2022-05-13 18:10:11.052000+02:00
79,21.65,2022-05-13 18:26:07.177000+02:00
80,21.75,2022-05-13 18:42:03.213000+02:00
81,21.7,2022-05-13 18:57:59.194000+02:00
82,21.85,2022-05-13 19:13:55.096000+02:00
83,21.75,2022-05-13 19:29:50.986000+02:00
84,21.75,2022-05-13 19:45:46.912000+02:00
85,21.7,2022-05-13 20:01:43.043000+02:00
86,21.6,2022-05-13 20:17:39.216000+02:00
87,21.6,2022-05-13 20:33:35.547000+02:00
88,21.5,2022-05-13 20:49:32.037000+02:00
89,21.45,2022-05-13 21:05:28.820000+02:00
0,21.45,2022-05-13 21:21:25.849000+02:00
1,21.35,2022-05-13 21:37:22.991000+02:00
2,21.3,2022-05-13 21:53:20.353000+02:00
3,21.2,2022-05-13 22:09:17.899000+02:00
4,21.15,2022-05-13 22:25:15.787000+02:00
5,21.1,2022-05-13 22:41:15.111000+02:00
6,21.05,2022-05-13 22:57:12+02:00
7,20.95,2022-05-13 23:13:10.249000+02:00
8,21.0,2022-05-13 23:29:09.699000+02:00
9,21.0,2022-05-13 23:45:06.600000+02:00
10,21.0,2022-05-14 00:01:06.225000+02:00
11,20.9,2022-05-14 00:17:04.467000+02:00
12,20.9,2022-05-14 00:33:02.787000+02:00
13,20.85,2022-05-14 00:49:01.030000+02:00
14,20.9,2022-05-14 01:04:59.484000+02:00
15,20.9,2022-05-14 01:20:57.974000+02:00
16,20.8,2022-05-14 01:36:56.519000+02:00
17,20.85,2022-05-14 01:52:55.137000+02:00
18,20.8,2022-05-14 02:08:53.720000+02:00
19,20.7,2022-05-14 02:24:52.553000+02:00
20,20.75,2022-05-14 02:40:51.447000+02:00
21,20.75,2022-05-14 02:56:50.652000+02:00
22,20.7,2022-05-14 03:12:49.455000+02:00
23,20.7,2022-05-14 03:28:48.334000+02:00
24,20.65,2022-05-14 03:44:47.611000+02:00
25,20.55,2022-05-14 04:00:46.859000+02:00
26,20.55,2022-05-14 04:16:46.201000+02:00
27,20.55,2022-05-14 04:32:45.542000+02:00
28,20.6,2022-05-14 04:48:45.140000+02:00
29,20.55,2022-05-14 05:04:44.789000+02:00
30,20.55,2022-05-14 05:20:44.462000+02:00
31,20.6,2022-05-14 05:36:44.069000+02:00
32,20.5,2022-05-14 05:52:43.483000+02:00
33,20.5,2022-05-14 06:08:42.739000+02:00
34,20.5,2022-05-14 06:24:42.588000+02:00
35,20.5,2022-05-14 06:40:42.431000+02:00
36,20.55,2022-05-14 06:56:42.078000+02:00
37,20.5,2022-05-14 07:12:41.485000+02:00
38,20.55,2022-05-14 07:28:40.683000+02:00
39,20.6,2022-05-14 07:44:39.997000+02:00
40,20.65,2022-05-14 08:00:39.416000+02:00
41,20.7,2022-05-14 08:16:38.657000+02:00
42,20.75,2022-05-14 08:32:37.619000+02:00
43,20.95,2022-05-14 08:48:36.137000+02:00
44,20.9,2022-05-14 09:04:34.679000+02:00
45,20.75,2022-05-14 09:20:33.366000+02:00
46,20.9,2022-05-14 09:36:30.735000+02:00
47,20.8,2022-05-14 09:52:30.579000+02:00
48,20.8,2022-05-14 10:08:29.460000+02:00
49,20.8,2022-05-14 10:24:28.219000+02:00
50,20.8,2022-05-14 10:40:26.839000+02:00
51,20.85,2022-05-14 10:56:25.648000+02:00
52,20.75,2022-05-14 11:12:24.277000+02:00
53,20.7,2022-05-14 11:28:23.009000+02:00
54,20.7,2022-05-14 11:44:22.014000+02:00
55,20.75,2022-05-14 12:00:21.120000+02:00
56,20.75,2022-05-14 12:16:20.094000+02:00
57,20.75,2022-05-14 12:32:18.820000+02:00
58,20.85,2022-05-14 12:48:17.779000+02:00
59,21.0,2022-05-14 13:04:15.009000+02:00
60,20.95,2022-05-14 13:20:14.405000+02:00
61,20.95,2022-05-14 13:36:12.432000+02:00
62,20.9,2022-05-14 13:52:09.180000+02:00
63,21.0,2022-05-14 14:08:07.123000+02:00
64,20.95,2022-05-14 14:24:04.957000+02:00
65,20.95,2022-05-14 14:40:04.517000+02:00
66,21.0,2022-05-14 14:56:02.626000+02:00
67,20.9,2022-05-14 15:12:01.165000+02:00
68,21.05,2022-05-14 15:27:58.674000+02:00
69,21.05,2022-05-14 15:43:56.673000+02:00
70,21.2,2022-05-14 15:59:53.066000+02:00
71,21.2,2022-05-14 16:15:50.746000+02:00
72,21.25,2022-05-14 16:31:48.204000+02:00
73,21.3,2022-05-14 16:47:45.584000+02:00
74,21.35,2022-05-14 17:03:42.875000+02:00
75,21.4,2022-05-14 17:19:40.126000+02:00
76,21.45,2022-05-14 17:35:37.186000+02:00
77,21.6,2022-05-14 17:51:33.580000+02:00
78,21.6,2022-05-14 18:07:29.715000+02:00
79,21.7,2022-05-14 18:23:25.840000+02:00
80,21.7,2022-05-14 18:39:21.848000+02:00
81,21.7,2022-05-14 18:55:17.949000+02:00
82,21.7,2022-05-14 19:11:14.306000+02:00
83,21.6,2022-05-14 19:27:10.569000+02:00
84,21.65,2022-05-14 19:43:06.839000+02:00
85,21.6,2022-05-14 19:59:03.138000+02:00
86,21.45,2022-05-14 20:14:59.510000+02:00
87,21.45,2022-05-14 20:30:56.110000+02:00
88,21.45,2022-05-14 20:46:52.971000+02:00
89,21.5,2022-05-14 21:02:49.828000+02:00
0,21.4,2022-05-14 21:18:46.685000+02:00
1,21.3,2022-05-14 21:34:43.465000+02:00
2,21.35,2022-05-14 21:50:40.677000+02:00
3,21.3,2022-05-14 22:06:38.103000+02:00
4,21.25,2022-05-14 22:22:36.064000+02:00
5,21.2,2022-05-14 22:38:34.236000+02:00
6,21.1,2022-05-14 22:54:33.811000+02:00
7,21.0,2022-05-14 23:10:32.353000+02:00
8,20.95,2022-05-14 23:26:30.900000+02:00
9,20.95,2022-05-14 23:42:29.359000+02:00
10,21.0,2022-05-14 23:58:27.927000+02:00
11,20.9,2022-05-15 00:14:26.694000+02:00
12,20.95,2022-05-15 00:30:24.068000+02:00
13,20.95,2022-05-15 00:46:23.886000+02:00
14,20.9,2022-05-15 01:02:22.596000+02:00
15,20.9,2022-05-15 01:18:21.246000+02:00
16,20.8,2022-05-15 01:34:20.076000+02:00
17,20.8,2022-05-15 01:50:19.342000+02:00
18,20.8,2022-05-15 02:06:18.475000+02:00
19,20.8,2022-05-15 02:22:17.719000+02:00
20,20.7,2022-05-15 02:38:16.863000+02:00
21,20.65,2022-05-15 02:54:16.142000+02:00
22,20.65,2022-05-15 03:10:15.566000+02:00
23,20.65,2022-05-15 03:26:15.065000+02:00
24,20.6,2022-05-15 03:42:14.662000+02:00
25,20.5,2022-05-15 03:58:14.296000+02:00
26,20.55,2022-05-15 04:14:13.999000+02:00
27,20.5,2022-05-15 04:30:13.955000+02:00
28,20.5,2022-05-15 04:46:13.964000+02:00
29,20.4,2022-05-15 05:02:13.912000+02:00
30,20.45,2022-05-15 05:18:14.124000+02:00
31,20.45,2022-05-15 05:34:14.412000+02:00
32,20.45,2022-05-15 05:50:14.270000+02:00
33,20.5,2022-05-15 06:06:13.898000+02:00
34,20.4,2022-05-15 06:22:13.572000+02:00
35,20.4,2022-05-15 06:38:13.526000+02:00
36,20.4,2022-05-15 06:54:13.656000+02:00
37,20.35,2022-05-15 07:10:13.617000+02:00
38,20.45,2022-05-15 07:26:13.813000+02:00
39,20.4,2022-05-15 07:42:14.077000+02:00
40,20.55,2022-05-15 07:58:14.066000+02:00
41,20.55,2022-05-15 08:14:13.637000+02:00
42,20.75,2022-05-15 08:30:12.917000+02:00
43,20.85,2022-05-15 08:46:11.771000+02:00
44,20.9,2022-05-15 09:02:09.122000+02:00
45,20.9,2022-05-15 09:18:09.014000+02:00
46,20.9,2022-05-15 09:34:07.576000+02:00
47,20.95,2022-05-15 09:50:04.926000+02:00
48,21.0,2022-05-15 10:06:04.610000+02:00
49,21.05,2022-05-15 10:22:02.881000+02:00
50,21.05,2022-05-15 10:37:59.733000+02:00
51,21.05,2022-05-15 10:53:57.668000+02:00
52,21.15,2022-05-15 11:09:55.588000+02:00
53,21.15,2022-05-15 11:25:53.594000+02:00
54,21.2,2022-05-15 11:41:51.127000+02:00
55,21.2,2022-05-15 11:57:48.649000+02:00
56,21.25,2022-05-15 12:13:46.320000+02:00
57,21.4,2022-05-15 12:29:43.530000+02:00
58,21.45,2022-05-15 12:45:40.457000+02:00
