,1BathRoomWatet,timestamp
1,NOT_PRESENT,2022-08-16 07:21:57.224000+02:00
2,PRESENT,2022-08-16 07:22:00.297000+02:00
3,NOT_PRESENT,2022-08-16 07:51:49.972000+02:00
4,PRESENT,2022-08-16 07:52:01.868000+02:00
5,NOT_PRESENT,2022-08-16 07:53:10.704000+02:00
6,PRESENT,2022-08-16 07:53:20.345000+02:00
7,NOT_PRESENT,2022-08-16 07:57:53.355000+02:00
8,PRESENT,2022-08-16 07:58:01.173000+02:00
9,NOT_PRESENT,2022-08-16 07:58:02.499000+02:00
10,PRESENT,2022-08-16 07:58:15.253000+02:00
11,NOT_PRESENT,2022-08-16 07:58:16.579000+02:00
12,PRESENT,2022-08-16 07:58:36.952000+02:00
13,NOT_PRESENT,2022-08-16 08:01:32.937000+02:00
14,PRESENT,2022-08-16 08:01:46.852000+02:00
15,NOT_PRESENT,2022-08-16 08:09:27.603000+02:00
16,PRESENT,2022-08-16 08:09:30.917000+02:00
17,NOT_PRESENT,2022-08-16 08:09:49.753000+02:00
18,PRESENT,2022-08-16 08:09:59.591000+02:00
19,NOT_PRESENT,2022-08-16 08:12:38.022000+02:00
20,PRESENT,2022-08-16 08:12:42.007000+02:00
21,NOT_PRESENT,2022-08-16 08:12:59.984000+02:00
22,PRESENT,2022-08-16 08:13:10.924000+02:00
23,NOT_PRESENT,2022-08-16 08:13:38.740000+02:00
24,PRESENT,2022-08-16 08:14:42.797000+02:00
25,NOT_PRESENT,2022-08-16 08:14:56.705000+02:00
26,PRESENT,2022-08-16 08:15:22.493000+02:00
27,NOT_PRESENT,2022-08-16 08:15:29.248000+02:00
28,PRESENT,2022-08-16 08:16:22.946000+02:00
29,NOT_PRESENT,2022-08-16 08:16:35.511000+02:00
30,PRESENT,2022-08-16 08:16:42.186000+02:00
31,NOT_PRESENT,2022-08-16 08:17:23.705000+02:00
32,PRESENT,2022-08-16 08:17:37.582000+02:00
33,NOT_PRESENT,2022-08-16 08:57:03.398000+02:00
34,PRESENT,2022-08-16 08:57:17.979000+02:00
35,NOT_PRESENT,2022-08-16 09:05:03.618000+02:00
36,PRESENT,2022-08-16 09:05:20.472000+02:00
37,NOT_PRESENT,2022-08-16 09:09:20.066000+02:00
38,PRESENT,2022-08-16 09:09:47.086000+02:00
39,NOT_PRESENT,2022-08-16 09:10:44.519000+02:00
40,PRESENT,2022-08-16 09:11:31.565000+02:00
41,NOT_PRESENT,2022-08-16 09:11:48.691000+02:00
42,PRESENT,2022-08-16 09:12:15.700000+02:00
43,NOT_PRESENT,2022-08-16 09:13:59.744000+02:00
44,PRESENT,2022-08-16 09:14:29.216000+02:00
45,NOT_PRESENT,2022-08-16 09:15:43.739000+02:00
46,PRESENT,2022-08-16 09:16:09.443000+02:00
47,NOT_PRESENT,2022-08-16 09:17:31.871000+02:00
48,PRESENT,2022-08-16 16:56:12.775000+02:00
49,NOT_PRESENT,2022-08-16 19:20:28.214000+02:00
50,PRESENT,2022-08-16 19:23:59.102000+02:00
51,NOT_PRESENT,2022-08-16 19:24:04.038000+02:00
52,PRESENT,2022-08-16 19:24:17.932000+02:00
53,NOT_PRESENT,2022-08-16 19:27:54.824000+02:00
54,PRESENT,2022-08-16 19:31:46.126000+02:00
55,NOT_PRESENT,2022-08-16 19:32:19.620000+02:00
56,PRESENT,2022-08-16 19:32:43.280000+02:00
57,NOT_PRESENT,2022-08-16 19:33:16.848000+02:00
58,PRESENT,2022-08-16 19:33:19.250000+02:00
59,NOT_PRESENT,2022-08-16 19:34:28.010000+02:00
60,PRESENT,2022-08-16 19:34:34.008000+02:00
61,NOT_PRESENT,2022-08-16 19:35:42.282000+02:00
62,PRESENT,2022-08-16 19:35:54.606000+02:00
63,NOT_PRESENT,2022-08-16 19:36:06.714000+02:00
64,PRESENT,2022-08-16 19:36:20.428000+02:00
65,NOT_PRESENT,2022-08-16 19:36:27.361000+02:00
66,PRESENT,2022-08-16 19:37:43.350000+02:00
67,NOT_PRESENT,2022-08-16 19:39:56.238000+02:00
68,PRESENT,2022-08-16 19:40:27.831000+02:00
69,NOT_PRESENT,2022-08-16 19:50:02.485000+02:00
70,PRESENT,2022-08-16 19:50:33.178000+02:00
71,NOT_PRESENT,2022-08-16 19:51:01.401000+02:00
72,PRESENT,2022-08-16 19:52:55.520000+02:00
73,NOT_PRESENT,2022-08-16 19:53:10.322000+02:00
74,PRESENT,2022-08-16 19:58:51.820000+02:00
75,NOT_PRESENT,2022-08-16 20:00:11.327000+02:00
76,PRESENT,2022-08-16 20:00:21.834000+02:00
77,NOT_PRESENT,2022-08-16 20:01:38.779000+02:00
78,PRESENT,2022-08-16 20:02:28.121000+02:00
79,NOT_PRESENT,2022-08-16 20:07:00.968000+02:00
80,PRESENT,2022-08-16 20:08:07.894000+02:00
81,NOT_PRESENT,2022-08-16 20:08:38.646000+02:00
0,PRESENT,2022-08-18 07:27:36.495000+02:00
1,NOT_PRESENT,2022-08-18 08:28:41.874000+02:00
2,PRESENT,2022-08-18 08:28:47.201000+02:00
3,NOT_PRESENT,2022-08-18 08:33:13.858000+02:00
0,PRESENT,2022-08-19 08:46:54.399000+02:00
1,NOT_PRESENT,2022-08-19 10:35:20.552000+02:00
0,PRESENT,2022-08-20 08:05:58.632000+02:00
1,NOT_PRESENT,2022-08-20 10:03:45.613000+02:00
0,PRESENT,2022-08-21 08:05:49.295000+02:00
1,NOT_PRESENT,2022-08-21 08:57:34.930000+02:00
2,PRESENT,2022-08-21 08:57:39.612000+02:00
3,NOT_PRESENT,2022-08-21 08:57:42.542000+02:00
4,PRESENT,2022-08-21 12:08:42.181000+02:00
5,NOT_PRESENT,2022-08-21 12:09:14.976000+02:00
6,PRESENT,2022-08-21 12:11:16.751000+02:00
7,NOT_PRESENT,2022-08-21 16:30:01.872000+02:00
8,PRESENT,2022-08-21 20:20:34.497000+02:00
9,NOT_PRESENT,2022-08-21 20:20:58.592000+02:00
10,PRESENT,2022-08-21 20:21:09.557000+02:00
11,NOT_PRESENT,2022-08-21 20:21:25.311000+02:00
0,PRESENT,2022-08-22 08:28:27.812000+02:00
1,NOT_PRESENT,2022-08-22 10:31:01.898000+02:00
0,PRESENT,2022-08-23 07:36:30.439000+02:00
1,NOT_PRESENT,2022-08-23 11:49:50.425000+02:00
2,PRESENT,2022-08-23 15:21:57.281000+02:00
3,NOT_PRESENT,2022-08-23 15:22:46.042000+02:00
0,PRESENT,2022-08-24 07:13:31.367000+02:00
1,NOT_PRESENT,2022-08-24 07:13:34.521000+02:00
2,PRESENT,2022-08-24 07:13:36.251000+02:00
3,NOT_PRESENT,2022-08-24 08:59:49.433000+02:00
0,PRESENT,2022-08-25 06:59:24.116000+02:00
1,NOT_PRESENT,2022-08-25 06:59:38.079000+02:00
2,PRESENT,2022-08-25 06:59:42.488000+02:00
3,NOT_PRESENT,2022-08-25 08:59:48.507000+02:00
0,PRESENT,2022-08-27 10:06:14.298000+02:00
1,NOT_PRESENT,2022-08-27 14:55:11.513000+02:00
0,PRESENT,2022-08-29 09:13:39.613000+02:00
1,NOT_PRESENT,2022-08-29 12:05:49.110000+02:00
0,PRESENT,2022-08-30 07:44:20.137000+02:00
1,NOT_PRESENT,2022-08-30 07:44:30.881000+02:00
2,PRESENT,2022-08-30 07:44:32.605000+02:00
3,NOT_PRESENT,2022-08-30 08:59:59.692000+02:00
0,PRESENT,2022-08-31 07:25:27.915000+02:00
1,NOT_PRESENT,2022-08-31 08:41:09.593000+02:00
2,PRESENT,2022-08-31 08:41:11.998000+02:00
3,NOT_PRESENT,2022-08-31 08:43:56.516000+02:00
4,PRESENT,2022-08-31 08:44:07.729000+02:00
5,NOT_PRESENT,2022-08-31 08:46:26.151000+02:00
6,PRESENT,2022-08-31 08:46:31.058000+02:00
7,NOT_PRESENT,2022-08-31 08:53:55.881000+02:00
8,PRESENT,2022-08-31 08:53:59.636000+02:00
9,NOT_PRESENT,2022-08-31 08:54:18.125000+02:00
10,PRESENT,2022-08-31 08:54:21.450000+02:00
11,NOT_PRESENT,2022-08-31 08:55:01.182000+02:00
12,PRESENT,2022-08-31 08:55:05.180000+02:00
13,NOT_PRESENT,2022-08-31 08:55:09.018000+02:00
14,PRESENT,2022-08-31 08:55:15.037000+02:00
15,NOT_PRESENT,2022-08-31 08:55:20.223000+02:00
16,PRESENT,2022-08-31 08:55:23.304000+02:00
17,NOT_PRESENT,2022-08-31 08:56:12.840000+02:00
18,PRESENT,2022-08-31 08:56:21.366000+02:00
19,NOT_PRESENT,2022-08-31 08:56:58.634000+02:00
20,PRESENT,2022-08-31 08:57:05.089000+02:00
21,NOT_PRESENT,2022-08-31 08:57:06.422000+02:00
22,PRESENT,2022-08-31 08:57:14.703000+02:00
23,NOT_PRESENT,2022-08-31 08:58:20.680000+02:00
24,PRESENT,2022-08-31 08:58:27.616000+02:00
25,NOT_PRESENT,2022-08-31 08:59:12.127000+02:00
26,PRESENT,2022-08-31 08:59:40.989000+02:00
27,NOT_PRESENT,2022-08-31 08:59:46.610000+02:00
28,PRESENT,2022-08-31 08:59:54.219000+02:00
29,NOT_PRESENT,2022-08-31 08:59:55.553000+02:00
30,PRESENT,2022-08-31 09:01:51.440000+02:00
31,NOT_PRESENT,2022-08-31 09:02:14.026000+02:00
32,PRESENT,2022-08-31 20:19:43.480000+02:00
33,NOT_PRESENT,2022-08-31 20:19:56.936000+02:00
34,PRESENT,2022-08-31 20:20:00.917000+02:00
35,NOT_PRESENT,2022-08-31 20:20:03.826000+02:00
36,PRESENT,2022-08-31 20:20:06.224000+02:00
37,NOT_PRESENT,2022-08-31 21:08:33.221000+02:00
38,PRESENT,2022-08-31 21:08:36.539000+02:00
