,1MainDoor,timestamp
18,NOT_PRESENT,2022-05-17 14:59:15.916000+02:00
19,PRESENT,2022-05-17 14:59:31.013000+02:00
20,NOT_PRESENT,2022-05-17 14:59:33.093000+02:00
21,PRESENT,2022-05-17 14:59:35.119000+02:00
22,NOT_PRESENT,2022-05-17 15:02:44.595000+02:00
23,PRESENT,2022-05-17 15:05:36.314000+02:00
24,NOT_PRESENT,2022-05-17 15:34:17.249000+02:00
25,PRESENT,2022-05-17 15:34:37.774000+02:00
26,NOT_PRESENT,2022-05-17 16:30:14.986000+02:00
27,PRESENT,2022-05-17 16:30:35.308000+02:00
0,NOT_PRESENT,2022-05-18 07:40:45.295000+02:00
1,PRESENT,2022-05-18 07:43:50.100000+02:00
2,NOT_PRESENT,2022-05-18 07:46:17.546000+02:00
3,PRESENT,2022-05-18 07:46:28.997000+02:00
4,NOT_PRESENT,2022-05-18 14:55:16.852000+02:00
5,PRESENT,2022-05-18 14:55:22.910000+02:00
6,NOT_PRESENT,2022-05-18 14:59:13.528000+02:00
7,PRESENT,2022-05-18 15:00:45.958000+02:00
8,NOT_PRESENT,2022-05-18 15:01:37.527000+02:00
9,PRESENT,2022-05-18 15:01:44.483000+02:00
10,NOT_PRESENT,2022-05-18 15:21:14.008000+02:00
11,PRESENT,2022-05-18 15:22:15.834000+02:00
12,NOT_PRESENT,2022-05-18 16:59:10.206000+02:00
13,PRESENT,2022-05-18 16:59:20.782000+02:00
0,NOT_PRESENT,2022-05-19 08:22:59.895000+02:00
1,PRESENT,2022-05-19 08:23:40.328000+02:00
2,NOT_PRESENT,2022-05-19 08:44:13.359000+02:00
3,PRESENT,2022-05-19 08:44:20.062000+02:00
4,NOT_PRESENT,2022-05-19 09:07:13.537000+02:00
5,PRESENT,2022-05-19 09:08:29.706000+02:00
6,NOT_PRESENT,2022-05-19 10:28:48.305000+02:00
7,PRESENT,2022-05-19 10:29:02.178000+02:00
8,NOT_PRESENT,2022-05-19 10:38:54.994000+02:00
9,PRESENT,2022-05-19 10:41:42.424000+02:00
10,NOT_PRESENT,2022-05-19 12:17:53.595000+02:00
11,PRESENT,2022-05-19 12:22:52.753000+02:00
12,NOT_PRESENT,2022-05-19 14:41:31.036000+02:00
13,PRESENT,2022-05-19 14:41:38.749000+02:00
14,NOT_PRESENT,2022-05-19 16:05:03.757000+02:00
15,PRESENT,2022-05-19 16:05:08.084000+02:00
16,NOT_PRESENT,2022-05-19 16:23:52.553000+02:00
17,PRESENT,2022-05-19 16:25:33.305000+02:00
18,NOT_PRESENT,2022-05-19 16:32:50.885000+02:00
19,PRESENT,2022-05-19 16:32:56.553000+02:00
20,NOT_PRESENT,2022-05-19 18:03:07.072000+02:00
21,PRESENT,2022-05-19 18:03:10.042000+02:00
22,NOT_PRESENT,2022-05-19 19:29:43.015000+02:00
23,PRESENT,2022-05-19 19:29:46.762000+02:00
0,NOT_PRESENT,2022-05-20 08:09:05.290000+02:00
1,PRESENT,2022-05-20 08:09:40.455000+02:00
2,NOT_PRESENT,2022-05-20 08:09:56.561000+02:00
3,PRESENT,2022-05-20 08:10:01.347000+02:00
4,NOT_PRESENT,2022-05-20 08:29:53.142000+02:00
5,PRESENT,2022-05-20 08:30:03.442000+02:00
6,NOT_PRESENT,2022-05-20 09:06:48.541000+02:00
7,PRESENT,2022-05-20 09:06:53.327000+02:00
8,NOT_PRESENT,2022-05-20 09:09:32.901000+02:00
9,PRESENT,2022-05-20 09:09:55.923000+02:00
10,NOT_PRESENT,2022-05-20 09:26:43.458000+02:00
11,PRESENT,2022-05-20 09:31:05.870000+02:00
12,NOT_PRESENT,2022-05-20 09:46:55.740000+02:00
13,PRESENT,2022-05-20 09:47:01.757000+02:00
14,NOT_PRESENT,2022-05-20 12:04:35.739000+02:00
15,PRESENT,2022-05-20 12:05:18.517000+02:00
16,NOT_PRESENT,2022-05-20 12:22:27.391000+02:00
17,PRESENT,2022-05-20 12:23:32.926000+02:00
18,NOT_PRESENT,2022-05-20 13:07:33.861000+02:00
19,PRESENT,2022-05-20 13:07:39.528000+02:00
20,NOT_PRESENT,2022-05-20 13:07:46.044000+02:00
21,PRESENT,2022-05-20 13:07:50.228000+02:00
22,NOT_PRESENT,2022-05-20 13:15:20.046000+02:00
23,PRESENT,2022-05-20 13:15:30.104000+02:00
24,NOT_PRESENT,2022-05-20 13:15:32.282000+02:00
25,PRESENT,2022-05-20 13:18:02.368000+02:00
26,NOT_PRESENT,2022-05-20 13:22:11.191000+02:00
27,PRESENT,2022-05-20 13:22:14.700000+02:00
28,NOT_PRESENT,2022-05-20 14:29:17.614000+02:00
29,PRESENT,2022-05-20 14:29:35.262000+02:00
30,NOT_PRESENT,2022-05-20 14:30:28.547000+02:00
31,PRESENT,2022-05-20 14:30:46.832000+02:00
32,NOT_PRESENT,2022-05-20 14:32:56.754000+02:00
33,PRESENT,2022-05-20 14:33:12.301000+02:00
34,NOT_PRESENT,2022-05-20 14:45:46.695000+02:00
35,PRESENT,2022-05-20 14:45:51.819000+02:00
36,NOT_PRESENT,2022-05-20 14:46:01.147000+02:00
37,PRESENT,2022-05-20 14:47:00.587000+02:00
38,NOT_PRESENT,2022-05-20 14:50:55.822000+02:00
39,PRESENT,2022-05-20 14:52:21.992000+02:00
40,NOT_PRESENT,2022-05-20 14:53:46.593000+02:00
41,PRESENT,2022-05-20 14:53:51.713000+02:00
42,NOT_PRESENT,2022-05-20 14:54:52.513000+02:00
43,PRESENT,2022-05-20 14:55:06.595000+02:00
44,NOT_PRESENT,2022-05-20 15:15:43.199000+02:00
45,PRESENT,2022-05-20 15:17:24.020000+02:00
46,NOT_PRESENT,2022-05-20 15:17:26.191000+02:00
47,PRESENT,2022-05-20 15:19:03.247000+02:00
48,NOT_PRESENT,2022-05-20 15:21:30.950000+02:00
49,PRESENT,2022-05-20 15:21:56.781000+02:00
50,NOT_PRESENT,2022-05-20 15:23:16.591000+02:00
51,PRESENT,2022-05-20 15:27:59.820000+02:00
52,NOT_PRESENT,2022-05-20 15:41:41.204000+02:00
53,PRESENT,2022-05-20 15:42:09.965000+02:00
54,NOT_PRESENT,2022-05-20 15:53:19.191000+02:00
55,PRESENT,2022-05-20 15:55:31.131000+02:00
56,NOT_PRESENT,2022-05-20 15:57:44.230000+02:00
57,PRESENT,2022-05-20 15:58:03.705000+02:00
58,NOT_PRESENT,2022-05-20 17:49:51.367000+02:00
59,PRESENT,2022-05-20 17:50:02.408000+02:00
60,NOT_PRESENT,2022-05-20 17:54:26.559000+02:00
61,PRESENT,2022-05-20 17:59:10.173000+02:00
62,NOT_PRESENT,2022-05-20 20:04:28.685000+02:00
63,PRESENT,2022-05-20 20:05:06.198000+02:00
0,NOT_PRESENT,2022-05-20 22:29:25.667000+02:00
1,PRESENT,2022-05-20 22:30:10.720000+02:00
2,NOT_PRESENT,2022-05-21 10:37:30.929000+02:00
3,PRESENT,2022-05-21 10:37:36.515000+02:00
4,NOT_PRESENT,2022-05-21 10:38:16.082000+02:00
5,PRESENT,2022-05-21 10:39:02.936000+02:00
6,NOT_PRESENT,2022-05-21 14:08:29.783000+02:00
7,PRESENT,2022-05-21 14:09:10.888000+02:00
8,NOT_PRESENT,2022-05-21 14:45:45.392000+02:00
9,PRESENT,2022-05-21 14:47:15.479000+02:00
10,NOT_PRESENT,2022-05-21 17:29:04.008000+02:00
11,PRESENT,2022-05-21 17:29:13.795000+02:00
12,NOT_PRESENT,2022-05-21 17:31:03.632000+02:00
13,PRESENT,2022-05-21 17:32:36.425000+02:00
14,NOT_PRESENT,2022-05-21 17:32:55.829000+02:00
15,PRESENT,2022-05-21 17:33:00.408000+02:00
16,NOT_PRESENT,2022-05-21 17:35:36.614000+02:00
17,PRESENT,2022-05-21 17:38:15.797000+02:00
18,NOT_PRESENT,2022-05-21 18:11:58.931000+02:00
19,PRESENT,2022-05-21 18:12:17.238000+02:00
0,NOT_PRESENT,2022-05-21 21:27:29.151000+02:00
1,PRESENT,2022-05-21 21:28:28.723000+02:00
2,NOT_PRESENT,2022-05-22 10:12:27.849000+02:00
3,PRESENT,2022-05-22 10:12:32.646000+02:00
4,NOT_PRESENT,2022-05-22 12:42:31.364000+02:00
5,PRESENT,2022-05-22 12:42:40.727000+02:00
6,NOT_PRESENT,2022-05-22 14:01:07.341000+02:00
7,PRESENT,2022-05-22 14:01:20.286000+02:00
8,NOT_PRESENT,2022-05-22 14:01:22.286000+02:00
9,PRESENT,2022-05-22 14:01:53.773000+02:00
10,NOT_PRESENT,2022-05-22 14:10:23.786000+02:00
11,PRESENT,2022-05-22 14:10:40.992000+02:00
12,NOT_PRESENT,2022-05-22 15:12:34.668000+02:00
13,PRESENT,2022-05-22 15:12:53.690000+02:00
14,NOT_PRESENT,2022-05-22 15:27:52.613000+02:00
15,PRESENT,2022-05-22 15:32:54.163000+02:00
0,NOT_PRESENT,2022-05-23 07:14:46.044000+02:00
1,PRESENT,2022-05-23 07:15:03.768000+02:00
2,NOT_PRESENT,2022-05-23 08:00:35.905000+02:00
3,PRESENT,2022-05-23 08:01:21.946000+02:00
4,NOT_PRESENT,2022-05-23 08:04:56.785000+02:00
5,PRESENT,2022-05-23 08:05:08.191000+02:00
6,NOT_PRESENT,2022-05-23 14:46:04.227000+02:00
7,PRESENT,2022-05-23 14:46:09.341000+02:00
8,NOT_PRESENT,2022-05-23 15:46:45.264000+02:00
9,PRESENT,2022-05-23 15:46:50.380000+02:00
10,NOT_PRESENT,2022-05-23 16:12:16.115000+02:00
11,PRESENT,2022-05-23 16:12:21.910000+02:00
12,NOT_PRESENT,2022-05-23 18:07:36.729000+02:00
13,PRESENT,2022-05-23 18:08:09.590000+02:00
0,NOT_PRESENT,2022-05-24 08:12:09.482000+02:00
1,PRESENT,2022-05-24 08:12:43.509000+02:00
2,NOT_PRESENT,2022-05-24 15:36:15.114000+02:00
3,PRESENT,2022-05-24 15:37:19.983000+02:00
0,NOT_PRESENT,2022-05-25 08:17:18.481000+02:00
1,PRESENT,2022-05-25 08:17:28.505000+02:00
2,NOT_PRESENT,2022-05-25 08:19:45.153000+02:00
3,PRESENT,2022-05-25 08:20:01.444000+02:00
4,NOT_PRESENT,2022-05-25 08:40:58.778000+02:00
5,PRESENT,2022-05-25 08:41:05.043000+02:00
6,NOT_PRESENT,2022-05-25 09:56:20.228000+02:00
7,PRESENT,2022-05-25 09:57:01.890000+02:00
8,NOT_PRESENT,2022-05-25 10:00:44.133000+02:00
9,PRESENT,2022-05-25 10:01:09.158000+02:00
10,NOT_PRESENT,2022-05-25 10:10:26.977000+02:00
11,PRESENT,2022-05-25 10:10:38.147000+02:00
12,NOT_PRESENT,2022-05-25 11:06:35.614000+02:00
13,PRESENT,2022-05-25 11:06:46.176000+02:00
14,NOT_PRESENT,2022-05-25 11:25:31.611000+02:00
15,PRESENT,2022-05-25 11:28:08.657000+02:00
16,NOT_PRESENT,2022-05-25 12:38:25.526000+02:00
17,PRESENT,2022-05-25 12:39:26.677000+02:00
18,NOT_PRESENT,2022-05-25 12:44:04.487000+02:00
19,PRESENT,2022-05-25 12:44:09.608000+02:00
20,NOT_PRESENT,2022-05-25 15:52:47.619000+02:00
21,PRESENT,2022-05-25 15:55:57.757000+02:00
0,NOT_PRESENT,2022-05-26 09:05:37.467000+02:00
1,PRESENT,2022-05-26 09:05:46.153000+02:00
2,NOT_PRESENT,2022-05-26 09:22:46.797000+02:00
3,PRESENT,2022-05-26 09:25:07.698000+02:00
4,NOT_PRESENT,2022-05-26 09:54:45.560000+02:00
5,PRESENT,2022-05-26 09:55:45.087000+02:00
6,NOT_PRESENT,2022-05-26 11:06:28.906000+02:00
7,PRESENT,2022-05-26 11:06:32.979000+02:00
8,NOT_PRESENT,2022-05-26 14:45:03.659000+02:00
9,PRESENT,2022-05-26 14:46:06.389000+02:00
10,NOT_PRESENT,2022-05-26 14:46:21.687000+02:00
11,PRESENT,2022-05-26 14:46:38.591000+02:00
12,NOT_PRESENT,2022-05-26 16:16:27.907000+02:00
13,PRESENT,2022-05-26 16:17:15.729000+02:00
14,NOT_PRESENT,2022-05-26 16:22:58.485000+02:00
15,PRESENT,2022-05-26 16:23:03.853000+02:00
16,NOT_PRESENT,2022-05-26 16:30:22.041000+02:00
17,PRESENT,2022-05-26 16:30:35.840000+02:00
0,NOT_PRESENT,2022-05-26 23:32:28.294000+02:00
1,PRESENT,2022-05-26 23:33:03.612000+02:00
2,NOT_PRESENT,2022-05-26 23:58:20.499000+02:00
3,PRESENT,2022-05-26 23:58:24.752000+02:00
4,NOT_PRESENT,2022-05-27 08:19:29.955000+02:00
5,PRESENT,2022-05-27 08:19:36.099000+02:00
6,NOT_PRESENT,2022-05-27 08:34:25.486000+02:00
7,PRESENT,2022-05-27 08:34:30.285000+02:00
8,NOT_PRESENT,2022-05-27 09:25:23.936000+02:00
9,PRESENT,2022-05-27 09:25:28.726000+02:00
10,NOT_PRESENT,2022-05-27 11:35:59.873000+02:00
11,PRESENT,2022-05-27 11:36:04.544000+02:00
12,NOT_PRESENT,2022-05-27 13:36:38.128000+02:00
13,PRESENT,2022-05-27 13:39:54.440000+02:00
14,NOT_PRESENT,2022-05-27 15:42:54.609000+02:00
15,PRESENT,2022-05-27 15:43:38.986000+02:00
0,NOT_PRESENT,2022-05-28 09:31:58.527000+02:00
1,PRESENT,2022-05-28 09:32:16.855000+02:00
2,NOT_PRESENT,2022-05-28 09:40:45.248000+02:00
3,PRESENT,2022-05-28 09:40:49.364000+02:00
4,NOT_PRESENT,2022-05-28 09:42:08.810000+02:00
5,PRESENT,2022-05-28 09:42:17.609000+02:00
6,NOT_PRESENT,2022-05-28 11:30:59.750000+02:00
7,PRESENT,2022-05-28 11:32:37.518000+02:00
8,NOT_PRESENT,2022-05-28 14:51:52.899000+02:00
9,PRESENT,2022-05-28 14:52:29.290000+02:00
10,NOT_PRESENT,2022-05-28 14:52:56.178000+02:00
11,PRESENT,2022-05-28 14:53:09.841000+02:00
12,NOT_PRESENT,2022-05-28 15:08:12.118000+02:00
13,PRESENT,2022-05-28 15:08:17.031000+02:00
14,NOT_PRESENT,2022-05-28 15:09:05.861000+02:00
15,PRESENT,2022-05-28 15:09:12.662000+02:00
16,NOT_PRESENT,2022-05-28 15:10:42.292000+02:00
17,PRESENT,2022-05-28 15:10:47.643000+02:00
18,NOT_PRESENT,2022-05-28 15:13:46.406000+02:00
19,PRESENT,2022-05-28 15:13:51.763000+02:00
20,NOT_PRESENT,2022-05-28 15:16:33.754000+02:00
21,PRESENT,2022-05-28 15:17:00.146000+02:00
22,NOT_PRESENT,2022-05-28 15:31:19.585000+02:00
23,PRESENT,2022-05-28 15:31:53.814000+02:00
24,NOT_PRESENT,2022-05-28 15:33:15.475000+02:00
25,PRESENT,2022-05-28 15:33:34.532000+02:00
26,NOT_PRESENT,2022-05-28 15:37:27.185000+02:00
27,PRESENT,2022-05-28 15:38:09.601000+02:00
28,NOT_PRESENT,2022-05-28 16:28:13.567000+02:00
29,PRESENT,2022-05-28 16:28:17.689000+02:00
0,NOT_PRESENT,2022-05-28 21:12:56.946000+02:00
1,PRESENT,2022-05-28 21:13:02.585000+02:00
2,NOT_PRESENT,2022-05-28 21:36:02.623000+02:00
3,PRESENT,2022-05-28 21:36:10.761000+02:00
4,NOT_PRESENT,2022-05-29 10:28:10.539000+02:00
5,PRESENT,2022-05-29 10:29:36.635000+02:00
6,NOT_PRESENT,2022-05-29 10:31:08.654000+02:00
7,PRESENT,2022-05-29 10:31:15.459000+02:00
8,NOT_PRESENT,2022-05-29 10:35:09.728000+02:00
9,PRESENT,2022-05-29 10:36:11.801000+02:00
10,NOT_PRESENT,2022-05-29 10:39:50.189000+02:00
11,PRESENT,2022-05-29 10:39:53.660000+02:00
12,NOT_PRESENT,2022-05-29 10:41:08.187000+02:00
13,PRESENT,2022-05-29 10:41:12.325000+02:00
14,NOT_PRESENT,2022-05-29 15:00:58.973000+02:00
15,PRESENT,2022-05-29 15:01:11.253000+02:00
16,NOT_PRESENT,2022-05-29 15:01:13.325000+02:00
17,PRESENT,2022-05-29 15:01:29.254000+02:00
18,NOT_PRESENT,2022-05-29 15:02:47.552000+02:00
19,PRESENT,2022-05-29 15:10:52.536000+02:00
20,NOT_PRESENT,2022-05-29 15:11:39.803000+02:00
21,PRESENT,2022-05-29 15:11:56.729000+02:00
22,NOT_PRESENT,2022-05-29 15:16:29.531000+02:00
23,PRESENT,2022-05-29 15:16:44.359000+02:00
24,NOT_PRESENT,2022-05-29 16:26:53.817000+02:00
25,PRESENT,2022-05-29 16:26:55.894000+02:00
0,NOT_PRESENT,2022-05-30 07:58:04.304000+02:00
1,PRESENT,2022-05-30 07:58:08.378000+02:00
2,NOT_PRESENT,2022-05-30 07:59:47.108000+02:00
3,PRESENT,2022-05-30 08:04:04.892000+02:00
4,NOT_PRESENT,2022-05-30 08:59:13.405000+02:00
5,PRESENT,2022-05-30 08:59:50.559000+02:00
6,NOT_PRESENT,2022-05-30 13:37:09.233000+02:00
7,PRESENT,2022-05-30 13:37:22.534000+02:00
8,NOT_PRESENT,2022-05-30 14:39:46.177000+02:00
9,PRESENT,2022-05-30 14:40:02.799000+02:00
10,NOT_PRESENT,2022-05-30 14:56:30.846000+02:00
11,PRESENT,2022-05-30 14:56:35.921000+02:00
12,NOT_PRESENT,2022-05-30 15:52:31.760000+02:00
13,PRESENT,2022-05-30 15:54:05.670000+02:00
14,NOT_PRESENT,2022-05-30 18:02:18.808000+02:00
15,PRESENT,2022-05-30 18:02:44.247000+02:00
16,NOT_PRESENT,2022-05-30 18:21:47.021000+02:00
17,PRESENT,2022-05-30 18:23:26.575000+02:00
18,NOT_PRESENT,2022-05-30 19:07:30.244000+02:00
19,PRESENT,2022-05-30 19:09:38.654000+02:00
0,NOT_PRESENT,2022-05-31 07:39:10.395000+02:00
1,PRESENT,2022-05-31 07:39:24.277000+02:00
2,NOT_PRESENT,2022-05-31 08:00:17.427000+02:00
3,PRESENT,2022-05-31 08:00:21.498000+02:00
4,NOT_PRESENT,2022-05-31 08:01:04.028000+02:00
5,PRESENT,2022-05-31 08:02:10.408000+02:00
6,NOT_PRESENT,2022-05-31 08:07:43.825000+02:00
7,PRESENT,2022-05-31 08:07:51.579000+02:00
8,NOT_PRESENT,2022-05-31 08:19:14.076000+02:00
9,PRESENT,2022-05-31 08:28:23.620000+02:00
10,NOT_PRESENT,2022-05-31 08:40:48.206000+02:00
11,PRESENT,2022-05-31 08:40:52.380000+02:00
12,NOT_PRESENT,2022-05-31 09:07:57.173000+02:00
13,PRESENT,2022-05-31 09:08:02.984000+02:00
14,NOT_PRESENT,2022-05-31 09:29:27.616000+02:00
15,PRESENT,2022-05-31 09:30:06.885000+02:00
16,NOT_PRESENT,2022-05-31 15:25:03.258000+02:00
17,PRESENT,2022-05-31 15:25:19.874000+02:00
0,NOT_PRESENT,2022-06-01 08:13:36.019000+02:00
1,PRESENT,2022-06-01 08:14:15.886000+02:00
2,NOT_PRESENT,2022-06-01 08:15:17.565000+02:00
3,PRESENT,2022-06-01 08:15:29.112000+02:00
4,NOT_PRESENT,2022-06-01 10:04:56.654000+02:00
5,PRESENT,2022-06-01 10:05:21.764000+02:00
6,NOT_PRESENT,2022-06-01 14:29:08.940000+02:00
7,PRESENT,2022-06-01 14:29:13.692000+02:00
8,NOT_PRESENT,2022-06-01 15:41:24.460000+02:00
9,PRESENT,2022-06-01 15:41:28.628000+02:00
10,NOT_PRESENT,2022-06-01 15:57:34.316000+02:00
11,PRESENT,2022-06-01 15:57:47.189000+02:00
12,NOT_PRESENT,2022-06-01 16:54:20.421000+02:00
13,PRESENT,2022-06-01 16:54:26.215000+02:00
14,NOT_PRESENT,2022-06-01 16:54:46.993000+02:00
15,PRESENT,2022-06-01 16:55:30.330000+02:00
16,NOT_PRESENT,2022-06-01 19:54:02.251000+02:00
17,PRESENT,2022-06-01 19:57:56.978000+02:00
0,NOT_PRESENT,2022-06-01 22:38:58.056000+02:00
1,PRESENT,2022-06-01 22:39:05.810000+02:00
2,NOT_PRESENT,2022-06-01 22:42:37.089000+02:00
3,PRESENT,2022-06-01 22:42:44.941000+02:00
4,NOT_PRESENT,2022-06-01 22:42:47.119000+02:00
5,PRESENT,2022-06-01 22:43:23.685000+02:00
6,NOT_PRESENT,2022-06-01 22:47:00.108000+02:00
7,PRESENT,2022-06-01 22:47:06.053000+02:00
8,NOT_PRESENT,2022-06-02 06:50:10.068000+02:00
9,PRESENT,2022-06-02 06:50:53.158000+02:00
10,NOT_PRESENT,2022-06-02 06:54:06.790000+02:00
11,PRESENT,2022-06-02 06:54:42.733000+02:00
12,NOT_PRESENT,2022-06-02 08:13:19.280000+02:00
13,PRESENT,2022-06-02 08:14:41.680000+02:00
14,NOT_PRESENT,2022-06-02 08:15:19.193000+02:00
15,PRESENT,2022-06-02 08:15:23.196000+02:00
16,NOT_PRESENT,2022-06-02 08:15:52.754000+02:00
17,PRESENT,2022-06-02 08:15:57.418000+02:00
18,NOT_PRESENT,2022-06-02 10:31:14.223000+02:00
19,PRESENT,2022-06-02 10:33:05.938000+02:00
20,NOT_PRESENT,2022-06-02 10:34:49.490000+02:00
21,PRESENT,2022-06-02 10:34:53.673000+02:00
22,NOT_PRESENT,2022-06-02 10:35:15.804000+02:00
23,PRESENT,2022-06-02 10:35:21.242000+02:00
24,NOT_PRESENT,2022-06-02 10:37:35.478000+02:00
25,PRESENT,2022-06-02 10:37:38.825000+02:00
26,NOT_PRESENT,2022-06-02 11:14:20.128000+02:00
27,PRESENT,2022-06-02 11:16:56.102000+02:00
28,NOT_PRESENT,2022-06-02 11:18:54.903000+02:00
29,PRESENT,2022-06-02 11:19:00.343000+02:00
30,NOT_PRESENT,2022-06-02 11:31:50.887000+02:00
31,PRESENT,2022-06-02 11:32:02.737000+02:00
32,NOT_PRESENT,2022-06-02 11:32:28.745000+02:00
33,PRESENT,2022-06-02 11:32:32.819000+02:00
34,NOT_PRESENT,2022-06-02 11:32:34.997000+02:00
35,PRESENT,2022-06-02 11:32:58.592000+02:00
36,NOT_PRESENT,2022-06-02 11:44:12.079000+02:00
37,PRESENT,2022-06-02 11:45:17.039000+02:00
38,NOT_PRESENT,2022-06-02 11:57:02.515000+02:00
39,PRESENT,2022-06-02 11:58:40.967000+02:00
40,NOT_PRESENT,2022-06-02 12:01:04.013000+02:00
41,PRESENT,2022-06-02 12:01:08.758000+02:00
42,NOT_PRESENT,2022-06-02 12:01:23.177000+02:00
43,PRESENT,2022-06-02 12:01:27.928000+02:00
44,NOT_PRESENT,2022-06-02 12:12:21.961000+02:00
45,PRESENT,2022-06-02 12:12:26.955000+02:00
46,NOT_PRESENT,2022-06-02 12:12:52.952000+02:00
47,PRESENT,2022-06-02 12:12:57.131000+02:00
48,NOT_PRESENT,2022-06-02 15:07:14.643000+02:00
49,PRESENT,2022-06-02 15:08:47.230000+02:00
50,NOT_PRESENT,2022-06-02 16:27:52.458000+02:00
51,PRESENT,2022-06-02 16:30:06.633000+02:00
52,NOT_PRESENT,2022-06-02 19:01:09.505000+02:00
53,PRESENT,2022-06-02 19:02:45.182000+02:00
0,NOT_PRESENT,2022-06-02 21:18:37.707000+02:00
1,PRESENT,2022-06-02 21:20:33.867000+02:00
2,NOT_PRESENT,2022-06-02 21:47:49.956000+02:00
3,PRESENT,2022-06-02 21:48:17.986000+02:00
4,NOT_PRESENT,2022-06-02 21:55:28.678000+02:00
5,PRESENT,2022-06-02 21:56:43.945000+02:00
6,NOT_PRESENT,2022-06-03 12:39:32.162000+02:00
7,PRESENT,2022-06-03 12:39:38.275000+02:00
8,NOT_PRESENT,2022-06-03 12:41:45.187000+02:00
9,PRESENT,2022-06-03 12:41:48.586000+02:00
10,NOT_PRESENT,2022-06-03 13:34:08.547000+02:00
11,PRESENT,2022-06-03 13:34:32.674000+02:00
12,NOT_PRESENT,2022-06-03 15:29:08.615000+02:00
13,PRESENT,2022-06-03 15:33:41.525000+02:00
14,NOT_PRESENT,2022-06-03 15:33:49.116000+02:00
15,PRESENT,2022-06-03 15:34:19.103000+02:00
16,NOT_PRESENT,2022-06-03 15:48:04.384000+02:00
17,PRESENT,2022-06-03 15:49:07.561000+02:00
18,NOT_PRESENT,2022-06-03 15:57:54.444000+02:00
19,PRESENT,2022-06-03 16:00:47.553000+02:00
20,NOT_PRESENT,2022-06-03 17:37:12.497000+02:00
21,PRESENT,2022-06-03 17:37:27.860000+02:00
22,NOT_PRESENT,2022-06-03 20:44:41.162000+02:00
23,PRESENT,2022-06-03 20:44:50.620000+02:00
24,NOT_PRESENT,2022-06-03 20:48:32.561000+02:00
25,PRESENT,2022-06-03 20:48:36.020000+02:00
26,NOT_PRESENT,2022-06-03 20:49:24.226000+02:00
27,PRESENT,2022-06-03 20:49:27.575000+02:00
28,NOT_PRESENT,2022-06-03 21:04:10.991000+02:00
29,PRESENT,2022-06-03 21:04:19.910000+02:00
0,NOT_PRESENT,2022-06-03 21:22:33.903000+02:00
1,PRESENT,2022-06-03 21:22:56.211000+02:00
2,NOT_PRESENT,2022-06-04 13:29:06.092000+02:00
3,PRESENT,2022-06-04 13:29:47.300000+02:00
4,NOT_PRESENT,2022-06-04 13:30:42.872000+02:00
5,PRESENT,2022-06-04 13:30:51.677000+02:00
6,NOT_PRESENT,2022-06-04 13:51:33.134000+02:00
7,PRESENT,2022-06-04 13:51:46.795000+02:00
8,NOT_PRESENT,2022-06-04 13:54:27.264000+02:00
9,PRESENT,2022-06-04 13:54:32.283000+02:00
10,NOT_PRESENT,2022-06-04 14:08:28.214000+02:00
11,PRESENT,2022-06-04 14:08:31.560000+02:00
12,NOT_PRESENT,2022-06-04 14:33:30.718000+02:00
13,PRESENT,2022-06-04 14:33:35.392000+02:00
14,NOT_PRESENT,2022-06-04 17:06:25.771000+02:00
15,PRESENT,2022-06-04 17:18:29.608000+02:00
16,NOT_PRESENT,2022-06-04 17:18:38.053000+02:00
17,PRESENT,2022-06-04 17:18:40.232000+02:00
18,NOT_PRESENT,2022-06-04 19:42:19.396000+02:00
19,PRESENT,2022-06-04 19:46:35.268000+02:00
20,NOT_PRESENT,2022-06-04 19:53:13.122000+02:00
21,PRESENT,2022-06-04 19:53:20.573000+02:00
22,NOT_PRESENT,2022-06-04 19:54:31.739000+02:00
23,PRESENT,2022-06-04 19:54:51.405000+02:00
24,NOT_PRESENT,2022-06-04 20:00:03.421000+02:00
25,PRESENT,2022-06-04 20:00:10.094000+02:00
0,NOT_PRESENT,2022-06-05 10:01:46.760000+02:00
1,PRESENT,2022-06-05 10:01:57.603000+02:00
2,NOT_PRESENT,2022-06-05 10:04:03.946000+02:00
3,PRESENT,2022-06-05 10:04:52.901000+02:00
4,NOT_PRESENT,2022-06-05 10:06:43.729000+02:00
5,PRESENT,2022-06-05 10:06:54.468000+02:00
6,NOT_PRESENT,2022-06-05 10:09:29.804000+02:00
7,PRESENT,2022-06-05 10:09:34.486000+02:00
8,NOT_PRESENT,2022-06-05 10:25:21.647000+02:00
9,PRESENT,2022-06-05 10:26:25.647000+02:00
10,NOT_PRESENT,2022-06-05 11:55:59.819000+02:00
11,PRESENT,2022-06-05 12:00:04.202000+02:00
12,NOT_PRESENT,2022-06-05 12:00:06.260000+02:00
13,PRESENT,2022-06-05 12:08:16.456000+02:00
14,NOT_PRESENT,2022-06-05 12:08:18.524000+02:00
15,PRESENT,2022-06-05 12:08:24.621000+02:00
16,NOT_PRESENT,2022-06-05 12:10:43.802000+02:00
17,PRESENT,2022-06-05 12:10:46.530000+02:00
18,NOT_PRESENT,2022-06-05 15:33:10.091000+02:00
19,PRESENT,2022-06-05 15:38:25.693000+02:00
20,NOT_PRESENT,2022-06-05 15:38:27.865000+02:00
21,PRESENT,2022-06-05 15:38:29.930000+02:00
