"WindPower";"PVPower"
"R12388";356.04;48.888
"R12389";235.412;85.748
"R12390";247.181;176.025
"R12391";364.164;379.442
"R12392";401.91;581.817
"R12393";401.697;714.746
"R12394";403.397;718.542
"R12395";405.129;660.422
"R12396";393.53;640.356
"R12397";357.674;558.692
"R12398";361.383;527.605
"R12399";373.896;309.673
"R12400";362.978;204.776
"R12401";390.876;212.144
"R12402";401.711;285.236
"R12403";536.377;276.464
"R12404";728.529;127.56
"R12405";888.521;0
"R12406";832.476;0
"R12407";627.97;0
"R12408";556.019;0
"R12409";522.761;0
"R12410";490.485;0
"R12411";512.985;62.48
"R12412";446.147;356.363
"R12413";275.514;604.983
"R12414";461.46;732.003
"R12415";401.584;802.732
"R12416";352.28;838.896
"R12417";366.106;857.254
"R12418";386.336;864.314
"R12419";415.502;865.685
"R12420";458.01;860.736
"R12421";481.45;850.168
"R12422";475.525;839.653
"R12423";490.464;823.154
"R12424";485.985;772.726
"R12425";421.069;543.751
"R12426";425.841;240.807
"R12427";521.149;84.351
"R12428";672.539;18.186
"R12429";747.106;0
"R12430";633.669;0
"R12431";539.236;0
"R12432";471.299;0
"R12433";455.905;0
"R12434";482.393;0
"R12435";514.132;5.392
"R12436";383.44;38.01
"R12437";321.308;77.93
"R12438";294.623;123.076
"R12439";230.784;201.71
"R12440";160.756;297.657
"R12441";97.831;369.081
"R12442";51.24;389.613
"R12443";27.845;447.864
"R12444";30.61;530.602
"R12445";51.225;528.887
"R12446";90.537;397.273
"R12447";147.41;281.499
"R12448";165.208;234.218
"R12449";152.782;207.61
"R12450";132.902;150.998
"R12451";122.23;90.647
"R12452";190.639;17.88
"R12453";268.814;0
"R12454";241.649;0
"R12455";205.301;0
"R12456";208.179;0
"R12457";189.789;0
"R12458";184.248;0
"R12459";188.43;0
"R12460";170.001;2.985
"R12461";135.246;15.513
"R12462";114.074;40.634
"R12463";106.92;104.384
"R12464";101.535;209.081
"R12465";104.777;316.773
"R12466";110.862;240.096
"R12467";117.764;197.883
"R12468";116.048;198.334
"R12469";93.971;196.145
"R12470";67.11;129.876
"R12471";66.936;94.189
"R12472";70.305;73.291
"R12473";57.951;67.569
"R12474";54.489;43.743
"R12475";57.811;25.848
"R12476";105.925;7.549
"R12477";132.964;0
"R12478";124.017;0
"R12479";97.028;0
"R12480";70.4;0
"R12481";63.5;0
"R12482";91.274;0
"R12483";138.423;6.767
"R12484";190.175;42.312
"R12485";135.889;89.743
"R12486";80.666;125.852
"R12487";119.515;155.054
"R12488";154.792;175.721
"R12489";207.699;183.507
"R12490";265.336;143.427
"R12491";347.595;157.981
"R12492";357.672;127.657
"R12493";366.774;112.455
"R12494";354.612;80.549
"R12495";300.896;53.931
"R12496";171.939;41.141
"R12497";128.008;46.744
"R12498";137.182;45.722
"R12499";150.861;45.75
"R12500";208.994;18.024
"R12501";296.072;0
"R12502";417.944;0
"R12503";498.785;0
"R12504";567.147;0
"R12505";646.1;0
"R12506";681.286;0
"R12507";663.122;66.019
"R12508";401.038;288.966
"R12509";277.939;453.039
"R12510";250.736;692.09
"R12511";278.613;767.181
"R12512";259.083;794.143
"R12513";289.245;796.114
"R12514";354.085;773.187
"R12515";411.97;780.04
"R12516";470.123;788.357
"R12517";540.596;806.072
"R12518";631.178;809.819
"R12519";718.46;774.048
"R12520";800.426;708.485
"R12521";874.226;631.238
"R12522";913.305;525.516
"R12523";894.416;345.761
"R12524";805.167;95.25
"R12525";710.068;0
"R12526";609.882;0
"R12527";533.452;0
"R12528";497.88;0
"R12529";527.429;0
"R12530";551.246;0
"R12531";567.772;0.023
"R12532";497.305;20.187
"R12533";465.833;65.114
"R12534";550.207;101.448
"R12535";589.572;116.397
"R12536";593.425;186.188
"R12537";613.128;260.636
"R12538";650.292;354.251
"R12539";643.751;420.769
"R12540";624.037;441.161
"R12541";609.856;442.708
"R12542";627.449;489.418
"R12543";620.311;479.62
"R12544";527.432;301.33
"R12545";568.413;140.307
"R12546";761.356;63.449
"R12547";864.42;23.401
"R12548";888.49;4.021
"R12549";953.605;0
"R12550";957.408;0
"R12551";860.535;0
"R12552";844.606;0
"R12553";863.788;0
"R12554";814.606;0
"R12555";752.542;2.689
"R12556";829.331;18.882
"R12557";1057.262;55.589
"R12558";1099.134;111.83
"R12559";1265.819;177.551
"R12560";1420.643;219.519
"R12561";1547.559;213.954
"R12562";1697.138;190.178
"R12563";1634.079;127.86
"R12564";1640.805;111.222
"R12565";1575.758;142.985
"R12566";1343.379;107.708
"R12567";1051.361;120.113
"R12568";909.631;157.928
"R12569";884.341;191.604
"R12570";669.394;277.893
"R12571";593.539;171.215
"R12572";755.08;48.79
"R12573";858.029;0
"R12574";907.804;0
"R12575";963.55;0
"R12576";1020.958;0
"R12577";1005.15;0
"R12578";983.976;0
"R12579";894.035;0
"R12580";765.756;9.863
"R12581";645.197;40.54
"R12582";581.191;83.907
"R12583";655.431;147.866
"R12584";650.364;246.587
"R12585";650.296;421.433
"R12586";656.997;552.382
"R12587";641.226;600.957
"R12588";568.839;546.794
"R12589";485.286;443.217
"R12590";389.518;313.877
"R12591";330.364;204.923
"R12592";265.985;142.551
"R12593";264.993;240.92
"R12594";253.726;230.624
"R12595";296.909;199.26
"R12596";468.801;60.556
"R12597";533.742;0
"R12598";399.618;0
"R12599";368.172;0
"R12600";328.501;0
"R12601";300.896;0
"R12602";265.597;0
"R12603";213.89;2.477
"R12604";125.455;15
"R12605";108.832;46.008
"R12606";115.569;116.932
"R12607";129.132;98.577
"R12608";182.335;115.436
"R12609";230.747;187.573
"R12610";235.487;205.42
"R12611";211.216;211.318
"R12612";192.981;195.536
"R12613";187.542;226.833
"R12614";168.2;252.742
"R12615";163.009;172.267
"R12616";152.861;131.897
"R12617";189.424;103.567
"R12618";289.154;51.044
"R12619";465.794;11.728
"R12620";598.532;0.345
"R12621";710.045;0
"R12622";808.771;0
"R12623";722.035;0
"R12624";655.516;0
"R12625";722.532;0
"R12626";850.103;0
"R12627";834.257;0
"R12628";825.499;0.979
"R12629";776.648;8.956
"R12630";698.324;42.67
"R12631";631.531;152.517
"R12632";813.586;495.264
"R12633";962.95;720.646
"R12634";1017.359;677.346
"R12635";982.534;479.97
"R12636";920.359;369.741
"R12637";887.771;343.748
"R12638";872.026;350.27
"R12639";817.029;333.524
"R12640";800.985;399.745
"R12641";756.558;413.286
"R12642";658.9;358.503
"R12643";578.056;259.567
"R12644";556.141;98.444
"R12645";515.624;1.212
"R12646";395.86;0
"R12647";369.249;0
"R12648";367.758;0
"R12649";343.994;0
"R12650";333.313;0
"R12651";297.467;33.021
"R12652";244.758;136.762
"R12653";236.318;279.638
"R12654";434.922;524.616
"R12655";582.911;596.415
"R12656";599.98;603.867
"R12657";632.236;379.139
"R12658";700.426;231.999
"R12659";733.815;242.725
"R12660";715.287;198.396
"R12661";638.738;152.926
"R12662";593.041;161.801
"R12663";544.677;154.14
"R12664";449.282;150.121
"R12665";501.785;206.472
"R12666";476.034;181.039
"R12667";508.849;164.5
"R12668";559.37;49.602
"R12669";571.978;0.021
"R12670";649.38;0
"R12671";630.442;0
"R12672";518.07;0
"R12673";530.29;0
"R12674";486.016;0
"R12675";456.505;16.356
"R12676";398.447;78.217
"R12677";380.695;298.231
"R12678";401.663;565.48
"R12679";438.359;639.077
"R12680";489.028;622.121
"R12681";542.068;544.039
"R12682";616.036;479.186
"R12683";681.321;439.732
"R12684";680.627;420.713
"R12685";600.873;435.577
"R12686";491.914;383.515
"R12687";414.219;472.524
"R12688";313.513;450.269
"R12689";272.579;337.617
"R12690";327.287;244.219
"R12691";435.345;209.056
"R12692";720.603;93.963
"R12693";910.034;2.221
"R12694";837.12;0
"R12695";764.86;0
"R12696";739.835;0
"R12697";644.76;0
"R12698";611.763;0
"R12699";566.459;63.624
"R12700";496.918;285.89
"R12701";445.084;523.295
"R12702";829.005;667.275
"R12703";927.106;731.755
"R12704";955.18;758.945
"R12705";897.656;757.715
"R12706";771.294;736.407
"R12707";629.342;716.996
"R12708";486.023;665.009
"R12709";357.703;612.713
"R12710";250.857;541.338
"R12711";180.919;513.099
"R12712";126.914;346.481
"R12713";101.319;384.043
"R12714";123.168;280.121
"R12715";101.049;151.813
"R12716";69.727;57.576
"R12717";92.608;1.329
"R12718";199.573;0
"R12719";398.76;0
"R12720";609.953;0
"R12721";654.467;0
"R12722";630.246;0
"R12723";528.361;59.014
"R12724";311.326;263.605
"R12725";164.667;439.574
"R12726";167.145;552.618
"R12727";119.561;612.209
"R12728";48.485;608.156
"R12729";13.213;548.552
"R12730";19.457;446.194
"R12731";33.929;404.253
"R12732";40.398;454.777
"R12733";42.266;496.985
"R12734";43.176;484.381
"R12735";43.771;472.555
"R12736";47.829;523.541
"R12737";66.522;356.5
"R12738";100.412;262.283
"R12739";82.819;158.932
"R12740";68.597;70.303
"R12741";112.81;2.135
"R12742";185.548;0
"R12743";269.21;0
"R12744";373.227;0
"R12745";424.096;0
"R12746";410.197;0
"R12747";378.735;29.275
"R12748";288.033;92
"R12749";122.157;234.861
"R12750";61.238;465.945
"R12751";33.94;602.99
"R12752";35.35;682.752
"R12753";60.059;739.789
"R12754";94.829;712.488
"R12755";152.401;532.013
"R12756";217.14;416.885
"R12757";262.167;572.687
"R12758";309.208;696.517
"R12759";372.987;685.119
"R12760";406.248;502.886
"R12761";420.437;436.835
"R12762";450.483;332.244
"R12763";473.815;158.48
"R12764";471.247;44.279
"R12765";455.068;0.708
"R12766";402.635;0
"R12767";357.785;0
"R12768";334.882;0
"R12769";259.646;0
"R12770";168.129;0
"R12771";202.468;0.68
"R12772";221.205;14.73
"R12773";157.204;58.488
"R12774";157.638;136.452
"R12775";214.619;228.797
"R12776";244.424;259.449
"R12777";237.103;257.961
"R12778";176.835;226.943
"R12779";98.139;178.827
"R12780";27.561;156.459
"R12781";15.871;174.569
"R12782";51.845;166.5
"R12783";94.832;138.504
"R12784";129.875;115.592
"R12785";170.162;105.094
"R12786";197.28;83.7
"R12787";203.831;61.997
"R12788";247.883;28.256
"R12789";369.771;0.017
"R12790";550.133;0
"R12791";747.145;0
"R12792";774.849;0
"R12793";752.516;0
"R12794";771.269;0
"R12795";757.81;44.515
"R12796";621.48;178.528
"R12797";461.466;325.103
"R12798";425.764;539.021
"R12799";412.348;715.511
"R12800";323.511;778.487
"R12801";203.223;798.324
"R12802";113.208;801.565
"R12803";72.439;760.088
"R12804";72.804;701.341
"R12805";125.951;724.179
"R12806";229.746;763.943
"R12807";384.654;666.86
"R12808";504.352;405.508
"R12809";577.825;189.806
"R12810";506.776;97.967
"R12811";486.381;40.579
"R12812";424.286;13.539
"R12813";436.595;0
"R12814";471.957;0
"R12815";509.889;0
"R12816";545.868;0
"R12817";554.663;0
"R12818";531.896;0
"R12819";532.004;15.027
"R12820";415.773;65.227
"R12821";272.16;126.139
"R12822";329.488;128.413
"R12823";415.598;141.817
"R12824";464.777;191.009
"R12825";542.353;281.923
"R12826";656.921;405.339
"R12827";737.918;509.131
"R12828";784.629;598.02
"R12829";867.342;605.783
"R12830";913.304;498.793
"R12831";916.582;391.188
"R12832";961.394;302.359
"R12833";917.654;181.149
"R12834";839.148;103.603
"R12835";848.239;53.429
"R12836";863.811;25.751
"R12837";926.565;2.227
"R12838";925.257;0
"R12839";856.764;0
"R12840";846.411;0
"R12841";726.059;0
"R12842";653.106;0
"R12843";645.283;43.058
"R12844";436.678;162.217
"R12845";229.383;329.814
"R12846";324.474;563.743
"R12847";351.666;723.438
"R12848";308.821;772.438
"R12849";315.168;798.488
"R12850";361.427;802.537
"R12851";424.515;808.146
"R12852";499.734;798.552
"R12853";573.719;695.278
"R12854";609.162;431.722
"R12855";553.926;269.609
"R12856";372.525;141.368
"R12857";208.943;85.208
"R12858";155.457;64.042
"R12859";154.24;48.411
"R12860";218.38;38.823
"R12861";501.986;4.049
"R12862";698.12;0
"R12863";728.093;0
"R12864";689.082;0
"R12865";644.964;0
"R12866";622.427;0
"R12867";564.384;106.592
"R12868";425.328;357.73
"R12869";350.199;586.179
"R12870";495.401;720.487
"R12871";556.044;778.011
"R12872";547.426;808.665
"R12873";576.599;824.181
"R12874";680.426;829.258
"R12875";800.97;820.159
"R12876";874.745;798.257
"R12877";925.438;770.918
"R12878";957.424;750.167
"R12879";957.412;729.882
"R12880";888.545;703.163
"R12881";805.128;656.927
"R12882";758.229;591.607
"R12883";823.338;453.399
"R12884";963.775;226.308
"R12885";1020.65;15.529
"R12886";864.69;0
"R12887";753.912;0
"R12888";707.317;0
"R12889";710.565;0
"R12890";676.594;0
"R12891";650.342;133.782
"R12892";368.396;429.273
"R12893";204.902;624.374
"R12894";363.513;734.677
"R12895";309.73;788.275
"R12896";190.152;819.829
"R12897";110.528;834.391
"R12898";91.905;839.011
"R12899";88.382;837.379
"R12900";79.184;824.885
"R12901";71.841;806.447
"R12902";71.824;750.187
"R12903";75.68;634.788
"R12904";97.325;555.078
"R12905";144.925;481.513
"R12906";186.078;334.581
"R12907";224.627;156.313
"R12908";262.854;37.094
"R12909";273.002;0.161
"R12910";264.053;0
"R12911";239.71;0
"R12912";229.799;0
"R12913";235.455;0
"R12914";249.776;0
"R12915";276.26;0.532
"R12916";263.112;17.358
"R12917";194.151;43.732
"R12918";190.537;88.001
"R12919";222.905;157.188
"R12920";205.619;267.55
"R12921";150.146;316.473
"R12922";108.084;293.511
"R12923";75.013;290.113
"R12924";49.183;287.076
"R12925";33.684;309.767
"R12926";22.664;241.509
"R12927";26.203;224.546
"R12928";21.493;150.268
"R12929";8.586;79.299
"R12930";5.605;48.896
"R12931";37.671;24.24
"R12932";132.719;6.396
"R12933";178.983;0
"R12934";144.253;0
"R12935";97.995;0
"R12936";97.425;0
"R12937";144.375;0
"R12938";168.351;0
"R12939";148.506;5.891
"R12940";101.471;51.309
"R12941";67.625;190.912
"R12942";87.242;395.312
"R12943";124.888;346.445
"R12944";160.258;249.987
"R12945";265.908;235.136
"R12946";433.697;336.28
"R12947";488.987;202.54
"R12948";497.331;148.849
"R12949";602.587;203.859
"R12950";609.846;173.021
"R12951";530.237;100.141
"R12952";544.073;83.271
"R12953";557.682;119.816
"R12954";475.929;119.969
"R12955";401.735;65.89
"R12956";427.939;25.786
"R12957";496.523;0.078
"R12958";504.393;0
"R12959";496.098;0
"R12960";460.7;0
"R12961";430.437;0
"R12962";424.2;0
"R12963";399.369;23.916
"R12964";276.609;209.788
"R12965";223.137;516.967
"R12966";261.548;664.242
"R12967";316.715;746.788
"R12968";309.249;799.497
"R12969";350.797;830.071
"R12970";470.704;833.26
"R12971";622.475;825.923
"R12972";737.401;826.136
"R12973";810.82;801.176
"R12974";839.156;762.725
"R12975";820.031;721.66
"R12976";744.882;673.983
"R12977";626.104;598.569
"R12978";551.155;504.497
"R12979";559.462;385.888
"R12980";706.521;184.377
"R12981";874.59;11.061
"R12982";962.913;0
"R12983";870.93;0
"R12984";755.654;0
"R12985";645.261;0
"R12986";564.912;0
"R12987";447.186;63.951
"R12988";299.354;154.227
"R12989";226.413;305.17
"R12990";314.569;357.23
"R12991";368.571;414.854
"R12992";414.903;454.213
"R12993";473.594;471.374
"R12994";546.488;458.304
"R12995";631.147;405.06
"R12996";704.058;366.869
"R12997";690.535;274.079
"R12998";592.057;238.573
"R12999";429.191;211.84
"R13000";429.752;292.273
"R13001";448.162;238.668
"R13002";533.174;151.634
"R13003";640.082;80.19
"R13004";694.171;23.55
"R13005";655.428;0
"R13006";533.399;0
"R13007";359.404;0
"R13008";314.768;0
"R13009";358.158;0
"R13010";432.345;0
"R13011";499.769;15.481
"R13012";487.4;126.565
"R13013";303.022;380.461
"R13014";379.391;517.749
"R13015";640.152;615.481
"R13016";758.479;769.29
"R13017";650.325;816.86
"R13018";551.199;817.984
"R13019";520.681;786.422
"R13020";527.507;744.888
"R13021";543.227;737.33
"R13022";543.563;671.154
"R13023";543.991;648.878
"R13024";490.582;570.542
"R13025";439.669;509.878
"R13026";488.562;409.171
"R13027";644.811;275.657
"R13028";775.607;118.263
"R13029";817.786;5.314
"R13030";799.992;0
"R13031";747.17;0
"R13032";808.629;0
"R13033";771.259;0
"R13034";759.536;0
"R13035";663.206;139.366
"R13036";385.254;439.127
"R13037";306.49;643.15
"R13038";537.193;746.432
"R13039";428.111;800.442
"R13040";305.893;829.735
"R13041";214.176;844.559
"R13042";185.56;852.017
"R13043";155.476;861.535
"R13044";108.497;856.489
"R13045";67.088;846.893
"R13046";31.324;834.51
"R13047";10.595;808.062
"R13048";6.92;780.397
"R13049";28.126;737.697
"R13050";62.185;640.532
"R13051";134.48;431.838
"R13052";347.043;105.486
"R13053";491.164;4.846
"R13054";465.786;0
"R13055";317.098;0
"R13056";151.109;0
"R13057";70.244;0
"R13058";88.218;0
"R13059";202.834;90.756
"R13060";357.668;332.658
"R13061";210.987;516.422
"R13062";127.766;624.054
"R13063";163.664;683.218
"R13064";186.823;712.254
"R13065";212.85;717.983
"R13066";231.979;727.765
"R13067";239.463;735.436
"R13068";235.435;680.239
"R13069";216.326;748.141
"R13070";215.848;631.1
"R13071";224.01;574.877
"R13072";244.655;577.218
"R13073";263.956;461.193
"R13074";311.773;284.284
"R13075";383.358;103.27
"R13076";500.501;26.689
"R13077";582.644;0
"R13078";668.302;0
"R13079";681.304;0
"R13080";686.421;0
"R13081";617.604;0
"R13082";599.889;0
"R13083";534.348;6.777
"R13084";425.505;86.833
"R13085";275.056;260.159
"R13086";348.777;387.279
"R13087";474.282;388.53
"R13088";613.891;365.504
"R13089";687.912;331.842
"R13090";695.896;301.497
"R13091";729.879;323.608
"R13092";812.584;359.544
"R13093";865.511;378.2
"R13094";883.014;374.386
"R13095";888.756;380.367
"R13096";879.268;388.035
"R13097";845.063;342.573
"R13098";810.607;264.3
"R13099";820.038;196.439
"R13100";862.658;96.845
"R13101";907.818;3.001
"R13102";872.241;0
"R13103";800.995;0
"R13104";776.693;0
"R13105";709.989;0
"R13106";693.296;0
"R13107";681.299;109.658
"R13108";592.135;368.073
"R13109";505.072;584.761
"R13110";756.375;701.222
"R13111";822.945;764.382
"R13112";987.34;799.003
"R13113";1158.776;816.768
"R13114";1246.834;824.711
"R13115";1249.916;825.932
"R13116";1248.773;822.518
"R13117";1247.574;814.706
"R13118";1212.801;801.645
"R13119";1147.466;781.2
"R13120";1043.909;749.496
"R13121";907.802;695.28
"R13122";831.36;602.251
"R13123";876.023;433.811
"R13124";940.631;186.718
"R13125";907.794;8.225
"R13126";832.142;0
"R13127";795.611;0
"R13128";810.518;0
"R13129";790.172;0
"R13130";771.234;0
"R13131";712.962;96.303
"R13132";564.587;322.527
"R13133";321.483;580.46
"R13134";197.566;713.957
"R13135";193.887;775.503
"R13136";223.9;802.765
"R13137";198.581;813.23
"R13138";119.468;816.339
"R13139";54.983;810.129
"R13140";20.812;803.352
"R13141";8.801;796.657
"R13142";8.497;781.386
"R13143";23.892;752.656
"R13144";57.075;713.179
"R13145";114.55;658.538
"R13146";188.549;584.628
"R13147";352.993;446.3
"R13148";628.448;197.035
"R13149";786.802;6.213
"R13150";782.067;0
"R13151";747.139;0
"R13152";640.108;0
"R13153";461.416;0
"R13154";354.195;0
"R13155";246.206;39.381
"R13156";96.219;224.67
"R13157";50.736;341.807
"R13158";46.425;389.189
"R13159";64.052;523.092
"R13160";113.588;610.713
"R13161";192.008;620.929
"R13162";272.477;521.227
"R13163";357.3;488.052
"R13164";465.84;625.574
"R13165";572.964;630.174
"R13166";675.821;691.095
"R13167";695.541;673.836
"R13168";722.728;666.555
"R13169";723.25;567.534
"R13170";732.67;441.4
"R13171";820.056;284.309
"R13172";902.06;88.858
"R13173";891.617;0.53
"R13174";883.009;0
"R13175";863.804;0
"R13176";823.992;0
"R13177";804.822;0
"R13178";790.168;0
"R13179";751.748;66.675
"R13180";622.433;270.394
"R13181";559.738;489.151
"R13182";695.778;585.141
"R13183";716.033;638.185
"R13184";629.82;715.697
"R13185";501.92;782.253
"R13186";411.294;787.141
"R13187";367.122;739.408
"R13188";313.953;675.692
"R13189";245.706;623.229
"R13190";179.777;583.131
"R13191";130.366;529.095
"R13192";96.646;462.228
"R13193";92.003;331.662
"R13194";111.069;218.146
"R13195";168.122;106.57
"R13196";293.142;32.404
"R13197";467.761;0
"R13198";570.502;0
"R13199";563.778;0
"R13200";580.693;0
"R13201";576.279;0
"R13202";587.568;0
"R13203";587.651;37.449
"R13204";454.182;184.889
"R13205";342.197;388.189
"R13206";582.647;551.571
"R13207";574.335;669.212
"R13208";507.732;744.93
"R13209";460.552;792.968
"R13210";418.548;800.891
"R13211";363.22;793.153
"R13212";308.854;768.575
"R13213";254.18;745.624
"R13214";203.248;702.013
"R13215";154.141;642.691
"R13216";106.322;536.024
"R13217";75.642;441.197
"R13218";92.778;301.752
"R13219";71.11;165.068
"R13220";53.076;72.7
"R13221";53.215;0.239
"R13222";61.476;0
"R13223";84.852;0
"R13224";145.165;0
"R13225";255.407;0
"R13226";401.649;0
"R13227";478.106;8.93
"R13228";351.107;55.91
"R13229";217.935;153.842
"R13230";215.837;335.59
"R13231";251.429;518.304
"R13232";202.655;662.742
"R13233";125.552;741.044
